date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2017-03-31,KIA,2말,헥터,A,7 이지영,B,2-0,이지영/10312 : 삼진 아웃,2사  1:0
2017-03-31,KIA,5말,헥터,A,7 이지영,B,1-3,이지영/10312 : 유격수 직선타 아웃,무사  1:1
2017-03-31,KIA,7말,헥터,A,7 이지영,B,2-1,좌익수 안타,2사  2:1
2017-04-01,KIA,2말,팻딘,A,7 이지영,B,0-1,우익수 뜬공,2사 2루 0:0
2017-04-01,KIA,5말,팻딘,A,7 이지영,B,2-1,이지영/10312 : 삼진 아웃,1사  2:0
2017-04-01,KIA,7말,팻딘,A,7 이지영,B,2-2,이지영/10312 : 삼진 아웃,1사 1루 6:0
2017-04-02,KIA,2말,김윤동,A,7 이지영,B,1-0,유격수 내야안타,무사 1루 0:1
2017-04-02,KIA,4말,홍건희,A,7 이지영,B,0-0,우익수 안타,무사  1:4
2017-04-02,KIA,4말,홍건희,A,7 이지영,B,1-1,중견수 3루타,"2사 1,2루 1:9"
2017-04-02,KIA,5말,고효준,A,7 이지영,B,0-0,유격수 병살타,"1사 1,2루 1:15"
2017-04-02,KIA,7말,김광수,A,7 이지영,B,2-2,이지영/10312 : 삼진 아웃,2사 1루 3:15
2017-04-04,LG,2초,차우찬,A,7 이지영,B,1-2,3루수 땅볼,2사  0:6
2017-04-04,LG,4초,차우찬,A,7 이지영,B,1-0,중견수 뜬공,2사  0:9
2017-04-04,LG,6초,차우찬,A,7 이지영,B,1-1,우익수 뜬공,"1사 1,2루 0:9"
2017-04-06,LG,2초,소사,A,7 이지영,B,1-0,이지영/10312 : 1루수 직선타 아웃,1사  0:1
2017-04-06,LG,5초,소사,A,7 이지영,B,1-1,좌익수 3루타,1사  0:1
2017-04-06,LG,7초,소사,A,7 이지영,B,1-1,우익수 뜬공,2사  0:4
2017-04-07,kt,2초,로치,A,7 이지영,B,0-3,볼넷,1사  2:2
2017-04-07,kt,5초,로치,A,7 이지영,B,1-0,투수 땅볼,무사  2:2
2017-04-07,kt,7초,로치,A,7 이지영,B,0-0,3루수 땅볼,무사  2:2
2017-04-07,kt,9초,장시환,A,7 이지영,B,2-2,이지영/10312 : 삼진 아웃,1사  2:2
2017-04-08,kt,2초,정대현,A,6 이지영,B,1-0,우익수 뜬공,무사  0:1
2017-04-08,kt,4초,정대현,A,6 이지영,B,1-0,좌익수 안타,1사  0:1
2017-04-08,kt,7초,엄상백,A,6 이지영,B,0-1,중견수 안타,무사  0:1
2017-04-08,kt,9초,김재윤,A,6 이지영,B,2-1,2루수 내야안타,무사  0:1
2017-04-09,kt,9초,피어밴드,A,9 이지영,B,1-0,좌익수 안타,2사  0:3
2017-04-11,한화,3말,배영수,A,8 이지영,B,2-1,이지영/10312 : 삼진 아웃,무사  4:0
2017-04-11,한화,4말,배영수,A,8 이지영,B,0-1,중견수 안타,1사  4:3
2017-04-11,한화,5말,송창식,A,8 이지영,B,2-0,3루수 땅볼 실책[실책포함],무사 만루 4:5
2017-04-11,한화,6말,심수창,A,8 이지영,B,2-1,우익수 뜬공,"2사 1,2루 7:8"
2017-04-11,한화,9말,윤규진,A,8 이지영,B,0-1,2루수 땅볼,무사  8:8
2017-04-12,한화,2말,오간도,A,5 이지영,B,2-2,이지영/10312 : 삼진 아웃,1사  0:0
2017-04-12,한화,4말,오간도,A,5 이지영,B,0-1,우익수 안타,2사 1루 3:0
2017-04-12,한화,7말,오간도,A,5 이지영,B,0-1,유격수 땅볼,무사  4:0
2017-04-12,한화,8말,정우람,A,5 이지영,B,2-1,이지영/10312 : 삼진 아웃,"2사 2,3루 5:1"
2017-04-13,한화,2말,비야누에바,A,8 이지영,B,2-3,우익수 파울 뜬공,2사 2루 0:0
2017-04-13,한화,5말,비야누에바,A,8 이지영,B,1-0,2루수 병살타,무사 1루 1:0
2017-04-13,한화,7말,송창식,A,8 이지영,B,1-2,중견수 뜬공,"1사 1,2루 1:1"
2017-04-13,한화,8말,심수창,A,8 이지영,B,1-1,우익수 뜬공,2사 2루 1:5
2017-04-14,롯데,2초,박진형,A,8 이지영,B,0-3,볼넷,"2사 2,3루 0:4"
2017-04-14,롯데,4초,박진형,A,8 이지영,B,0-2,중견수 뜬공,1사  4:4
2017-04-14,롯데,6초,박진형,A,8 이지영,B,2-2,우익수 안타,2사 3루 4:4
2017-04-14,롯데,8초,박시영,A,8 이지영,B,2-1,투수 땅볼,무사  5:9
