date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2015-03-28,한화,1말,탈보트,A,4 박병호,B,1-3,유격수 뜬공,2사 1루 0:0
2015-03-28,한화,3말,탈보트,A,4 박병호,B,2-2,유격수 땅볼,"1사 2,3루 2:0"
2015-03-28,한화,6말,탈보트,A,4 박병호,B,2-1,유격수 뜬공,무사  4:1
2015-03-28,한화,7말,권혁,A,4 박병호,B,1-0,3루수 땅볼,2사  4:3
2015-03-28,한화,10말,윤규진,A,4 박병호,B,2-3,박병호/10470 : 삼진 아웃,1사  4:4
2015-03-29,한화,2말,송은범,A,4 박병호,B,0-1,우익수 뜬공,무사  2:0
2015-03-29,한화,4말,송은범,A,4 박병호,B,0-3,볼넷,1사 2루 3:0
2015-03-29,한화,5말,안영명,A,4 박병호,B,2-2,박병호/10470 : 삼진 아웃,1사 만루 3:2
2015-03-29,한화,7말,박정진,A,4 박병호,B,1-0,유격수 땅볼,무사  3:3
2015-04-01,NC,1초,해커,A,4 박병호,B,2-3,1루수 야수선택,"1사 2,3루 0:0"
2015-04-01,NC,4초,해커,A,4 박병호,B,0-1,우익수 안타,무사  2:6
2015-04-01,NC,6초,해커,A,4 박병호,B,1-1,3루수 땅볼,무사 1루 3:6
2015-04-01,NC,8초,이민호,A,4 박병호,B,0-0,유격수 뜬공,2사 3루 3:7
2015-04-03,SK,1말,밴와트,A,4 박병호,B,0-1,좌익수 안타,무사 1루 0:2
2015-04-03,SK,3말,밴와트,A,4 박병호,B,2-2,중견수 뜬공,2사  0:2
2015-04-03,SK,5말,고효준,A,4 박병호,B,0-2,좌익수 2루타,1사  0:6
2015-04-03,SK,6말,고효준,A,4 박병호,B,0-0,좌익수 홈런,1사  0:10
2015-04-03,SK,8말,고효준,A,4 박병호,B,1-3,볼넷,무사 1루 2:11
2015-04-04,SK,1말,윤희상,A,4 박병호,B,2-2,박병호/10470 : 삼진 아웃,2사  4:1
2015-04-04,SK,4말,윤희상,A,4 박병호,B,0-1,좌익수 2루타,1사 2루 5:1
2015-04-04,SK,6말,윤희상,A,4 박병호,B,0-1,3루수 뜬공,무사  9:4
2015-04-04,SK,8말,문광은,A,4 박병호,B,1-0,중견수 뜬공,1사  10:4
2015-04-05,SK,2말,백인식,A,4 박병호,B,1-0,중견수 뜬공,무사  7:0
2015-04-05,SK,4말,백인식,A,4 박병호,B,2-3,중견수 뜬공,1사  8:1
2015-04-05,SK,6말,박종훈,A,4 박병호,B,1-2,우익수 홈런,무사  9:2
2015-04-05,SK,7말,전유수,A,4 박병호,B,2-0,우익수 안타,"2사 1,2루 10:4"
2015-04-05,SK,9말,윤길현,A,4 박병호,B,0-0,좌익수 안타,무사 2루 13:6
2015-04-07,두산,1초,유희관,A,4 박병호,B,2-2,박병호/10470 : 삼진 아웃,"1사 2,3루 0:0"
2015-04-07,두산,3초,유희관,A,4 박병호,B,0-0,좌익수 홈런,1사  2:0
2015-04-07,두산,5초,유희관,A,4 박병호,B,1-1,좌익수 안타,1사  4:0
2015-04-07,두산,7초,오현택,A,4 박병호,B,0-2,중견수 안타,1사  5:0
2015-04-07,두산,8초,이현호,A,4 박병호,B,1-1,좌익수 안타,2사 1루 9:3
2015-04-07,두산,9초,장민익,A,4 박병호,B,2-1,중견수 홈런,"1사 1,3루 13:3"
2015-04-08,두산,1초,진야곱,A,4 박병호,B,2-3,볼넷,"1사 1,3루 0:0"
2015-04-08,두산,3초,진야곱,A,4 박병호,B,1-3,볼넷,1사  2:6
2015-04-08,두산,5초,진야곱,A,4 박병호,B,2-2,박병호/10470 : 삼진 아웃,1사  3:6
2015-04-08,두산,7초,이재우,A,4 박병호,B,1-0,좌익수 안타,2사 2루 3:9
2015-04-08,두산,9초,윤명준,A,4 박병호,B,0-0,중견수 뜬공,2사 2루 4:9
2015-04-09,두산,2초,마야,A,4 박병호,B,1-1,유격수 땅볼,무사  0:0
2015-04-09,두산,4초,마야,A,4 박병호,B,2-3,박병호/10470 : 삼진 아웃,2사  0:1
2015-04-09,두산,7초,마야,A,4 박병호,B,2-3,볼넷,2사  0:1
2015-04-10,kt,1말,시스코,A,4 박병호,B,2-1,좌익수 안타,2사 2루 0:0
2015-04-10,kt,3말,시스코,A,4 박병호,B,2-3,박병호/10470 : 2루수 직선타 아웃,2사  0:3
2015-04-10,kt,6말,시스코,A,4 박병호,B,2-3,박병호/10470 : 삼진 아웃,무사 1루 0:4
2015-04-10,kt,7말,이윤학,A,4 박병호,B,2-3,박병호/10470 : 삼진 아웃,"2사 1,2루 0:6"
2015-04-11,kt,1말,옥스프링,A,4 박병호,B,1-1,유격수 땅볼,2사 1루 0:0
2015-04-11,kt,4말,옥스프링,A,4 박병호,B,1-3,중견수 뜬공,2사  2:0
2015-04-11,kt,6말,옥스프링,A,4 박병호,B,2-1,박병호/10470 : 삼진 아웃,"2사 1,3루 5:0"
2015-04-11,kt,9말,장시환,A,4 박병호,B,2-2,박병호/10470 : 삼진 아웃,무사 1루 6:0
2015-04-12,kt,1말,박세웅,A,4 박병호,B,1-1,3루수 병살타,"1사 1,2루 1:0"
2015-04-12,kt,3말,박세웅,A,4 박병호,B,1-1,몸에 맞는 볼,1사  1:2
2015-04-12,kt,5말,최원재,A,4 박병호,B,2-1,좌익수 안타,무사  5:3
2015-04-12,kt,7말,장시환,A,4 박병호,B,2-2,우익수 뜬공,2사  5:3
2015-04-15,SK,2초,켈리,A,4 박병호,B,1-1,3루수 땅볼,무사  0:0
2015-04-15,SK,4초,켈리,A,4 박병호,B,2-1,박병호/10470 : 삼진 아웃,무사 1루 0:0
2015-04-15,SK,5초,켈리,A,4 박병호,B,2-2,좌익수 안타,2사 1루 3:0
2015-04-15,SK,8초,정우람,A,4 박병호,B,1-1,우익수 2루타,1사  3:4
2015-04-15,SK,9초,전유수,A,4 박병호,B,1-2,우익수 뜬공,2사 1루 6:4
2015-04-16,SK,1초,밴와트,A,4 박병호,B,2-1,투수 뜬공,2사 2루 0:0
2015-04-16,SK,4초,채병용,A,4 박병호,B,0-0,2루수 뜬공,2사  0:4
2015-04-16,SK,7초,채병용,A,4 박병호,B,1-1,2루수 뜬공,2사  0:7
2015-04-17,KIA,1초,험버,A,4 박병호,B,2-2,박병호/10470 : 삼진 아웃,2사 2루 0:0
2015-04-17,KIA,4초,험버,A,4 박병호,B,2-2,박병호/10470 : 삼진 아웃,무사  1:2
2015-04-17,KIA,6초,험버,A,4 박병호,B,2-2,2루수 땅볼,2사  1:3
2015-04-17,KIA,8초,김태영,A,4 박병호,B,0-0,유격수 땅볼,무사  3:3
2015-04-18,KIA,1초,스틴슨,A,4 박병호,B,2-2,박병호/10470 : 삼진 아웃,2사 2루 0:0
2015-04-18,KIA,4초,스틴슨,A,4 박병호,B,1-2,중견수 홈런,1사  0:1
