date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2017-04-16,NC,3초,장현식,A,8 정진호,B,1-1,좌익수 파울 뜬공,무사 1루 0:3
2017-04-16,NC,4초,장현식,A,8 정진호,B,2-1,정진호/10645 : 삼진 아웃,2사 만루 0:3
2017-04-21,SK,9초,서진용,A,2 정진호,B,2-1,2루수 뜬공,1사  4:9
2017-04-22,SK,1초,박종훈,A,2 정진호,B,0-1,1루수 땅볼,무사 1루 0:0
2017-04-22,SK,2초,박종훈,A,2 정진호,B,2-2,유격수 땅볼,2사 만루 1:1
2017-04-22,SK,4초,박종훈,A,2 정진호,B,2-0,2루수 땅볼,2사  2:4
2017-04-22,SK,6초,박정배,A,2 정진호,B,2-0,1루수 땅볼,2사  4:6
2017-04-23,SK,2초,켈리,A,8 정진호,B,1-2,중견수 안타,1사 3루 0:0
2017-04-23,SK,4초,켈리,A,8 정진호,B,2-3,중견수 뜬공,무사  4:0
2017-04-23,SK,5초,켈리,A,8 정진호,B,0-1,중견수 안타,2사  6:4
2017-04-23,SK,7초,김성민,A,8 정진호,B,2-3,볼넷,"2사 1,2루 6:4"
2017-04-25,넥센,2초,밴헤켄,A,8 정진호,B,1-3,2루수 땅볼,2사  1:3
2017-04-25,넥센,4초,밴헤켄,A,8 정진호,B,1-0,2루수 땅볼,무사  5:8
2017-04-25,넥센,6초,김상수,A,8 정진호,B,2-2,정진호/10645 : 삼진 아웃,1사  5:13
2017-04-25,넥센,8초,황덕균,A,8 정진호,B,1-0,좌익수 안타,2사 1루 5:13
2017-04-25,넥센,9초,김세현,A,8 정진호,B,1-3,중견수 뜬공,"1사 1,2루 9:13"
2017-04-26,넥센,3초,한현희,A,9 정진호,B,0-1,중견수 안타,무사  0:0
2017-04-26,넥센,4초,한현희,A,9 정진호,B,1-0,2루수 땅볼,2사 3루 3:0
2017-04-26,넥센,7초,금민철,A,9 정진호,B,0-1,우익수 안타,1사  3:0
2017-04-26,넥센,9초,오주원,A,9 정진호,B,2-1,중견수 2루타,1사  3:2
2017-04-27,넥센,1초,최원태,A,2 정진호,B,1-1,중견수 뜬공,1사  0:0
2017-04-27,넥센,3초,최원태,A,2 정진호,B,2-2,투수 병살타,"1사 1,2루 1:0"
2017-04-27,넥센,5초,최원태,A,2 정진호,B,2-2,정진호/10645 : 삼진 아웃,2사  2:4
2017-04-27,넥센,8초,최원태,A,2 정진호,B,2-2,유격수 땅볼,무사  3:7
2017-04-28,롯데,1말,박세웅,A,2 정진호,B,0-2,좌익수 뜬공,1사  0:0
2017-04-28,롯데,3말,박세웅,A,2 정진호,B,0-0,유격수 땅볼,"1사 1,2루 0:0"
2017-04-28,롯데,6말,박세웅,A,2 정진호,B,0-2,중견수 안타,무사  0:0
2017-04-28,롯데,7말,박시영,A,2 정진호,B,1-2,좌익수 홈런,2사  0:1
2017-04-29,롯데,1말,레일리,A,2 정진호,B,2-3,정진호/10645 : 삼진 아웃,1사  0:0
2017-04-29,롯데,3말,레일리,A,2 정진호,B,2-3,좌익수 안타,1사 2루 1:0
2017-04-29,롯데,5말,레일리,A,2 정진호,B,0-2,1루수 병살타,1사 1루 1:0
2017-04-29,롯데,7말,박시영,A,2 정진호,B,2-3,볼넷,무사 만루 3:2
2017-04-30,롯데,2말,김원중,A,6 정진호,B,1-0,우익수 뜬공,무사  2:0
2017-04-30,롯데,4말,김원중,A,6 정진호,B,2-1,정진호/10645 : 삼진 아웃,2사 1루 2:0
2017-04-30,롯데,7말,윤길현,A,6 정진호,B,0-0,정진호/10645 : 중견수 직선타 아웃,1사  2:0
2017-05-02,삼성,1초,윤성환,A,2 정진호,B,2-1,1루수 땅볼,무사  1:0
2017-05-02,삼성,3초,윤성환,A,2 정진호,B,2-1,정진호/10645 : 삼진 아웃,무사  2:2
2017-05-02,삼성,5초,윤성환,A,2 정진호,B,0-1,우익수 뜬공,2사 3루 2:2
2017-05-03,삼성,1초,최충연,A,2 정진호,B,2-0,삼진,1사  0:0
2017-05-03,삼성,2초,최충연,A,2 정진호,B,1-1,우익수 홈런,2사 1루 4:1
2017-05-03,삼성,4초,권오준,A,2 정진호,B,2-1,정진호/10645 : 삼진 아웃,무사 1루 6:2
2017-05-07,LG,8말,김지용,A,7 정진호,B,2-1,우익수 뜬공,1사  9:4
2017-05-10,SK,7말,허건엽,A,7 정진호,B,1-1,유격수 뜬공,2사 2루 0:5
2017-05-14,롯데,8초,배장호,A,1 정진호,B,0-1,투수 땅볼,1사  14:0
2017-06-06,삼성,10말,장필준,A,3 정진호,B,1-1,좌익수 파울 뜬공,2사  12:10
2017-06-07,삼성,1말,우규민,A,2 정진호,B,1-0,좌익수 2루타,1사  0:0
2017-06-07,삼성,2말,우규민,A,2 정진호,B,1-0,중견수 3루타,2사  3:3
2017-06-07,삼성,4말,우규민,A,2 정진호,B,2-1,중견수 안타,1사  3:4
2017-06-07,삼성,5말,최충연,A,2 정진호,B,1-3,우익수 홈런,2사 1루 7:7
2017-06-07,삼성,7말,장원삼,A,2 정진호,B,2-2,좌익수 안타,2사  7:9
2017-06-08,삼성,1말,안성무,A,2 정진호,B,1-2,좌익수 안타,무사  0:1
2017-06-08,삼성,2말,안성무,A,2 정진호,B,2-1,정진호/10645 : 삼진 아웃,"2사 1,2루 0:3"
2017-06-08,삼성,5말,임현준,A,2 정진호,B,1-3,1루수 땅볼,1사  0:3
2017-06-08,삼성,8말,임현준,A,2 정진호,B,0-0,투수 희생번트,무사 1루 3:3
2017-06-09,롯데,1초,김원중,A,2 정진호,B,2-1,정진호/10645 : 투수 직선타 아웃,1사  0:0
2017-06-09,롯데,2초,김원중,A,2 정진호,B,1-2,2루수 땅볼,"2사 1,3루 1:0"
2017-06-09,롯데,5초,김원중,A,2 정진호,B,0-0,3루수 번트안타,무사 1루 1:0
2017-06-09,롯데,6초,김유영,A,2 정진호,B,1-1,정진호/10645 : 우익수 직선타 아웃,1사  4:0
2017-06-10,롯데,1초,송승준,A,2 정진호,B,1-1,좌익수 뜬공,1사  0:0
2017-06-10,롯데,3초,강동호,A,2 정진호,B,2-3,볼넷,1사  2:4
2017-06-10,롯데,5초,강동호,A,2 정진호,B,0-2,유격수 땅볼,2사  4:4
2017-06-10,롯데,8초,장시환,A,2 정진호,B,2-1,유격수 땅볼,1사  4:6
2017-06-10,롯데,10초,손승락,A,2 정진호,B,1-0,1루수 땅볼,1사  6:6
2017-06-11,롯데,1초,박시영,A,2 정진호,B,2-2,우익수 안타,1사  0:0
2017-06-11,롯데,2초,박시영,A,2 정진호,B,2-2,중견수 안타,2사 2루 3:0
2017-06-11,롯데,5초,장시환,A,2 정진호,B,2-2,좌익수 파울 뜬공,무사  3:2
2017-06-11,롯데,7초,배장호,A,2 정진호,B,2-3,좌익수 2루타,2사  3:4
2017-06-11,롯데,9초,손승락,A,2 정진호,B,2-2,1루수 땅볼,2사 3루 4:7
2017-06-13,LG,1말,임찬규,A,2 정진호,B,0-2,2루수 땅볼,무사 1루 0:0
2017-06-13,LG,3말,임찬규,A,2 정진호,B,2-1,중견수 뜬공,1사  1:1
2017-06-13,LG,5말,임찬규,A,2 정진호,B,1-1,1루수 뜬공,2사 1루 3:2
2017-06-16,NC,1말,이재학,A,1 정진호,B,2-1,중견수 안타,무사  1:0
2017-06-16,NC,3말,이재학,A,1 정진호,B,2-0,2루수 땅볼,무사  1:0
2017-06-16,NC,5말,이재학,A,1 정진호,B,1-1,우익수 뜬공,무사  6:2
2017-06-16,NC,7말,김진성,A,1 정진호,B,0-0,좌익수 뜬공,1사  10:2
2017-06-21,KIA,7초,박경태,A,3 정진호,B,2-1,스트라이크낫아웃 출루,"2사 1,2루 6:17"
2017-06-23,롯데,2말,박시영,A,7 정진호,B,2-3,우익수 안타,무사  1:2
2017-06-23,롯데,3말,김유영,A,7 정진호,B,0-1,우익수 안타,1사 만루 1:3
2017-06-23,롯데,5말,김유영,A,7 정진호,B,2-3,볼넷,무사  1:7
2017-06-23,롯데,6말,강동호,A,7 정진호,B,2-1,투수 땅볼,2사 3루 1:9
2017-06-24,롯데,9말,손승락,A,8 정진호,B,2-0,정진호/10645 : 삼진 아웃,1사  8:4
2017-06-25,롯데,9말,손승락,A,9 정진호,B,1-1,2루수 땅볼,무사  4:2
2017-06-27,SK,1말,박종훈,A,2 정진호,B,2-3,정진호/10645 : 삼진 아웃,무사 2루 0:0
2017-06-27,SK,2말,박종훈,A,2 정진호,B,2-0,1루수 땅볼,2사 만루 0:0
