date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2014-06-06,롯데,7말,강영식,A,1 김도현,B,2-2,김도현/764 : 삼진 아웃,2사 1루 4:7
2014-06-13,LG,2초,티포드,A,7 김도현,B,2-1,3루수 병살타,"무사 1,3루 0:1"
2014-06-13,LG,4초,티포드,A,7 김도현,B,2-1,2루수 땅볼,2사 1루 1:1
2014-06-13,LG,6초,유원상,A,7 김도현,B,2-0,2루수 뜬공,무사  6:2
2014-06-13,LG,9초,봉중근,A,7 김도현,B,2-1,좌익수 앞 안타,무사  6:7
2014-06-15,LG,7초,신재웅,A,2 김도현,B,1-2,유격수 뜬공,2사 1루 2:15
2014-06-15,LG,9초,윤지웅,A,2 김도현,B,2-0,유격수 뜬공,"2사 1,2루 2:15"
2014-08-08,KIA,3말,임준섭,A,9 김도현,B,0-0,중견수 뜬공,무사  0:0
2014-08-08,KIA,5말,임준섭,A,9 김도현,B,2-1,김도현/764 : 삼진 아웃,2사  1:1
2014-08-09,NC,8초,손정욱,A,1 김도현,B,2-2,유격수 뜬공,1사  9:6
2014-08-11,NC,7초,손정욱,A,2 김도현,B,2-2,김도현/764 : 삼진 아웃,2사  1:7
2014-08-12,LG,2초,티포드,A,9 김도현,B,1-1,몸에 맞는 볼,"무사 1,3루 1:1"
2014-08-12,LG,3초,티포드,A,9 김도현,B,1-0,2루수 땅볼,"2사 1,3루 4:1"
