date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2017-03-31,kt,1말,로치,A,2 김성현,B,2-3,김성현/10636 : 삼진 아웃,1사  1:0
2017-03-31,kt,3말,로치,A,2 김성현,B,2-0,타격방해[실책포함],1사 1루 2:1
2017-03-31,kt,5말,로치,A,2 김성현,B,0-1,중견수 안타,2사 1루 3:1
2017-03-31,kt,7말,고영표,A,2 김성현,B,1-1,김성현/10636 : 좌익수 직선타 아웃,2사 2루 3:2
2017-04-01,kt,2말,정대현,A,8 김성현,B,1-1,중견수 뜬공,"2사 1,2루 0:0"
2017-04-01,kt,5말,정대현,A,8 김성현,B,1-0,유격수 병살타,"무사 1,2루 2:0"
2017-04-01,kt,8말,장시환,A,8 김성현,B,0-2,중견수 안타,1사  2:0
2017-04-02,kt,3말,피어밴드,A,8 김성현,B,2-0,3루수 땅볼,무사  0:1
2017-04-02,kt,6말,피어밴드,A,8 김성현,B,1-0,1루수 뜬공,무사  5:1
2017-04-04,KIA,2초,양현종,A,8 김성현,B,1-3,볼넷,2사  1:1
2017-04-04,KIA,4초,양현종,A,8 김성현,B,1-0,2루수 땅볼,2사  1:1
2017-04-04,KIA,7초,한승혁,A,8 김성현,B,2-1,우익수 파울 뜬공,2사  1:6
2017-04-06,KIA,1초,임기영,A,2 김성현,B,1-1,우익수 뜬공,1사  0:0
2017-04-06,KIA,3초,임기영,A,2 김성현,B,0-0,중견수 안타,2사  0:0
2017-04-06,KIA,6초,임기영,A,2 김성현,B,2-2,1루수 땅볼,무사 2루 0:3
2017-04-06,KIA,8초,한승혁,A,2 김성현,B,2-3,볼넷,2사  2:3
2017-04-07,NC,3말,맨쉽,A,8 김성현,B,2-3,중견수 뜬공,1사  1:0
2017-04-07,NC,5말,맨쉽,A,8 김성현,B,0-0,3루수 뜬공,1사  3:1
2017-04-07,NC,7말,원종현,A,8 김성현,B,2-2,우익수 뜬공,무사  5:3
2017-04-07,NC,9말,임창민,A,8 김성현,B,0-0,2루수 땅볼,2사 1루 5:3
2017-04-08,NC,2말,구창모,A,8 김성현,B,2-1,중견수 안타,2사 1루 0:1
2017-04-08,NC,4말,최금강,A,8 김성현,B,2-2,2루수 땅볼,무사  2:4
2017-04-08,NC,6말,배재환,A,8 김성현,B,0-1,우익수 안타,"무사 1,2루 2:5"
2017-04-08,NC,7말,배재환,A,8 김성현,B,2-2,우익수 안타,2사 1루 2:8
2017-04-09,NC,1말,이재학,A,2 김성현,B,0-1,3루수 땅볼,무사 1루 3:0
2017-04-09,NC,2말,이재학,A,2 김성현,B,0-1,3루수 땅볼,1사 1루 4:4
2017-04-09,NC,4말,윤수호,A,2 김성현,B,2-2,우익수 안타,무사  4:6
2017-04-09,NC,5말,임정호,A,2 김성현,B,1-1,3루수 땅볼,무사 1루 4:8
2017-04-09,NC,7말,원종현,A,2 김성현,B,1-0,1루수 파울 뜬공,2사  5:8
2017-04-11,롯데,2말,박세웅,A,8 김성현,B,1-2,유격수 땅볼,1사  0:1
2017-04-11,롯데,4말,박세웅,A,8 김성현,B,0-0,2루수 뜬공,2사 1루 2:1
2017-04-11,롯데,7말,박시영,A,8 김성현,B,2-2,포수 파울 뜬공,무사  4:1
