date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2017-03-31,kt,1말,로치,A,1 김강민,B,2-1,유격수 땅볼,무사  1:0
2017-03-31,kt,3말,로치,A,1 김강민,B,2-0,중견수 안타,1사 2루 2:0
2017-03-31,kt,5말,로치,A,1 김강민,B,2-1,김강민/10108 : 삼진 아웃,1사 1루 3:1
2017-03-31,kt,7말,고영표,A,1 김강민,B,2-2,좌익수 안타,2사  3:2
2017-04-01,kt,1말,정대현,A,1 김강민,B,1-2,3루수 땅볼,무사  0:0
2017-04-01,kt,3말,정대현,A,1 김강민,B,2-0,중견수 안타,1사  0:0
2017-04-01,kt,6말,정대현,A,1 김강민,B,2-3,중견수 뜬공,무사  2:0
2017-04-01,kt,8말,장시환,A,1 김강민,B,2-0,김강민/10108 : 삼진 아웃,2사 1루 2:0
2017-04-02,kt,1말,피어밴드,A,1 김강민,B,2-0,우익수 뜬공,무사  0:0
2017-04-02,kt,3말,피어밴드,A,1 김강민,B,1-0,3루수 병살타,1사 1루 0:1
2017-04-02,kt,6말,피어밴드,A,1 김강민,B,1-0,3루수 병살타,1사 1루 5:1
2017-04-04,KIA,1초,양현종,A,1 김강민,B,2-1,김강민/10108 : 삼진 아웃,무사  0:0
2017-04-04,KIA,2초,양현종,A,1 김강민,B,2-2,유격수 땅볼,"2사 1,2루 1:1"
2017-04-04,KIA,5초,양현종,A,1 김강민,B,2-2,중견수 안타,1사  1:1
2017-04-04,KIA,8초,한승혁,A,1 김강민,B,2-3,김강민/10108 : 삼진 아웃,1사  1:6
2017-04-06,KIA,9초,임창용,A,6 김강민,B,2-2,좌익수 안타,무사 2루 4:6
2017-04-07,NC,1말,맨쉽,A,1 김강민,B,2-3,투수 땅볼,무사  0:0
2017-04-07,NC,3말,맨쉽,A,1 김강민,B,2-3,중견수 안타,2사 2루 1:0
2017-04-07,NC,5말,맨쉽,A,1 김강민,B,0-0,좌익수 뜬공,2사 1루 3:1
2017-04-07,NC,7말,원종현,A,1 김강민,B,1-1,2루수 뜬공,2사  5:3
2017-04-08,NC,1말,구창모,A,1 김강민,B,1-2,유격수 땅볼,무사  0:0
2017-04-08,NC,3말,구창모,A,1 김강민,B,0-3,볼넷,무사  0:1
2017-04-08,NC,4말,최금강,A,1 김강민,B,2-1,삼진,2사  2:4
2017-04-08,NC,6말,배재환,A,1 김강민,B,2-0,김강민/10108 : 삼진 아웃,"2사 2,3루 2:5"
2017-04-08,NC,8말,윤수호,A,1 김강민,B,1-2,중견수 뜬공,무사  2:8
2017-04-12,롯데,8말,배장호,A,4 김강민,B,1-2,3루수 땅볼,"2사 1,2루 0:1"
2017-04-12,롯데,10말,박시영,A,4 김강민,B,1-0,우익수 뜬공,2사 만루 1:1
2017-04-13,롯데,1말,김원중,A,1 김강민,B,1-3,볼넷,무사  3:0
2017-04-13,롯데,2말,김원중,A,1 김강민,B,0-0,중견수 뜬공,무사  3:4
2017-04-13,롯데,3말,송승준,A,1 김강민,B,2-1,김강민/10108 : 삼진 아웃,2사  3:8
2017-04-13,롯데,6말,윤길현,A,1 김강민,B,2-3,좌익수 뜬공,무사  9:10
2017-04-13,롯데,8말,윤길현,A,1 김강민,B,2-2,김강민/10108 : 2루수 직선타 아웃,1사  9:10
2017-04-14,한화,1초,송은범,A,1 김강민,B,2-2,1루수 땅볼,무사  0:0
2017-04-14,한화,2초,송은범,A,1 김강민,B,1-2,우익수 안타,"2사 1,3루 1:0"
2017-04-14,한화,4초,안영명,A,1 김강민,B,1-2,2루수 땅볼 실책[실책포함],무사 1루 2:0
2017-04-14,한화,6초,송창식,A,1 김강민,B,1-3,볼넷,무사 2루 4:0
2017-04-14,한화,8초,심수창,A,1 김강민,B,2-0,김강민/10108 : 삼진 아웃,무사  6:1
2017-04-15,한화,1초,이태양,A,1 김강민,B,2-2,중견수 안타,무사  0:0
2017-04-15,한화,3초,이태양,A,1 김강민,B,1-1,중견수 안타,무사  2:1
2017-04-15,한화,4초,이태양,A,1 김강민,B,2-1,좌익수 안타,2사 3루 5:1
2017-04-15,한화,5초,안영명,A,1 김강민,B,2-3,볼넷,2사 2루 9:1
2017-04-15,한화,7초,박정진,A,1 김강민,B,2-0,김강민/10108 : 삼진 아웃,1사 1루 10:2
2017-04-15,한화,9초,심수창,A,1 김강민,B,2-3,김강민/10108 : 삼진 아웃,1사  12:3
2017-04-16,한화,1초,장민재,A,1 김강민,B,2-3,유격수 땅볼,무사  0:0
2017-04-16,한화,3초,장민재,A,1 김강민,B,2-3,볼넷,무사 1루 2:0
2017-04-16,한화,5초,장민재,A,1 김강민,B,1-3,중견수 뜬공,1사  3:0
2017-04-16,한화,7초,송창식,A,1 김강민,B,2-2,우익수 안타[실책포함],무사 2루 5:1
2017-04-18,넥센,1말,오주원,A,1 김강민,B,2-2,1루수 파울 뜬공,무사  0:0
2017-04-18,넥센,3말,오주원,A,1 김강민,B,0-2,좌익수 2루타,"무사 1,3루 0:0"
2017-04-18,넥센,5말,오주원,A,1 김강민,B,2-0,김강민/10108 : 삼진 아웃,무사  0:5
2017-04-18,넥센,7말,조상우,A,1 김강민,B,2-0,3루수 땅볼,무사  3:7
2017-04-19,넥센,1말,밴헤켄,A,1 김강민,B,2-1,삼진,무사  0:0
2017-04-19,넥센,4말,밴헤켄,A,1 김강민,B,2-3,중견수 안타,무사  1:0
2017-04-19,넥센,5말,밴헤켄,A,1 김강민,B,0-0,3루수 땅볼,1사 3루 1:3
2017-04-19,넥센,7말,마정길,A,1 김강민,B,1-0,2루수 뜬공,1사  1:5
2017-04-20,넥센,5말,한현희,A,1 김강민,B,1-1,유격수 땅볼,2사  2:0
2017-04-20,넥센,7말,이보근,A,1 김강민,B,1-0,우익수 안타,"2사 1,3루 2:1"
2017-04-21,두산,1말,보우덴,A,1 김강민,B,2-1,김강민/10108 : 삼진 아웃,무사  0:0
2017-04-21,두산,3말,보우덴,A,1 김강민,B,1-0,중견수 홈런,무사  1:1
2017-04-21,두산,4말,김명신,A,1 김강민,B,2-3,유격수 땅볼,2사  2:3
2017-04-23,두산,1말,함덕주,A,1 김강민,B,2-1,김강민/10108 : 삼진 아웃,무사  0:0
2017-04-23,두산,3말,함덕주,A,1 김강민,B,2-2,김강민/10108 : 삼진 아웃,2사  4:0
2017-04-23,두산,5말,함덕주,A,1 김강민,B,1-3,중견수 안타,무사 1루 6:4
2017-04-23,두산,7말,김강률,A,1 김강민,B,2-1,포수 뜬공,2사  6:4
2017-04-25,LG,1초,김대현,A,1 김강민,B,1-3,볼넷,무사  0:0
2017-05-30,kt,1초,정성곤,A,2 김강민,B,0-3,볼넷,무사 1루 0:0
2017-05-30,kt,3초,정성곤,A,2 김강민,B,1-3,볼넷,1사 1루 1:0
2017-05-30,kt,4초,정성곤,A,2 김강민,B,1-1,유격수 땅볼,2사  5:0
2017-05-30,kt,7초,정성곤,A,2 김강민,B,2-1,중견수 뜬공,무사 1루 6:0
2017-05-31,kt,1초,류희운,A,2 김강민,B,2-1,유격수 땅볼,무사 1루 0:0
2017-05-31,kt,3초,류희운,A,2 김강민,B,1-1,좌익수 2루타,2사  0:1
2017-05-31,kt,5초,류희운,A,2 김강민,B,1-3,볼넷,1사  4:2
2017-05-31,kt,6초,배제성,A,2 김강민,B,2-0,김강민/10108 : 삼진 아웃,1사 1루 8:2
2017-05-31,kt,8초,배제성,A,2 김강민,B,0-0,2루수 병살타,"1사 1,2루 8:2"
2017-06-02,한화,1초,장민재,A,2 김강민,B,2-1,김강민/10108 : 삼진 아웃,1사  0:0
2017-06-02,한화,3초,장민재,A,2 김강민,B,1-0,유격수 땅볼,2사  1:2
2017-06-02,한화,6초,장민재,A,2 김강민,B,2-2,중견수 안타,무사  3:3
2017-06-02,한화,7초,송창식,A,2 김강민,B,2-3,3루수 뜬공,"2사 1,3루 4:3"
2017-06-03,한화,1초,배영수,A,1 김강민,B,2-0,유격수 내야안타,무사  0:0
2017-06-03,한화,3초,배영수,A,1 김강민,B,2-1,3루수 땅볼,무사  2:1
2017-06-03,한화,5초,배영수,A,1 김강민,B,0-3,몸에 맞는 볼,무사  5:1
2017-06-03,한화,7초,심수창,A,1 김강민,B,2-1,3루수 땅볼,2사  5:1
2017-06-03,한화,9초,박정진,A,1 김강민,B,1-0,좌익수 뜬공,2사  5:2
2017-06-04,한화,7초,권혁,A,9 김강민,B,2-1,김강민/10108 : 우익수 직선타 아웃,2사  6:4
2017-06-04,한화,9초,정우람,A,9 김강민,B,2-2,김강민/10108 : 삼진 아웃,2사 1루 7:4
2017-06-06,넥센,1말,김성민,A,2 김강민,B,1-3,볼넷,무사 1루 0:0
2017-06-06,넥센,3말,김성민,A,2 김강민,B,1-3,볼넷,무사  0:3
2017-06-06,넥센,5말,김성민,A,2 김강민,B,1-0,중견수 뜬공,무사  1:5
2017-06-06,넥센,7말,하영민,A,2 김강민,B,2-3,김강민/10108 : 삼진 아웃,2사 1루 4:5
2017-06-08,넥센,1말,최원태,A,2 김강민,B,2-1,김강민/10108 : 삼진 아웃,무사 2루 0:0
2017-06-08,넥센,3말,최원태,A,2 김강민,B,2-2,김강민/10108 : 삼진 아웃,2사 2루 1:0
2017-06-08,넥센,5말,최원태,A,2 김강민,B,2-1,중견수 안타,"2사 1,2루 3:1"
2017-06-08,넥센,8말,오주원,A,2 김강민,B,2-0,중견수 뜬공,무사  5:2
2017-06-09,LG,1초,차우찬,A,1 김강민,B,1-3,좌익수 안타,무사  0:0
2017-06-09,LG,3초,차우찬,A,1 김강민,B,1-3,중견수 뜬공,1사  0:1
2017-06-09,LG,6초,차우찬,A,1 김강민,B,1-1,우익수 뜬공,1사  0:1
2017-06-09,LG,8초,신정락,A,1 김강민,B,2-3,중견수 뜬공,1사  1:2
2017-06-13,한화,1말,이태양,A,1 김강민,B,2-0,3루수 파울 뜬공,무사  0:0
2017-06-13,한화,3말,이태양,A,1 김강민,B,1-1,우익수 안타,1사  0:0
2017-06-13,한화,4말,이동걸,A,1 김강민,B,1-1,몸에 맞는 볼,1사 1루 1:4
2017-06-13,한화,5말,장민재,A,1 김강민,B,0-1,좌익수 2루타,2사  6:7
