date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2017-09-02,kt,6초,배우열,A,5 김재현,B,2-1,김재현/10111 : 삼진 아웃,2사 2루 12:1
2017-09-02,kt,9초,윤근영,A,5 김재현,B,0-2,투수 땅볼,무사  13:5
2017-09-15,두산,8초,이현호,A,6 김재현,B,2-2,김재현/10111 : 삼진 아웃,1사  5:0
2017-10-03,두산,8초,함덕주,A,6 김재현,B,0-0,3루수 땅볼,"1사 1,2루 3:2"
2016-05-01,넥센,8초,이보근,A,2 김재현,B,2-0,김재현/10111 : 삼진 아웃,"1사 1,2루 1:9"
2016-05-22,KIA,3초,지크,A,9 김재현,B,0-0,우익수 안타,무사  0:1
2016-05-22,KIA,5초,지크,A,9 김재현,B,0-1,우익수 홈런,무사  2:4
2016-05-22,KIA,7초,지크,A,9 김재현,B,2-2,김재현/10111 : 삼진 아웃,1사  3:6
2016-05-22,KIA,9초,김광수,A,9 김재현,B,2-1,삼진,무사  4:7
2016-05-25,NC,1초,이재학,A,1 김재현,B,1-1,유격수 뜬공,무사  0:0
2016-05-25,NC,4초,이재학,A,1 김재현,B,1-3,볼넷,무사  0:1
2016-05-25,NC,6초,이재학,A,1 김재현,B,2-1,김재현/10111 : 삼진 아웃,2사  0:3
2016-05-25,NC,9초,이재학,A,1 김재현,B,1-3,볼넷,무사  0:5
2016-05-26,NC,1초,정수민,A,1 김재현,B,2-2,몸에 맞는 볼,무사  0:0
2016-05-26,NC,3초,정수민,A,1 김재현,B,0-0,포수 희생번트,무사 1루 1:1
2016-05-26,NC,5초,정수민,A,1 김재현,B,2-2,김재현/10111 : 삼진 아웃,무사  1:1
2016-05-26,NC,7초,임정호,A,1 김재현,B,0-0,1루수 번트 아웃,무사  3:4
2016-05-28,삼성,9말,박근홍,A,6 김재현,B,1-2,유격수 땅볼,1사  15:1
2016-06-04,두산,3초,보우덴,A,9 김재현,B,0-0,우익수 3루타,1사  1:5
2016-06-04,두산,5초,보우덴,A,9 김재현,B,2-1,2루수 땅볼,2사  3:7
2016-06-04,두산,8초,보우덴,A,9 김재현,B,0-0,투수 번트 아웃,무사  3:7
2016-06-05,두산,5초,안규영,A,6 김재현,B,2-3,중견수 뜬공,무사 1루 0:4
2016-06-07,롯데,9말,손승락,A,8 김재현,B,2-0,우익수 안타,"1사 1,2루 9:5"
2016-06-08,롯데,1말,박세웅,A,2 김재현,B,2-3,좌익수 뜬공,1사  2:0
2016-06-08,롯데,3말,박세웅,A,2 김재현,B,2-3,좌익수 안타,2사  2:0
2016-06-08,롯데,6말,박세웅,A,2 김재현,B,2-3,김재현/10111 : 삼진 아웃,무사  2:0
2016-06-09,롯데,2말,박진형,A,8 김재현,B,0-2,중견수 3루타,"2사 1,2루 2:0"
2016-06-09,롯데,4말,이성민,A,8 김재현,B,0-1,몸에 맞는 볼,무사  5:6
2016-06-09,롯데,6말,이정민,A,8 김재현,B,2-1,김재현/10111 : 삼진 아웃,1사 2루 5:6
2016-06-10,NC,1말,이태양,A,2 김재현,B,1-0,유격수 땅볼,1사  0:0
2016-06-10,NC,3말,이태양,A,2 김재현,B,2-1,좌익수 안타,무사 1루 0:1
2016-06-10,NC,5말,이태양,A,2 김재현,B,2-1,중견수 안타,무사  1:1
2016-06-10,NC,6말,원종현,A,2 김재현,B,1-3,1루수 땅볼,1사 만루 1:2
2016-06-10,NC,9말,임창민,A,2 김재현,B,0-0,2루수 땅볼,무사  6:2
2016-06-11,NC,1말,이재학,A,2 김재현,B,2-1,1루수 땅볼,무사 1루 0:0
2016-06-11,NC,3말,이재학,A,2 김재현,B,1-1,투수 희생번트,무사 2루 4:2
2016-06-12,NC,1말,정수민,A,2 김재현,B,2-2,중견수 안타,1사  0:0
2016-06-12,NC,2말,정수민,A,2 김재현,B,1-2,2루수 땅볼,2사 1루 1:4
2016-06-12,NC,4말,장현식,A,2 김재현,B,1-1,좌익수 안타,2사 만루 1:4
