date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2017-05-24,NC,7말,임정호,A,2 장영석,B,2-3,장영석/10404 : 삼진 아웃,무사  5:3
2017-05-25,NC,2말,강윤구,A,6 장영석,B,2-3,볼넷,1사 1루 7:0
2017-05-25,NC,4말,윤수호,A,6 장영석,B,2-1,1루수 뜬공,1사  8:3
2017-07-09,삼성,3초,백정현,A,7 장영석,B,2-2,좌익수 안타,무사  0:1
2017-07-09,삼성,5초,백정현,A,7 장영석,B,2-1,장영석/10404 : 삼진 아웃,1사  1:3
2017-07-11,두산,9초,이현승,A,3 장영석,B,1-3,볼넷,"2사 1,3루 5:1"
2017-07-12,두산,2초,장원준,A,7 장영석,B,2-3,중견수 안타,무사 1루 0:0
2017-07-12,두산,3초,장원준,A,7 장영석,B,1-1,몸에 맞는 볼,2사 2루 3:0
2017-07-12,두산,6초,장원준,A,7 장영석,B,1-0,1루수 땅볼,1사  3:1
2017-07-13,두산,8초,함덕주,A,3 장영석,B,2-1,장영석/10404 : 삼진 아웃,1사  2:7
2017-07-18,KIA,9말,김윤동,A,8 장영석,B,1-1,중견수 뜬공,1사  3:3
2017-07-19,KIA,7말,임기준,A,7 장영석,B,0-3,볼넷,1사 1루 2:3
2017-07-19,KIA,8말,남재현,A,7 장영석,B,2-3,우익수 뜬공,1사 만루 2:4
2017-07-20,KIA,3말,정용운,A,8 장영석,B,2-3,볼넷,무사  5:0
2017-07-20,KIA,4말,정용운,A,8 장영석,B,2-2,3루수 땅볼 실책[실책포함],1사 1루 5:3
2017-07-20,KIA,5말,고효준,A,8 장영석,B,2-3,볼넷,"1사 1,2루 5:7"
2017-07-20,KIA,7말,박진태,A,8 장영석,B,2-3,볼넷,2사  5:7
2017-07-20,KIA,9말,김윤동,A,8 장영석,B,2-2,장영석/10404 : 삼진 아웃,무사 1루 8:7
2017-07-21,kt,2말,로치,A,8 장영석,B,2-3,볼넷,무사 2루 0:1
2017-07-21,kt,3말,로치,A,8 장영석,B,2-2,장영석/10404 : 유격수 직선타 아웃,"2사 2,3루 0:1"
2017-07-21,kt,6말,로치,A,8 장영석,B,2-1,3루수 땅볼,무사  0:1
2017-07-21,kt,8말,조무근,A,8 장영석,B,1-1,몸에 맞는 볼,2사 2루 0:1
2017-07-22,kt,2말,류희운,A,9 장영석,B,1-0,투수 땅볼,무사  6:2
2017-07-22,kt,4말,류희운,A,9 장영석,B,2-2,1루수 땅볼,무사 2루 6:2
2017-07-22,kt,6말,김사율,A,9 장영석,B,2-3,우익수 뜬공,2사  7:2
