date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2017-04-27,두산,1말,보우덴,A,1 송성문,B,1-2,중견수 뜬공,무사  0:0
2017-04-27,두산,3말,보우덴,A,1 송성문,B,2-3,우익수 3루타,"1사 2,3루 1:0"
2017-04-27,두산,4말,보우덴,A,1 송성문,B,2-0,좌익수 안타,"2사 1,3루 2:3"
2017-04-27,두산,5말,이현호,A,1 송성문,B,0-1,유격수 뜬공,"2사 1,2루 2:7"
2017-04-27,두산,8말,김강률,A,1 송성문,B,2-2,2루수 땅볼,무사  3:7
2017-04-30,한화,1초,이태양,A,1 송성문,B,1-3,볼넷,무사  0:0
2017-04-30,한화,2초,이태양,A,1 송성문,B,1-2,중견수 안타,2사  2:0
2017-04-30,한화,4초,이태양,A,1 송성문,B,2-3,1루수 땅볼,1사  3:0
2017-04-30,한화,6초,송창식,A,1 송성문,B,2-3,투수 땅볼,2사 1루 4:1
2017-04-30,한화,8초,윤규진,A,1 송성문,B,2-3,볼넷,1사  5:1
2017-05-02,KIA,1말,헥터,A,1 송성문,B,2-1,좌익수 안타,무사  1:0
2017-05-02,KIA,3말,헥터,A,1 송성문,B,1-1,3루수 땅볼,1사  6:1
2017-05-02,KIA,6말,헥터,A,1 송성문,B,1-2,중견수 안타,무사  7:1
2017-05-02,KIA,7말,헥터,A,1 송성문,B,2-0,중견수 안타,"1사 1,2루 7:2"
2017-05-02,KIA,9말,김윤동,A,1 송성문,B,0-1,유격수 뜬공,1사  9:3
2017-05-03,KIA,2말,양현종,A,7 송성문,B,1-0,2루수 땅볼,2사 3루 0:0
2017-05-03,KIA,5말,양현종,A,7 송성문,B,0-0,우익수 안타,무사  1:0
2017-05-03,KIA,7말,양현종,A,7 송성문,B,2-2,송성문/11376 : 삼진 아웃,1사  2:0
2017-05-03,KIA,8말,김윤동,A,7 송성문,B,2-2,중견수 뜬공,"2사 1,2루 2:1"
2017-05-05,SK,1말,김주한,A,1 송성문,B,2-3,우익수 뜬공,무사  0:0
2017-05-05,SK,3말,김주한,A,1 송성문,B,1-0,우익수 뜬공,2사  0:0
2017-05-05,SK,5말,김주한,A,1 송성문,B,1-3,좌익수 희생플라이,1사 3루 3:2
2017-05-05,SK,7말,박정배,A,1 송성문,B,1-1,포수 희생번트,무사 1루 3:4
2017-05-06,SK,1말,켈리,A,1 송성문,B,2-1,1루수 땅볼,무사  1:0
2017-05-06,SK,3말,켈리,A,1 송성문,B,2-1,송성문/11376 : 삼진 아웃,무사  4:0
2017-05-06,SK,4말,켈리,A,1 송성문,B,0-0,좌익수 안타[실책포함],"2사 2,3루 4:1"
2017-05-06,SK,6말,켈리,A,1 송성문,B,0-1,2루수 땅볼,"2사 1,2루 11:3"
2017-05-06,SK,9말,문광은,A,1 송성문,B,2-2,우익수 안타,1사 1루 13:3
2017-05-07,SK,1말,김태훈,A,1 송성문,B,2-3,1루수 땅볼,무사  0:0
2017-05-07,SK,3말,김태훈,A,1 송성문,B,2-3,송성문/11376 : 삼진 아웃,무사  1:0
2017-05-07,SK,5말,김태훈,A,1 송성문,B,1-3,볼넷,1사 1루 1:0
2017-05-07,SK,6말,박희수,A,1 송성문,B,2-3,우익수 안타,"2사 1,2루 2:1"
2017-05-07,SK,7말,전유수,A,1 송성문,B,2-2,송성문/11376 : 삼진 아웃,"2사 2,3루 3:5"
2017-05-07,SK,9말,서진용,A,1 송성문,B,2-0,송성문/11376 : 삼진 아웃,무사 1루 6:6
2017-05-07,SK,11말,문광은,A,1 송성문,B,1-1,3루수 파울 뜬공,2사  6:6
2017-05-10,NC,1초,맨쉽,A,2 송성문,B,2-3,유격수 땅볼,1사  0:0
2017-05-10,NC,3초,맨쉽,A,2 송성문,B,2-3,우익수 뜬공,2사 2루 0:0
2017-05-10,NC,6초,임정호,A,2 송성문,B,1-1,2루수 땅볼,1사  0:3
2017-05-10,NC,8초,원종현,A,2 송성문,B,0-1,유격수 땅볼,무사 1루 0:3
2017-05-11,NC,8초,김진성,A,5 송성문,B,0-0,우익수 안타,1사 1루 2:1
2017-05-12,삼성,8초,심창민,A,8 송성문,B,1-0,우익수 안타,무사  1:4
2017-05-13,삼성,1초,김대우,A,1 송성문,B,2-1,송성문/11376 : 삼진 아웃,무사  0:0
2017-05-13,삼성,3초,김대우,A,1 송성문,B,0-0,2루수 땅볼,1사  1:1
2017-05-13,삼성,5초,김대우,A,1 송성문,B,0-0,1루수 땅볼,무사 만루 1:3
2017-05-13,삼성,7초,김시현,A,1 송성문,B,2-2,송성문/11376 : 삼진 아웃,무사 1루 5:4
2017-07-18,KIA,7말,헥터,A,8 송성문,B,0-3,볼넷,1사  1:2
2017-07-19,KIA,6말,임기영,A,7 송성문,B,1-0,중견수 안타,무사  2:2
2017-07-20,KIA,8말,김윤동,A,5 송성문,B,1-3,볼넷,"2사 1,2루 7:7"
2017-07-21,kt,1말,로치,A,2 송성문,B,0-0,포수 번트 실책[실책포함],무사 1루 0:0
2017-07-21,kt,2말,로치,A,2 송성문,B,1-0,송성문/11376 : 유격수 직선타 아웃,1사 만루 0:1
2017-07-21,kt,4말,로치,A,2 송성문,B,1-3,볼넷,2사  0:1
2017-07-22,kt,6말,김사율,A,7 송성문,B,2-0,송성문/11376 : 삼진 아웃,무사  7:2
2017-07-22,kt,8말,김사율,A,7 송성문,B,2-3,삼진,2사  8:3
2017-07-25,LG,1초,소사,A,2 송성문,B,0-1,몸에 맞는 볼,무사 1루 0:0
2017-07-25,LG,2초,소사,A,2 송성문,B,1-1,우익수 뜬공,2사 1루 2:0
2017-07-25,LG,5초,소사,A,2 송성문,B,2-2,중견수 안타,2사  2:0
2017-07-25,LG,7초,최성훈,A,2 송성문,B,2-2,투수 땅볼,무사  6:0
2017-07-25,LG,9초,고우석,A,2 송성문,B,2-1,1루수 땅볼 실책[실책포함],1사  6:0
2017-07-26,LG,1초,김대현,A,2 송성문,B,2-1,좌익수 뜬공,무사 1루 0:0
2017-07-26,LG,4초,김대현,A,2 송성문,B,0-0,3루수 땅볼,무사  0:0
2017-07-26,LG,6초,김대현,A,2 송성문,B,1-3,유격수 땅볼,1사  1:0
2017-07-26,LG,8초,진해수,A,2 송성문,B,0-0,우익수 뜬공,2사  3:0
2017-07-27,LG,8초,신정락,A,6 송성문,B,2-2,투수 땅볼,1사 1루 3:2
2017-07-29,삼성,2말,우규민,A,8 송성문,B,2-2,우익수 홈런,무사  0:2
2017-07-29,삼성,4말,우규민,A,8 송성문,B,0-3,볼넷,1사  0:3
2017-07-29,삼성,5말,우규민,A,8 송성문,B,0-1,송성문/11376 : 유격수 직선타 아웃,2사 1루 0:5
2017-07-30,삼성,8말,장필준,A,2 송성문,B,2-0,송성문/11376 : 삼진 아웃,2사 만루 4:9
2017-08-01,SK,2말,박종훈,A,6 송성문,B,0-0,투수 땅볼,1사 1루 0:0
2017-08-01,SK,4말,박종훈,A,6 송성문,B,1-2,중견수 안타,1사  0:2
2017-08-01,SK,6말,박종훈,A,6 송성문,B,2-1,좌익수 안타,"1사 1,2루 0:2"
2017-08-01,SK,8말,정영일,A,6 송성문,B,1-1,우익수 뜬공,무사  0:3
2017-08-02,SK,7말,김주한,A,9 송성문,B,2-3,볼넷,2사  4:3
2017-08-03,SK,8말,박희수,A,4 송성문,B,2-1,우익수 안타,2사  3:11
2017-08-04,롯데,1초,린드블럼,A,8 송성문,B,2-0,유격수 땅볼,2사  5:0
2017-08-04,롯데,4초,린드블럼,A,8 송성문,B,2-2,송성문/11376 : 삼진 아웃,무사  5:4
2017-08-04,롯데,6초,박시영,A,8 송성문,B,2-1,송성문/11376 : 삼진 아웃,무사 1루 7:10
2017-08-09,KIA,7초,박진태,A,5 송성문,B,2-3,송성문/11376 : 삼진 아웃,무사  1:9
2017-08-10,두산,6말,김승회,A,7 송성문,B,2-2,3루수 뜬공,1사  6:4
2017-08-10,두산,8말,김강률,A,7 송성문,B,2-0,송성문/11376 : 삼진 아웃,1사  7:4
2017-08-22,삼성,2말,페트릭,A,8 송성문,B,2-1,송성문/11376 : 삼진 아웃,1사 1루 2:0
2017-08-22,삼성,3말,페트릭,A,8 송성문,B,2-0,중견수 뜬공,"2사 1,2루 4:3"
2017-08-22,삼성,6말,최충연,A,8 송성문,B,0-0,1루수 파울 뜬공,무사  5:4
2017-08-25,두산,9초,이용찬,A,8 송성문,B,1-0,좌익수 뜬공,무사  3:4
2017-09-23,롯데,9초,박진형,A,7 송성문,B,2-1,송성문/11376 : 삼진 아웃,1사 1루 2:7
2017-09-29,NC,7초,구창모,A,2 송성문,B,2-1,우익수 안타,1사  3:8
2017-09-29,NC,9초,이민호,A,2 송성문,B,2-2,중견수 안타,무사  4:8
2017-09-30,NC,9초,이재학,A,4 송성문,B,1-2,우익수 뜬공,무사  2:11
2017-10-03,삼성,5초,백정현,A,3 송성문,B,1-3,볼넷,1사 1루 3:6
2017-10-03,삼성,7초,페트릭,A,3 송성문,B,1-3,볼넷,무사  6:10
2017-10-03,삼성,9초,장필준,A,3 송성문,B,0-0,좌익수 안타,무사 1루 6:10
2015-05-07,삼성,9말,박근홍,A,8 송성문,B,2-0,2루수 땅볼,무사  13:4
