date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2016-05-21,한화,1초,윤규진,A,2 김영환,B,1-1,유격수 땅볼,무사 1루 0:0
2016-05-21,한화,3초,윤규진,A,2 김영환,B,2-0,투수 땅볼,무사  0:3
2016-07-26,KIA,7초,최영필,A,9 김영환,B,2-0,스트라이크낫아웃 출루,2사 1루 0:7
2016-07-29,롯데,9말,손승락,A,8 김영환,B,0-0,좌익수 안타,무사  11:10
2016-07-30,롯데,8말,윤길현,A,6 김영환,B,1-1,좌익수 파울 뜬공,1사 1루 3:4
2016-08-04,NC,2초,스튜어트,A,7 김영환,B,1-0,1루수 땅볼,무사  0:4
2016-08-04,NC,3초,스튜어트,A,7 김영환,B,2-2,유격수 땅볼,"2사 1,2루 1:5"
2016-08-04,NC,6초,원종현,A,7 김영환,B,2-1,김영환/11332 : 삼진 아웃,1사  1:7
2016-08-04,NC,8초,장현식,A,7 김영환,B,0-0,2루수 땅볼,2사  2:9
2016-09-06,삼성,9초,권오준,A,5 김영환,B,2-1,1루수 내야안타,2사  6:11
2016-09-13,롯데,9말,박시영,A,8 김영환,B,1-2,3루수 뜬공,무사  9:2
2016-09-18,두산,9말,강동연,A,9 김영환,B,2-1,김영환/11332 : 삼진 아웃,1사  11:1
2015-05-26,LG,9초,봉중근,A,6 김영환,B,1-0,3루수 파울 뜬공,2사 2루 2:5
2015-05-27,LG,8초,신재웅,A,5 김영환,B,2-0,김영환/11332 : 삼진 아웃,1사 1루 1:7
2015-07-28,넥센,9초,마정길,A,7 김영환,B,2-3,볼넷,1사  4:8
2015-07-30,넥센,8초,마정길,A,6 김영환,B,2-1,3루수 땅볼,무사  6:10
2015-07-31,롯데,8말,배장호,A,3 김영환,B,2-1,우익수 안타,"2사 1,2루 7:0"
2015-08-01,롯데,8말,이상화,A,3 김영환,B,2-1,3루수 파울 뜬공,무사 1루 6:19
2015-08-02,롯데,2말,이재곤,A,7 김영환,B,1-2,1루수 땅볼,2사 2루 1:0
