date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2017-03-31,LG,2말,소사,A,4 윤석민,B,2-3,중견수 뜬공,무사  1:0
2017-03-31,LG,5말,소사,A,4 윤석민,B,0-0,중견수 안타,무사  2:0
2017-03-31,LG,7말,소사,A,4 윤석민,B,1-2,중견수 뜬공,무사  2:1
2017-03-31,LG,9말,신정락,A,4 윤석민,B,2-1,윤석민/10644 : 삼진 아웃,무사 2루 2:1
2017-04-01,LG,1말,류제국,A,4 윤석민,B,2-2,윤석민/10644 : 삼진 아웃,2사 2루 3:0
2017-04-01,LG,4말,류제국,A,4 윤석민,B,0-0,좌익수 안타,1사  4:0
2017-04-01,LG,5말,류제국,A,4 윤석민,B,2-3,몸에 맞는 볼,2사 1루 7:3
2017-04-01,LG,7말,김지용,A,4 윤석민,B,2-1,우익수 안타,1사 1루 8:3
2017-04-01,LG,9말,최성훈,A,4 윤석민,B,1-0,윤석민/10644 : 3루수 직선타 아웃,2사 1루 8:3
2017-04-02,LG,2말,윤지웅,A,4 윤석민,B,0-2,3루수 땅볼,무사  2:0
2017-04-02,LG,5말,윤지웅,A,4 윤석민,B,2-2,좌익수 안타,무사  2:0
2017-04-02,LG,7말,신정락,A,4 윤석민,B,2-2,중견수 뜬공,무사  7:1
2017-04-02,LG,9말,최성훈,A,4 윤석민,B,0-3,투수 땅볼,"1사 2,3루 9:1"
2017-04-04,롯데,1초,박세웅,A,4 윤석민,B,0-3,볼넷,2사 1루 0:0
2017-04-04,롯데,4초,박세웅,A,4 윤석민,B,1-0,유격수 땅볼,무사  0:5
2017-04-04,롯데,6초,박세웅,A,4 윤석민,B,2-2,중견수 안타,1사 1루 0:5
2017-04-04,롯데,8초,박시영,A,4 윤석민,B,0-2,좌익수 뜬공,무사  1:5
2017-04-06,롯데,1초,레일리,A,4 윤석민,B,0-0,우익수 뜬공,2사 1루 0:0
2017-04-06,롯데,4초,레일리,A,4 윤석민,B,2-2,윤석민/10644 : 삼진 아웃,1사  0:3
2017-04-06,롯데,6초,레일리,A,4 윤석민,B,1-0,좌익수 뜬공,2사 2루 1:6
2017-04-06,롯데,9초,노경은,A,4 윤석민,B,0-0,좌익수 홈런,1사 1루 1:12
2017-04-07,두산,1초,니퍼트,A,4 윤석민,B,2-3,우익수 뜬공,2사 3루 0:0
2017-04-07,두산,4초,니퍼트,A,4 윤석민,B,2-0,중견수 안타,무사  1:1
2017-04-07,두산,5초,니퍼트,A,4 윤석민,B,2-1,좌익수 2루타,2사  4:1
2017-04-07,두산,7초,이현호,A,4 윤석민,B,2-1,윤석민/10644 : 삼진 아웃,무사 1루 6:1
2017-04-07,두산,9초,홍상삼,A,4 윤석민,B,2-2,윤석민/10644 : 삼진 아웃,1사 2루 7:3
2017-04-08,두산,1초,유희관,A,4 윤석민,B,1-0,중견수 안타,무사 2루 2:0
2017-04-08,두산,2초,유희관,A,4 윤석민,B,2-1,좌익수 안타,2사  5:1
2017-04-08,두산,5초,유희관,A,4 윤석민,B,2-2,좌익수 안타,1사  5:7
2017-04-08,두산,7초,이용찬,A,4 윤석민,B,2-3,우익수 안타,1사 3루 6:7
2017-04-08,두산,8초,김승회,A,4 윤석민,B,0-0,좌익수 안타,1사  10:7
2017-04-08,두산,9초,김성배,A,4 윤석민,B,1-0,2루수 땅볼,2사  13:7
2017-04-09,두산,2초,고원준,A,4 윤석민,B,1-2,중견수 안타,무사  0:0
2017-04-09,두산,2초,이현호,A,4 윤석민,B,1-1,좌익수 홈런,2사 1루 6:0
2017-04-09,두산,3초,김명신,A,4 윤석민,B,1-0,중견수 뜬공,"2사 1,2루 10:0"
2017-04-09,두산,5초,김명신,A,4 윤석민,B,1-1,우익수 안타,2사 1루 11:0
2017-04-09,두산,8초,홍상삼,A,4 윤석민,B,0-0,투수 땅볼,무사  13:2
2017-04-11,kt,1말,주권,A,4 윤석민,B,2-1,2루수 뜬공,2사 3루 0:0
2017-04-11,kt,3말,주권,A,4 윤석민,B,2-3,볼넷,2사  0:1
2017-04-11,kt,5말,주권,A,4 윤석민,B,1-2,중견수 2루타,무사 1루 0:4
2017-04-11,kt,6말,정성곤,A,4 윤석민,B,1-1,좌익수 안타,무사 1루 2:10
2017-04-11,kt,7말,정성곤,A,4 윤석민,B,2-0,윤석민/10644 : 삼진 아웃,2사 1루 2:12
2017-04-12,kt,2말,고영표,A,4 윤석민,B,1-2,투수 땅볼,무사  0:0
2017-04-12,kt,4말,고영표,A,4 윤석민,B,0-0,우익수 뜬공,1사 1루 2:0
2017-04-12,kt,6말,고영표,A,4 윤석민,B,2-3,몸에 맞는 볼,1사  2:1
2017-04-12,kt,7말,장시환,A,4 윤석민,B,0-0,좌익수 희생플라이,"무사 1,3루 3:4"
2017-04-13,kt,1말,로치,A,4 윤석민,B,1-0,3루수 땅볼 실책[실책포함],"1사 1,2루 0:0"
2017-04-13,kt,2말,로치,A,4 윤석민,B,0-0,유격수 병살타,"1사 1,3루 0:4"
2017-04-13,kt,4말,로치,A,4 윤석민,B,2-1,1루수 땅볼,1사 만루 1:4
2017-04-13,kt,7말,엄상백,A,4 윤석민,B,1-1,중견수 뜬공,무사  4:5
2017-04-13,kt,9말,김재윤,A,4 윤석민,B,2-3,유격수 땅볼,1사  7:6
2017-04-14,KIA,2초,팻딘,A,4 윤석민,B,2-0,윤석민/10644 : 좌익수 직선타 아웃,무사  0:0
2017-04-14,KIA,4초,팻딘,A,4 윤석민,B,0-0,좌익수 안타,1사 1루 0:0
2017-04-14,KIA,6초,팻딘,A,4 윤석민,B,2-2,몸에 맞는 볼,무사 1루 1:1
2017-04-14,KIA,8초,팻딘,A,4 윤석민,B,2-1,투수 땅볼,무사  2:2
2017-04-15,KIA,2초,양현종,A,4 윤석민,B,1-0,3루수 땅볼,무사  0:3
2017-04-15,KIA,4초,양현종,A,4 윤석민,B,1-0,2루수 병살타,"1사 1,3루 0:4"
2017-04-15,KIA,6초,양현종,A,4 윤석민,B,0-2,3루수 땅볼,2사 3루 0:4
2017-04-15,KIA,8초,한승혁,A,4 윤석민,B,0-0,좌익수 안타,"2사 1,3루 1:5"
2017-04-16,KIA,1초,홍건희,A,4 윤석민,B,2-2,우익수 뜬공,2사 1루 0:0
2017-04-16,KIA,4초,홍건희,A,4 윤석민,B,0-0,좌익수 안타,무사  0:1
2017-04-16,KIA,5초,손영민,A,4 윤석민,B,1-3,유격수 땅볼,2사  3:1
2017-04-16,KIA,7초,박지훈,A,4 윤석민,B,2-1,삼진,무사  5:4
2017-04-16,KIA,9초,김윤동,A,4 윤석민,B,0-0,2루수 내야안타,1사  5:7
2017-04-18,SK,1초,켈리,A,4 윤석민,B,2-2,좌익수 뜬공,2사 1루 0:0
2017-04-18,SK,4초,켈리,A,4 윤석민,B,1-0,3루수 땅볼,1사  0:5
2017-04-18,SK,7초,켈리,A,4 윤석민,B,0-0,우익수 안타,무사  0:7
2017-04-18,SK,8초,켈리,A,4 윤석민,B,1-1,중견수 안타,2사 3루 3:7
2017-04-19,SK,2초,다이아몬드,A,4 윤석민,B,2-2,3루수 땅볼,무사  0:0
2017-04-19,SK,3초,다이아몬드,A,4 윤석민,B,1-2,2루수 뜬공,2사  1:0
2017-04-19,SK,6초,김주한,A,4 윤석민,B,2-3,중견수 뜬공,무사 1루 1:3
2017-04-19,SK,8초,박정배,A,4 윤석민,B,1-1,유격수 병살타,"무사 1,3루 2:5"
2017-04-20,SK,1초,윤희상,A,4 윤석민,B,0-1,중견수 안타,2사 1루 0:0
2017-04-20,SK,3초,윤희상,A,4 윤석민,B,2-3,볼넷,2사  0:0
2017-04-20,SK,5초,윤희상,A,4 윤석민,B,2-2,중견수 뜬공,무사 1루 2:0
2017-04-20,SK,7초,김성민,A,4 윤석민,B,2-3,볼넷,1사 1루 2:0
2017-04-20,SK,8초,박희수,A,4 윤석민,B,2-2,우익수 안타,2사 2루 4:3
2017-04-21,롯데,1말,애디튼,A,4 윤석민,B,2-2,윤석민/10644 : 삼진 아웃,1사 3루 0:1
2017-04-21,롯데,3말,애디튼,A,4 윤석민,B,2-0,윤석민/10644 : 삼진 아웃,2사 3루 0:1
2017-04-21,롯데,6말,애디튼,A,4 윤석민,B,2-2,포수 파울 뜬공,무사  0:1
2017-04-21,롯데,8말,배장호,A,4 윤석민,B,2-0,3루수 땅볼,1사  0:2
2017-04-22,롯데,2말,박세웅,A,4 윤석민,B,1-0,2루수 땅볼,무사  0:0
2017-04-22,롯데,4말,박세웅,A,4 윤석민,B,1-0,3루수 땅볼,1사  1:1
