date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2017-07-28,NC,9말,임창민,A,1 안치영,B,0-0,안치영/13006 : 투수 직선타 아웃,1사  4:4
2017-07-29,NC,2말,이재학,A,9 안치영,B,0-0,3루수 희생번트,무사 1루 1:2
2017-07-29,NC,4말,이재학,A,9 안치영,B,0-0,유격수 땅볼,1사  1:2
2017-07-29,NC,7말,이재학,A,9 안치영,B,0-1,3루수 희생번트,무사 1루 2:2
2017-07-30,NC,2말,맨쉽,A,9 안치영,B,2-2,안치영/13006 : 삼진 아웃,2사  1:2
2017-07-30,NC,4말,맨쉽,A,9 안치영,B,2-3,2루수 땅볼,2사  1:2
2017-07-30,NC,7말,이민호,A,9 안치영,B,2-2,안치영/13006 : 삼진 아웃,무사  5:3
2017-08-01,KIA,9초,박진태,A,5 안치영,B,2-0,좌익수 뜬공,"1사 1,2루 15:5"
2017-08-12,SK,6초,박종훈,A,5 안치영,B,1-1,유격수 땅볼,2사  1:4
2017-08-13,SK,4초,문승원,A,9 안치영,B,2-1,몸에 맞는 볼,"1사 1,2루 3:0"
2017-08-13,SK,5초,채병용,A,9 안치영,B,2-0,안치영/13006 : 좌익수 직선타 아웃,"2사 1,3루 7:2"
2017-08-13,SK,8초,문광은,A,9 안치영,B,1-1,좌익수 2루타,1사  8:3
2017-08-13,SK,9초,정영일,A,9 안치영,B,0-3,볼넷,2사 3루 11:3
2017-08-17,삼성,2말,우규민,A,8 안치영,B,2-0,좌익수 뜬공,무사 1루 0:1
2017-08-17,삼성,5말,우규민,A,8 안치영,B,1-0,좌익수 안타,1사  4:1
2017-08-17,삼성,7말,우규민,A,8 안치영,B,2-0,안치영/13006 : 삼진 아웃,1사  6:2
2017-08-23,한화,9말,장민재,A,7 안치영,B,2-3,중견수 안타,2사  9:9
2017-08-24,NC,9초,최금강,A,7 안치영,B,2-2,안치영/13006 : 삼진 아웃,1사 2루 1:7
2017-08-26,삼성,9초,최충연,A,5 안치영,B,2-2,안치영/13006 : 삼진 아웃,"2사 1,3루 8:14"
2017-08-29,NC,9말,윤수호,A,9 안치영,B,1-0,3루수 파울 뜬공,2사 1루 13:2
2017-09-02,SK,7말,서진용,A,7 안치영,B,2-1,안치영/13006 : 삼진 아웃,무사  12:1
2017-09-02,SK,8말,정영일,A,7 안치영,B,1-0,2루수 땅볼,2사  13:5
