date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2017-03-31,SK,1초,켈리,A,5 박경수,B,1-1,우익수 2루타,2사 1루 1:0
2017-03-31,SK,3초,켈리,A,5 박경수,B,0-0,좌익수 뜬공,1사  2:0
2017-03-31,SK,5초,켈리,A,5 박경수,B,2-0,박경수/10469 : 삼진 아웃,2사  3:1
2017-03-31,SK,8초,박정배,A,5 박경수,B,2-3,우익수 뜬공,1사  3:2
2017-04-01,SK,2초,윤희상,A,5 박경수,B,1-1,유격수 땅볼,1사  0:0
2017-04-01,SK,4초,윤희상,A,5 박경수,B,2-0,투수 땅볼,2사  2:0
2017-04-01,SK,7초,채병용,A,5 박경수,B,1-1,3루수 땅볼,1사  2:0
2017-04-02,SK,2초,문승원,A,5 박경수,B,1-2,우익수 뜬공,무사  0:0
2017-04-02,SK,4초,문승원,A,5 박경수,B,1-2,유격수 땅볼 실책[실책포함],무사 2루 0:1
2017-04-02,SK,5초,전유수,A,5 박경수,B,1-3,볼넷,"2사 1,2루 3:1"
2017-04-02,SK,7초,박정배,A,5 박경수,B,2-0,좌익수 안타,무사  6:1
2017-04-02,SK,9초,김성민,A,5 박경수,B,0-1,유격수 땅볼,무사  7:1
2017-04-04,두산,2말,장원준,A,5 박경수,B,2-2,2루수 파울 뜬공,무사 1루 2:0
2017-04-04,두산,4말,장원준,A,5 박경수,B,2-3,투수 땅볼,1사 1루 2:0
2017-04-04,두산,7말,김승회,A,5 박경수,B,1-3,2루수 뜬공,무사  2:0
2017-04-04,두산,9말,이현승,A,5 박경수,B,1-1,중견수 뜬공,2사 1루 2:0
2017-04-06,두산,1말,함덕주,A,2 박경수,B,2-2,좌익수 홈런,1사  0:0
2017-04-06,두산,3말,함덕주,A,2 박경수,B,1-3,볼넷,1사  0:1
2017-04-06,두산,5말,함덕주,A,2 박경수,B,2-1,박경수/10469 : 삼진 아웃,1사 2루 1:1
2017-04-06,두산,7말,김승회,A,2 박경수,B,0-0,중견수 안타,무사 1루 1:2
2017-04-06,두산,8말,이현호,A,2 박경수,B,2-3,박경수/10469 : 우익수 직선타 아웃,2사 2루 1:5
2017-04-07,삼성,1말,우규민,A,5 박경수,B,2-2,좌익수 안타,"2사 2,3루 2:0"
2017-04-07,삼성,4말,우규민,A,5 박경수,B,2-1,박경수/10469 : 삼진 아웃,1사  2:2
2017-04-07,삼성,7말,우규민,A,5 박경수,B,1-0,좌익수 안타,무사  2:2
2017-04-07,삼성,9말,김승현,A,5 박경수,B,1-3,볼넷,무사  2:2
2017-04-08,삼성,1말,윤성환,A,5 박경수,B,1-0,중견수 안타,"1사 1,2루 0:1"
2017-04-08,삼성,4말,윤성환,A,5 박경수,B,2-0,1루수 파울 뜬공,1사  0:1
2017-04-08,삼성,7말,윤성환,A,5 박경수,B,2-2,2루수 뜬공,무사  0:1
2017-04-09,삼성,1말,최충연,A,2 박경수,B,1-1,유격수 땅볼,1사  0:0
