date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2017-04-25,NC,1초,맨쉽,A,2 김진곤,B,0-0,좌익수 뜬공,1사  0:0
2017-04-25,NC,3초,맨쉽,A,2 김진곤,B,0-0,1루수 뜬공,1사  0:0
2017-04-25,NC,5초,맨쉽,A,2 김진곤,B,1-2,2루수 내야안타,무사 1루 0:1
2017-04-25,NC,7초,원종현,A,2 김진곤,B,2-1,2루수 땅볼,무사  1:2
2017-04-26,NC,3초,최금강,A,9 김진곤,B,2-0,2루수 땅볼,무사 1루 1:3
2017-04-30,LG,9말,신정락,A,5 김진곤,B,1-0,중견수 뜬공,무사  7:5
2017-09-02,SK,8말,서진용,A,2 김진곤,B,2-3,볼넷,1사  13:1
2017-09-02,SK,9말,정영일,A,2 김진곤,B,2-3,중견수 2루타,2사 2루 15:5
2017-09-03,SK,1말,다이아몬드,A,2 김진곤,B,2-0,중견수 안타,1사  0:0
2017-09-03,SK,2말,다이아몬드,A,2 김진곤,B,1-1,1루수 땅볼,1사 2루 0:3
2017-09-03,SK,4말,다이아몬드,A,2 김진곤,B,1-1,포수 파울 뜬공,무사  1:5
2017-09-03,SK,5말,채병용,A,2 김진곤,B,1-3,중견수 안타,"1사 2,3루 4:7"
2017-09-03,SK,7말,신재웅,A,2 김진곤,B,2-1,2루수 내야안타,무사  4:13
2017-09-05,넥센,1말,김성민,A,1 김진곤,B,2-2,김진곤/11341 : 삼진 아웃,무사  0:0
2017-09-05,넥센,3말,김성민,A,1 김진곤,B,2-0,1루수 땅볼,1사 1루 0:0
2017-09-05,넥센,5말,김성민,A,1 김진곤,B,2-1,삼진,무사  1:3
2017-09-05,넥센,7말,윤영삼,A,1 김진곤,B,1-0,우익수 홈런,1사 2루 1:3
2017-09-06,넥센,1말,최원태,A,1 김진곤,B,2-0,스트라이크낫아웃 출루,무사  0:0
2017-09-06,넥센,2말,최원태,A,1 김진곤,B,1-2,투수 땅볼,"2사 1,3루 0:1"
2017-09-06,넥센,5말,최원태,A,1 김진곤,B,1-0,3루수 땅볼,무사  2:1
2017-09-06,넥센,7말,오주원,A,1 김진곤,B,0-0,2루수 땅볼,무사  2:3
2017-09-07,두산,1초,유희관,A,1 김진곤,B,2-2,김진곤/11341 : 삼진 아웃,무사  0:0
2017-09-07,두산,3초,유희관,A,1 김진곤,B,2-0,좌익수 뜬공,1사  1:0
2017-09-09,롯데,1말,린드블럼,A,2 김진곤,B,0-0,좌익수 안타,무사 1루 0:0
2017-09-09,롯데,3말,린드블럼,A,2 김진곤,B,2-2,김진곤/11341 : 삼진 아웃,1사 2루 1:0
2017-09-09,롯데,5말,린드블럼,A,2 김진곤,B,2-2,김진곤/11341 : 삼진 아웃,무사  2:2
2017-09-10,롯데,7말,조정훈,A,5 김진곤,B,2-1,김진곤/11341 : 삼진 아웃,2사  7:5
2017-09-12,넥센,9초,김상수,A,1 김진곤,B,2-0,3루수 뜬공,"2사 1,2루 2:2"
2017-09-15,LG,1말,임찬규,A,2 김진곤,B,0-0,포수 파울 뜬공,1사  0:0
2017-09-15,LG,3말,임찬규,A,2 김진곤,B,1-1,1루수 땅볼,2사 1루 3:0
2017-09-15,LG,5말,임찬규,A,2 김진곤,B,2-2,김진곤/11341 : 삼진 아웃,2사 3루 3:2
2017-09-16,KIA,8초,남재현,A,3 김진곤,B,2-1,김진곤/11341 : 삼진 아웃,2사  1:17
2017-09-21,넥센,7말,신재영,A,8 김진곤,B,1-0,우익수 안타,2사  4:3
2017-09-23,KIA,2초,임기영,A,8 김진곤,B,0-0,좌익수 뜬공,2사 1루 1:0
2017-09-23,KIA,5초,임기영,A,8 김진곤,B,2-2,우익수 안타,2사  1:3
2017-09-23,KIA,7초,임창용,A,8 김진곤,B,0-0,유격수 땅볼,2사  3:5
2017-09-28,LG,9말,임찬규,A,8 김진곤,B,2-1,김진곤/11341 : 삼진 아웃,1사  15:6
2017-10-01,KIA,7말,남재현,A,9 김진곤,B,2-1,좌익수 안타,"무사 1,3루 1:8"
2017-10-01,KIA,7말,박진태,A,9 김진곤,B,0-1,중견수 홈런,"2사 1,2루 1:15"
2017-10-02,KIA,8말,임창용,A,8 김진곤,B,2-1,김진곤/11341 : 삼진 아웃,"무사 1,2루 5:2"
2016-06-18,NC,8말,최금강,A,8 김진곤,B,2-1,1루수 땅볼,2사 2루 7:3
2016-06-19,NC,6말,원종현,A,8 김진곤,B,1-0,유격수 땅볼,무사 2루 10:6
2016-06-21,두산,9초,고원준,A,1 김진곤,B,1-0,좌익수 안타,1사  1:12
2016-06-25,삼성,9초,심창민,A,9 김진곤,B,0-1,우익수 파울 뜬공,1사  7:8
2016-06-28,SK,8말,전유수,A,1 김진곤,B,2-1,3루수 뜬공,1사  10:1
2016-07-12,넥센,7말,이보근,A,9 김진곤,B,2-2,3루수 땅볼,무사  4:3
2016-07-12,넥센,8말,마정길,A,9 김진곤,B,2-0,김진곤/11341 : 삼진 아웃,"2사 2,3루 4:5"
2016-08-12,SK,9초,채병용,A,1 김진곤,B,1-0,2루수 땅볼,"2사 1,2루 5:9"
2015-04-15,두산,4말,오현택,A,7 김진곤,B,2-2,우익수 2루타,무사 1루 3:3
2015-04-15,두산,5말,이재우,A,7 김진곤,B,1-2,2루수 땅볼,1사  3:6
2015-04-15,두산,7말,김강률,A,7 김진곤,B,1-1,중견수 안타,"2사 1,2루 3:6"
2015-04-15,두산,9말,윤명준,A,7 김진곤,B,2-1,김진곤/11341 : 삼진 아웃,2사  6:6
2015-04-15,두산,11말,윤명준,A,7 김진곤,B,2-0,1루수 땅볼,"1사 1,2루 6:6"
2015-04-17,삼성,1초,피가로,A,1 김진곤,B,2-1,유격수 땅볼,무사  0:0
2015-04-17,삼성,3초,피가로,A,1 김진곤,B,2-1,김진곤/11341 : 삼진 아웃,1사 1루 0:2
2015-04-17,삼성,5초,피가로,A,1 김진곤,B,1-2,좌익수 안타,2사 2루 0:2
2015-04-17,삼성,7초,피가로,A,1 김진곤,B,2-1,중견수 뜬공,"2사 1,2루 1:6"
2015-04-17,삼성,9초,김건한,A,1 김진곤,B,0-0,좌익수 뜬공,2사 1루 1:6
2015-04-18,삼성,7초,안지만,A,7 김진곤,B,0-0,1루수 땅볼,2사  1:2
2015-04-21,SK,3말,켈리,A,9 김진곤,B,2-0,3루수 땅볼,1사  2:0
2015-04-21,SK,4말,켈리,A,9 김진곤,B,2-2,김진곤/11341 : 삼진 아웃,1사 1루 5:2
2015-04-22,SK,5말,박종훈,A,2 김진곤,B,2-0,1루수 땅볼,무사 1루 0:2
2015-04-22,SK,7말,이재영,A,2 김진곤,B,1-0,투수 번트 아웃,1사 1루 0:2
2015-04-24,넥센,9말,김동준,A,8 김진곤,B,2-1,삼진,1사 3루 9:2
2015-05-08,LG,1말,장진용,A,2 김진곤,B,2-0,김진곤/11341 : 삼진 아웃,1사  0:0
2015-05-08,LG,3말,장진용,A,2 김진곤,B,2-1,몸에 맞는 볼,무사  0:4
2015-05-08,LG,5말,유원상,A,2 김진곤,B,2-1,유격수 땅볼,무사  0:6
2015-05-08,LG,7말,윤지웅,A,2 김진곤,B,2-0,김진곤/11341 : 삼진 아웃,무사 1루 2:7
