3,4,5,6,7,8,9,10,11,1 - 3 inning,4 - 6 inning,7 - ? inning,no out,1 out,2 out,base_1,base_2,base_3,out,hit,ball,batterName,batterClass,pitcherName,pitcherClass
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,6 오재일,7,비야누에바,-1
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,6 오재일,7,비야누에바,-1
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6 오재일,7,박정진,-1
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,6 오재일,7,오간도,-1
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,6 오재일,7,오간도,-1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,6 오재일,7,송창식,4
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,6 오재일,7,장민재,-1
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,6 오재일,7,윤규진,3
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,6 오재일,7,송은범,3
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,6 오재일,7,송은범,3
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,6 오재일,7,박정진,-1
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6 오재일,7,정우람,-1
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,6 오재일,7,주권,-1
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,6 오재일,7,주권,-1
0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,6 오재일,7,엄상백,-1
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,6 오재일,7,정성곤,-1
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,6 오재일,7,고영표,-1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,6 오재일,7,고영표,-1
