date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2017-03-31,삼성,3초,페트릭,A,9 김선빈,B,1-1,3루수 땅볼,1사  1:0
2017-03-31,삼성,5초,페트릭,A,9 김선빈,B,2-1,유격수 땅볼,2사  1:1
2017-03-31,삼성,7초,김대우,A,9 김선빈,B,2-3,김선빈/10008 : 삼진 아웃,"1사 1,2루 2:1"
2017-03-31,삼성,8초,장지훈,A,9 김선빈,B,2-3,볼넷,"2사 2,3루 6:1"
2017-04-01,삼성,3초,우규민,A,9 김선빈,B,1-0,2루수 뜬공,1사  0:0
2017-04-01,삼성,5초,우규민,A,9 김선빈,B,2-0,김선빈/10008 : 삼진 아웃,1사  2:0
2017-04-01,삼성,7초,우규민,A,9 김선빈,B,0-1,우익수 2루타,"1사 2,3루 3:0"
2017-04-01,삼성,8초,이승현,A,9 김선빈,B,1-3,볼넷,"2사 1,3루 7:0"
2017-04-01,삼성,10초,심창민,A,9 김선빈,B,2-0,우익수 안타,"1사 1,2루 7:7"
2017-04-02,삼성,3초,윤성환,A,9 김선빈,B,2-0,2루수 땅볼,무사  0:4
2017-04-02,삼성,4초,윤성환,A,9 김선빈,B,2-2,김선빈/10008 : 우익수 직선타 아웃,"2사 2,3루 1:4"
2017-04-02,삼성,6초,윤성환,A,9 김선빈,B,2-1,2루수 땅볼 실책[실책포함],"2사 1,3루 2:15"
2017-04-04,SK,2말,박종훈,A,7 김선빈,B,2-3,몸에 맞는 볼,1사  1:1
2017-04-04,SK,5말,박종훈,A,7 김선빈,B,2-2,2루수 뜬공,무사  1:1
2017-04-04,SK,6말,채병용,A,7 김선빈,B,2-3,중견수 안타,2사 2루 1:3
2017-04-04,SK,8말,전유수,A,7 김선빈,B,1-0,우익수 뜬공,2사  1:6
2017-04-06,SK,2말,켈리,A,7 김선빈,B,0-2,중견수 안타,2사  0:0
2017-04-06,SK,4말,켈리,A,7 김선빈,B,2-2,3루수 병살타,무사 만루 0:1
2017-04-06,SK,6말,켈리,A,7 김선빈,B,0-0,우익수 안타,2사  1:3
2017-04-06,SK,8말,서진용,A,7 김선빈,B,2-1,중견수 2루타,"1사 2,3루 4:3"
2017-04-07,한화,1말,비야누에바,A,2 김선빈,B,0-0,중견수 뜬공,1사  0:0
2017-04-07,한화,4말,비야누에바,A,2 김선빈,B,0-0,중견수 안타,무사  0:0
2017-04-07,한화,5말,비야누에바,A,2 김선빈,B,0-0,좌익수 안타,2사 2루 0:3
2017-04-07,한화,8말,송창식,A,2 김선빈,B,0-1,투수 희생번트,무사 1루 2:4
2017-04-08,한화,1말,송은범,A,2 김선빈,B,0-2,유격수 땅볼,1사  0:0
2017-04-08,한화,3말,송은범,A,2 김선빈,B,1-1,유격수 뜬공,1사 2루 1:2
2017-04-08,한화,6말,송은범,A,2 김선빈,B,0-0,2루수 땅볼,무사 1루 1:2
2017-04-08,한화,8말,윤규진,A,2 김선빈,B,0-0,좌익수 희생플라이,1사 만루 2:2
2017-04-09,한화,2말,이태양,A,7 김선빈,B,2-1,유격수 병살타,1사 1루 1:0
2017-04-09,한화,4말,이태양,A,7 김선빈,B,0-0,3루수 2루타,2사 1루 1:0
2017-04-09,한화,7말,이태양,A,7 김선빈,B,2-1,중견수 뜬공,무사  1:1
2017-04-11,두산,1초,장원준,A,2 김선빈,B,2-2,2루수 땅볼,1사  0:0
2017-04-11,두산,3초,장원준,A,2 김선빈,B,1-0,우익수 안타,2사 1루 0:3
2017-04-11,두산,4초,장원준,A,2 김선빈,B,1-1,투수 번트 아웃,2사 2루 4:7
2017-04-12,두산,1초,함덕주,A,2 김선빈,B,1-0,중견수 안타,1사  0:0
2017-04-12,두산,3초,함덕주,A,2 김선빈,B,2-3,볼넷,2사 2루 0:0
2017-04-12,두산,5초,함덕주,A,2 김선빈,B,2-1,우익수 2루타,1사  2:3
2017-04-12,두산,6초,홍상삼,A,2 김선빈,B,2-2,김선빈/10008 : 삼진 아웃,2사 3루 5:3
2017-04-12,두산,8초,안규영,A,2 김선빈,B,1-1,좌익수 안타,무사 1루 8:4
2017-04-13,두산,1초,니퍼트,A,2 김선빈,B,0-1,투수 땅볼,1사  0:0
2017-04-13,두산,3초,니퍼트,A,2 김선빈,B,0-1,3루수 파울 뜬공,2사  0:0
2017-04-13,두산,5초,니퍼트,A,2 김선빈,B,0-1,우익수 뜬공,무사  3:0
2017-04-13,두산,7초,니퍼트,A,2 김선빈,B,1-2,2루수 내야안타,2사  3:0
2017-04-13,두산,9초,이현승,A,2 김선빈,B,2-1,우익수 안타,2사  3:2
2017-04-14,넥센,1말,한현희,A,2 김선빈,B,0-1,3루수 땅볼,1사  0:0
2017-04-14,넥센,3말,한현희,A,2 김선빈,B,2-0,투수 땅볼,"2사 1,2루 0:0"
2017-04-14,넥센,6말,한현희,A,2 김선빈,B,1-0,2루수 땅볼,무사  2:1
2017-04-14,넥센,8말,오설리반,A,2 김선빈,B,2-2,중견수 안타,1사  2:2
2017-04-15,넥센,8말,금민철,A,7 김선빈,B,2-2,김선빈/10008 : 삼진 아웃,"1사 1,2루 2:5"
2017-04-16,넥센,7말,김상수,A,3 김선빈,B,1-0,김선빈/10008 : 2루수 직선타 아웃,"1사 1,3루 5:4"
