date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2015-05-02,SK,2말,켈리,A,9 이은총,B,0-1,1루수 땅볼,2사 만루 0:0
2015-05-02,SK,5말,켈리,A,9 이은총,B,2-2,유격수 내야안타,무사  1:0
2015-05-02,SK,6말,전유수,A,9 이은총,B,2-2,1루수 땅볼,2사 1루 1:2
2015-05-02,SK,8말,박종훈,A,9 이은총,B,0-1,우익수 2루타,2사 만루 2:2
2015-05-05,NC,7초,최금강,A,6 이은총,B,0-1,1루수 땅볼,무사  2:7
2015-05-05,NC,9초,임창민,A,6 이은총,B,2-1,1루수 땅볼,무사  2:7
2015-05-06,NC,1초,박명환,A,1 이은총,B,2-1,유격수 땅볼,무사  0:0
2015-05-06,NC,2초,박명환,A,1 이은총,B,2-2,이은총/11482 : 삼진 아웃,2사 1루 1:0
2015-05-06,NC,4초,박명환,A,1 이은총,B,1-1,몸에 맞는 볼,1사  2:0
2015-05-06,NC,7초,임정호,A,1 이은총,B,0-3,볼넷,무사  2:0
2015-05-06,NC,9초,임창민,A,1 이은총,B,2-1,투수 희생번트,무사 2루 3:4
2015-05-07,NC,1초,해커,A,1 이은총,B,2-2,우익수 안타,무사  0:0
2015-05-07,NC,3초,해커,A,1 이은총,B,2-3,이은총/11482 : 삼진 아웃,무사  0:0
2015-05-07,NC,6초,해커,A,1 이은총,B,1-2,좌익수 안타,무사  0:0
2015-05-07,NC,7초,최금강,A,1 이은총,B,2-2,유격수 뜬공,2사  3:2
2015-05-07,NC,9초,이민호,A,1 이은총,B,2-1,이은총/11482 : 삼진 아웃,2사 2루 4:2
2015-05-08,넥센,1초,밴헤켄,A,1 이은총,B,2-1,2루수 내야안타,무사  0:0
2015-05-08,넥센,3초,밴헤켄,A,1 이은총,B,2-1,이은총/11482 : 삼진 아웃,무사 2루 0:2
2015-05-08,넥센,5초,밴헤켄,A,1 이은총,B,1-1,2루수 땅볼,무사 1루 2:4
2015-05-08,넥센,7초,조상우,A,1 이은총,B,0-2,3루수 파울 뜬공,무사  4:4
2015-05-08,넥센,9초,손승락,A,1 이은총,B,1-0,1루수 뜬공,1사  4:4
2015-05-09,넥센,1초,한현희,A,1 이은총,B,1-0,유격수 뜬공,무사  0:0
2015-05-09,넥센,2초,한현희,A,1 이은총,B,0-1,2루수 뜬공,2사  4:1
2015-05-09,넥센,4초,한현희,A,1 이은총,B,2-1,1루수 뜬공,"2사 1,2루 5:2"
2015-05-09,넥센,6초,한현희,A,1 이은총,B,2-3,2루수 땅볼,2사  5:6
2015-05-09,넥센,9초,손승락,A,1 이은총,B,0-0,3루수 번트 아웃,1사  5:7
2015-05-10,넥센,1초,김동준,A,1 이은총,B,2-2,이은총/11482 : 삼진 아웃,무사  0:0
2015-05-10,넥센,3초,김동준,A,1 이은총,B,2-2,2루수 뜬공,1사  0:0
2015-05-10,넥센,4초,김동준,A,1 이은총,B,1-1,유격수 뜬공,2사 만루 2:0
2015-05-10,넥센,6초,김세현,A,1 이은총,B,1-0,2루수 땅볼,"2사 1,2루 3:6"
2015-05-10,넥센,7초,문성현,A,1 이은총,B,2-2,이은총/11482 : 삼진 아웃,2사 2루 8:6
2015-05-10,넥센,9초,배힘찬,A,1 이은총,B,2-2,1루수 땅볼,"1사 2,3루 10:6"
2015-05-12,kt,2말,옥스프링,A,9 이은총,B,0-0,좌익수 안타,2사 1루 2:0
2015-05-12,kt,4말,옥스프링,A,9 이은총,B,0-0,중견수 뜬공,2사  2:2
2015-05-12,kt,7말,옥스프링,A,9 이은총,B,2-2,2루수 뜬공,1사 1루 2:2
2015-05-13,kt,2말,엄상백,A,9 이은총,B,2-0,이은총/11482 : 삼진 아웃,1사  3:2
2015-05-13,kt,5말,시스코,A,9 이은총,B,2-2,투수 땅볼,무사  4:2
2015-05-14,kt,7말,김사율,A,8 이은총,B,1-0,2루수 땅볼,2사  2:10
