date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2015-03-29,LG,8말,이동현,A,7 박준태,B,2-1,유격수 땅볼,무사  6:5
2015-04-03,kt,9초,이준형,A,4 박준태,B,0-3,볼넷,2사 2루 5:0
2015-04-04,kt,9초,이성민,A,4 박준태,B,1-0,우익수 안타,"무사 1,2루 5:1"
2015-05-19,롯데,8초,이성민,A,7 박준태,B,2-3,박준태/11260 : 삼진 아웃,무사  3:3
2015-05-20,롯데,1초,박세웅,A,8 박준태,B,1-3,볼넷,2사 만루 2:0
2015-05-20,롯데,4초,이정민,A,8 박준태,B,1-2,2루수 땅볼,무사  3:4
2015-05-20,롯데,5초,홍성민,A,8 박준태,B,2-2,1루수 땅볼,2사  6:4
2015-05-20,롯데,7초,이인복,A,8 박준태,B,2-1,중견수 뜬공,2사 1루 7:4
2015-05-22,삼성,8말,윤성환,A,1 박준태,B,2-1,3루수 파울 뜬공,"무사 1,2루 6:0"
2015-05-23,삼성,8말,심창민,A,2 박준태,B,2-2,몸에 맞는 볼,1사  0:0
2015-05-26,한화,7초,이동걸,A,7 박준태,B,1-1,우익수 안타,2사  10:2
2015-05-26,한화,9초,정대훈,A,7 박준태,B,0-1,박준태/11260 : 유격수 직선타 아웃,2사  10:2
2015-05-27,한화,2초,배영수,A,7 박준태,B,1-3,볼넷,1사  1:0
2015-05-27,한화,4초,배영수,A,7 박준태,B,2-1,박준태/11260 : 삼진 아웃,"2사 1,2루 1:0"
2015-05-27,한화,6초,박정진,A,7 박준태,B,2-0,박준태/11260 : 삼진 아웃,2사  3:4
2015-05-29,NC,2말,이태양,A,9 박준태,B,0-1,중견수 안타,2사  0:2
2015-05-29,NC,4말,이태양,A,9 박준태,B,2-2,좌익수 뜬공,2사  0:4
2015-05-29,NC,5말,민태호,A,9 박준태,B,0-3,볼넷,1사 만루 0:8
2015-05-29,NC,6말,민태호,A,9 박준태,B,0-0,2루수 땅볼,2사 1루 0:13
2015-05-29,NC,8말,민태호,A,9 박준태,B,2-1,박준태/11260 : 삼진 아웃,2사 만루 3:13
2015-06-02,두산,9초,김수완,A,1 박준태,B,0-0,2루수 땅볼,2사 1루 9:1
2015-06-03,두산,9초,오현택,A,5 박준태,B,1-3,볼넷,2사  1:8
2015-06-04,두산,9초,이현호,A,1 박준태,B,2-3,1루수 땅볼,무사  5:0
2015-06-06,롯데,9초,이성민,A,6 박준태,B,2-3,중견수 뜬공,2사 2루 2:1
2015-06-09,넥센,2말,한현희,A,7 박준태,B,1-1,우익수 2루타,1사  1:0
2015-06-09,넥센,4말,한현희,A,7 박준태,B,1-3,볼넷,무사  3:0
2015-06-09,넥센,5말,김대우,A,7 박준태,B,2-3,유격수 내야안타,1사  3:5
2015-06-09,넥센,7말,조상우,A,7 박준태,B,0-1,유격수 뜬공,"2사 1,2루 4:5"
2015-06-10,넥센,7말,김대우,A,1 박준태,B,2-1,3루수 파울 뜬공,1사  2:3
2015-06-10,넥센,9말,손승락,A,1 박준태,B,2-2,박준태/11260 : 삼진 아웃,2사  4:3
2015-06-11,넥센,7말,김세현,A,2 박준태,B,0-1,2루수 땅볼,무사  3:5
2015-06-12,삼성,8말,박근홍,A,1 박준태,B,1-3,볼넷,1사  10:2
2015-06-27,두산,2말,유희관,A,7 박준태,B,0-1,1루수 땅볼,무사  1:2
2015-06-27,두산,4말,유희관,A,7 박준태,B,0-2,좌익수 뜬공,2사  4:2
2015-06-27,두산,6말,유희관,A,7 박준태,B,2-1,박준태/11260 : 삼진 아웃,1사 1루 4:4
2015-06-27,두산,9말,이현승,A,7 박준태,B,2-1,박준태/11260 : 삼진 아웃,1사  9:4
2015-07-01,한화,8말,김민우,A,8 박준태,B,0-1,2루수 땅볼,2사 1루 1:6
2015-07-02,한화,3말,탈보트,A,7 박준태,B,1-2,몸에 맞는 볼,무사  6:0
2015-07-02,한화,4말,탈보트,A,7 박준태,B,2-2,박준태/11260 : 삼진 아웃,2사 2루 6:3
2015-07-02,한화,6말,박정진,A,7 박준태,B,2-3,박준태/11260 : 삼진 아웃,2사 1루 12:5
2015-07-02,한화,8말,권혁,A,7 박준태,B,1-3,볼넷,2사 1루 12:7
2015-07-03,kt,9초,이창재,A,3 박준태,B,2-3,볼넷,2사 1루 3:10
2015-07-04,kt,4초,주권,A,8 박준태,B,2-0,좌익수 안타,무사  1:4
2015-07-04,kt,6초,심재민,A,8 박준태,B,2-3,볼넷,1사  1:6
2015-08-22,한화,1말,로저스,A,2 박준태,B,2-3,2루수 땅볼,1사  0:0
2015-08-22,한화,4말,로저스,A,2 박준태,B,0-0,좌익수 뜬공,1사  0:0
2015-08-22,한화,6말,로저스,A,2 박준태,B,2-1,1루수 땅볼,1사 3루 1:0
2015-08-23,한화,2말,탈보트,A,7 박준태,B,1-3,볼넷,1사 1루 0:0
2015-08-23,한화,4말,탈보트,A,7 박준태,B,2-3,1루수 희생번트,"무사 1,2루 1:2"
2015-08-23,한화,6말,탈보트,A,7 박준태,B,1-3,박준태/11260 : 유격수 직선타 아웃,무사  4:3
2015-08-23,한화,7말,권혁,A,7 박준태,B,2-1,유격수 땅볼,"무사 1,2루 4:5"
2015-08-23,한화,8말,김범수,A,7 박준태,B,1-2,3루수 땅볼,2사 1루 4:9
2015-08-25,SK,9초,박정배,A,5 박준태,B,0-0,좌익수 뜬공,2사 1루 0:0
2015-08-26,SK,2초,박종훈,A,7 박준태,B,1-1,2루수 땅볼,1사  1:0
2015-08-26,SK,4초,박종훈,A,7 박준태,B,0-1,몸에 맞는 볼,2사  2:0
2015-08-26,SK,6초,박종훈,A,7 박준태,B,2-2,박준태/11260 : 삼진 아웃,2사  2:0
2015-08-26,SK,8초,전유수,A,7 박준태,B,2-1,박준태/11260 : 삼진 아웃,1사  4:1
2015-08-27,kt,1초,옥스프링,A,2 박준태,B,0-0,투수 희생번트,무사 2루 0:0
2015-08-27,kt,3초,옥스프링,A,2 박준태,B,2-1,박준태/11260 : 삼진 아웃,2사  1:3
2015-08-27,kt,5초,옥스프링,A,2 박준태,B,0-1,3루수 땅볼,1사 1루 3:5
2015-08-27,kt,7초,홍성용,A,2 박준태,B,2-2,박준태/11260 : 삼진 아웃,2사  3:5
2015-08-29,넥센,3말,문성현,A,6 박준태,B,2-1,박준태/11260 : 삼진 아웃,1사 1루 1:3
2015-08-29,넥센,5말,문성현,A,6 박준태,B,2-1,중견수 뜬공,1사  4:5
2015-08-29,넥센,7말,조상우,A,6 박준태,B,2-2,박준태/11260 : 삼진 아웃,"무사 2,3루 7:6"
2015-08-29,넥센,9말,손승락,A,6 박준태,B,0-0,우익수 뜬공,2사  14:7
2015-08-30,넥센,6말,한현희,A,8 박준태,B,2-3,중견수 안타,2사 1루 5:1
2015-08-30,넥센,9말,김대우,A,8 박준태,B,0-0,우익수 2루타,무사 1루 7:1
2015-09-02,한화,2초,배영수,A,8 박준태,B,1-2,우익수 안타,1사 1루 2:0
2015-09-02,한화,4초,김민우,A,8 박준태,B,1-2,몸에 맞는 볼,무사  4:2
2015-09-02,한화,6초,김민우,A,8 박준태,B,2-2,중견수 뜬공,1사  4:2
2015-09-02,한화,8초,권혁,A,8 박준태,B,2-3,볼넷,2사 2루 5:3
2015-09-03,롯데,1말,배장호,A,2 박준태,B,1-1,중견수 뜬공,1사  1:0
2015-09-03,롯데,4말,배장호,A,2 박준태,B,2-2,몸에 맞는 볼,무사  4:0
2015-09-03,롯데,5말,배장호,A,2 박준태,B,1-1,투수 희생번트,"무사 1,2루 4:2"
2015-09-03,롯데,7말,김승회,A,2 박준태,B,2-1,1루수 내야안타,2사  6:3
2015-09-03,롯데,9말,정대현,A,2 박준태,B,1-0,유격수 땅볼,2사  7:5
2015-09-22,LG,3말,우규민,A,2 박준태,B,0-1,우익수 3루타,"1사 1,2루 10:0"
2015-09-22,LG,5말,우규민,A,2 박준태,B,2-3,볼넷,2사 2루 13:3
2015-09-22,LG,7말,우규민,A,2 박준태,B,2-2,박준태/11260 : 삼진 아웃,1사  15:5
2015-09-22,LG,9말,이승현,A,2 박준태,B,2-0,박준태/11260 : 삼진 아웃,2사 1루 15:5
2015-09-24,NC,5초,스튜어트,A,1 박준태,B,0-0,유격수 땅볼,"2사 1,2루 0:16"
2015-09-24,NC,7초,손민한,A,1 박준태,B,0-1,몸에 맞는 볼,2사 1루 2:16
2015-09-24,NC,8초,노성호,A,1 박준태,B,2-3,박준태/11260 : 삼진 아웃,"2사 2,3루 5:16"
2015-09-29,롯데,1초,송승준,A,7 박준태,B,2-3,박준태/11260 : 삼진 아웃,"2사 1,2루 2:0"
2015-09-29,롯데,3초,송승준,A,7 박준태,B,2-2,삼진,1사 2루 4:0
2015-09-29,롯데,5초,심수창,A,7 박준태,B,1-0,우익수 뜬공,1사  4:4
2015-09-30,롯데,8초,구승민,A,6 박준태,B,0-1,중견수 뜬공,2사 1루 12:1
2015-10-06,LG,9말,임정우,A,6 박준태,B,0-2,2루수 땅볼,무사  4:2
2014-06-20,두산,9초,함덕주,A,1 박준태,B,2-1,박준태/1260 : 삼진 아웃,1사  7:1
2014-06-24,SK,8말,전유수,A,4 박준태,B,1-3,좌중간 안타,무사  12:3
2014-06-26,SK,2말,김광현,A,9 박준태,B,0-1,좌익수 앞 안타,2사 1루 0:2
2014-07-05,넥센,2초,밴헤켄,A,9 박준태,B,2-3,몸에 맞는 볼,1사  2:2
2014-07-05,넥센,4초,밴헤켄,A,9 박준태,B,0-0,좌익수 뜬공,무사  2:3
2014-07-05,넥센,6초,밴헤켄,A,9 박준태,B,2-0,삼진,1사  3:3
2014-07-05,넥센,8초,한현희,A,9 박준태,B,0-1,좌익수 왼쪽 안타,1사 1루 3:6
2014-07-06,넥센,1초,김대우,A,6 박준태,B,2-3,박준태/1260 : 삼진 아웃,"2사 1,2루 1:0"
2014-07-06,넥센,3초,김대우,A,6 박준태,B,2-3,볼넷,2사 2루 2:1
2014-07-06,넥센,6초,오재영,A,6 박준태,B,2-3,볼넷,무사  2:4
2014-07-06,넥센,8초,한현희,A,6 박준태,B,2-3,박준태/1260 : 삼진 아웃,1사  2:5
2014-07-08,SK,8초,여건욱,A,6 박준태,B,2-2,박준태/1260 : 삼진 아웃,"2사 1,2루 9:5"
