date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2017-04-02,삼성,7초,김승현,A,3 이인행,B,1-0,이인행/10018 : 유격수 직선타 아웃,1사  3:15
2017-04-02,삼성,9초,장지훈,A,3 이인행,B,2-1,이인행/10018 : 삼진 아웃,1사  3:16
2017-04-11,두산,8초,홍상삼,A,4 이인행,B,2-2,우익수 뜬공,1사  4:15
2015-04-30,한화,9말,권혁,A,4 이인행,B,2-0,이인행/10018 : 삼진 아웃,2사  6:0
2015-06-19,kt,3말,엄상백,A,9 이인행,B,2-1,이인행/10018 : 삼진 아웃,1사 1루 3:0
2015-06-19,kt,5말,엄상백,A,9 이인행,B,2-1,이인행/10018 : 삼진 아웃,무사  3:4
2015-06-21,kt,6말,배우열,A,2 이인행,B,0-0,좌익수 안타,1사  0:7
2015-06-21,kt,8말,김재윤,A,2 이인행,B,2-3,중견수 안타,2사  0:7
2015-06-24,NC,9초,민태호,A,2 이인행,B,0-0,유격수 땅볼,2사  1:8
2015-06-26,두산,9말,윤명준,A,3 이인행,B,2-1,1루수 땅볼,2사  9:1
2015-07-01,한화,8말,김민우,A,5 이인행,B,0-1,2루수 땅볼,무사  1:6
2015-07-02,한화,3말,탈보트,A,9 이인행,B,2-1,삼진,2사  6:0
2015-07-02,한화,5말,탈보트,A,9 이인행,B,2-3,볼넷,무사 1루 12:3
2015-07-02,한화,7말,박정진,A,9 이인행,B,1-1,2루수 땅볼,1사  12:5
2015-07-02,한화,9말,윤규진,A,9 이인행,B,1-3,볼넷,무사  14:7
2015-07-03,kt,9초,이창재,A,4 이인행,B,1-0,이인행/10018 : 유격수 직선타 아웃,"2사 1,2루 3:10"
2015-07-04,kt,9초,장시환,A,4 이인행,B,2-0,이인행/10018 : 삼진 아웃,2사 1루 3:12
2015-07-05,kt,9초,옥스프링,A,9 이인행,B,2-1,중견수 안타,무사  2:9
2015-07-21,삼성,3초,윤성환,A,9 이인행,B,2-1,이인행/10018 : 삼진 아웃,1사  0:1
2015-07-21,삼성,5초,윤성환,A,9 이인행,B,0-1,우익수 뜬공,2사  0:1
2015-07-21,삼성,7초,윤성환,A,9 이인행,B,1-2,1루수 희생번트,무사 1루 2:1
2015-07-22,삼성,2초,피가로,A,9 이인행,B,1-0,유격수 내야안타,2사  3:0
2015-07-22,삼성,4초,피가로,A,9 이인행,B,0-1,좌익수 뜬공,1사 1루 3:5
2015-07-24,롯데,1말,린드블럼,A,2 이인행,B,2-1,이인행/10018 : 삼진 아웃,1사  0:0
2015-07-24,롯데,3말,린드블럼,A,2 이인행,B,2-1,유격수 뜬공,무사  3:1
2015-07-24,롯데,5말,린드블럼,A,2 이인행,B,0-0,좌익수 뜬공,무사  4:1
2015-07-24,롯데,7말,김승회,A,2 이인행,B,2-3,좌익수 뜬공,"무사 1,2루 6:1"
2015-07-25,롯데,3말,박세웅,A,9 이인행,B,1-0,우익수 안타,무사  1:0
2015-07-25,롯데,4말,박세웅,A,9 이인행,B,1-1,2루수 땅볼,2사 만루 1:0
2015-08-07,kt,8말,김재윤,A,9 이인행,B,2-2,2루수 땅볼,2사 2루 5:5
2015-08-08,NC,6초,해커,A,9 이인행,B,2-0,이인행/10018 : 삼진 아웃,1사  0:3
2015-08-08,NC,8초,손민한,A,9 이인행,B,1-2,좌익수 안타,2사 1루 0:7
2015-08-08,NC,9초,이혜천,A,9 이인행,B,0-0,중견수 뜬공,2사 만루 2:9
2015-08-09,NC,8초,배재환,A,2 이인행,B,2-1,이인행/10018 : 삼진 아웃,"2사 1,3루 9:2"
2015-08-12,두산,8말,노경은,A,4 이인행,B,2-1,유격수 뜬공,2사 2루 3:10
2015-08-13,삼성,8말,안지만,A,7 이인행,B,1-1,중견수 뜬공,무사  5:2
