date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2017-04-01,삼성,9초,권오준,A,3 최원준,B,1-2,유격수 땅볼,무사 1루 7:0
2017-04-02,삼성,6초,윤성환,A,5 최원준,B,2-1,최원준/12534 : 삼진 아웃,무사 2루 1:15
2017-04-02,삼성,7초,김승현,A,5 최원준,B,2-1,최원준/12534 : 삼진 아웃,2사 1루 3:15
2017-05-21,두산,2말,니퍼트,A,8 최원준,B,2-2,2루수 땅볼,1사 1루 0:1
2017-05-21,두산,5말,니퍼트,A,8 최원준,B,1-1,2루수 땅볼,1사  3:1
2017-05-24,한화,8초,정재원,A,8 최원준,B,2-1,유격수 땅볼,"2사 1,2루 9:1"
2017-05-25,한화,1초,오간도,A,2 최원준,B,1-0,중견수 안타,1사  0:0
2017-05-25,한화,2초,오간도,A,2 최원준,B,2-1,2루수 땅볼,"2사 1,2루 0:0"
2017-05-25,한화,5초,오간도,A,2 최원준,B,2-1,좌익수 안타,무사 1루 0:1
2017-05-25,한화,6초,권혁,A,2 최원준,B,2-0,최원준/12534 : 삼진 아웃,1사  4:1
2017-05-26,롯데,8말,애디튼,A,7 최원준,B,0-1,우익수 안타,무사  8:1
2017-05-27,롯데,1말,박진형,A,8 최원준,B,2-0,삼진,"1사 2,3루 0:4"
2017-05-27,롯데,2말,박진형,A,8 최원준,B,0-2,우익수 2루타,2사 1루 0:8
2017-05-27,롯데,4말,강동호,A,8 최원준,B,1-0,우익수 2루타,"무사 1,2루 2:9"
2017-05-27,롯데,5말,강동호,A,8 최원준,B,0-0,중견수 안타,무사 1루 4:13
2017-05-27,롯데,7말,강동호,A,8 최원준,B,0-3,볼넷,1사  7:14
2017-05-28,롯데,3말,송승준,A,8 최원준,B,2-1,우익수 안타,무사  2:0
2017-05-28,롯데,4말,송승준,A,8 최원준,B,2-1,2루수 땅볼,2사 만루 2:1
2017-05-28,롯데,6말,박시영,A,8 최원준,B,0-0,1루수 야수선택,"1사 1,3루 3:2"
2017-05-28,롯데,7말,장시환,A,8 최원준,B,0-0,3루수 파울 뜬공,2사 만루 4:4
2017-05-28,롯데,9말,손승락,A,8 최원준,B,2-1,최원준/12534 : 삼진 아웃,1사 만루 4:4
2017-05-28,롯데,11말,윤길현,A,8 최원준,B,0-0,우익수 홈런,1사 만루 4:4
2017-05-30,NC,2초,최금강,A,7 최원준,B,1-1,2루수 땅볼,무사 1루 1:1
2017-05-30,NC,4초,임정호,A,7 최원준,B,2-1,최원준/12534 : 삼진 아웃,무사 1루 3:3
2017-05-30,NC,6초,이민호,A,7 최원준,B,1-1,1루수 땅볼,1사  3:3
2017-05-30,NC,8초,김진성,A,7 최원준,B,0-0,우익수 안타,2사 1루 3:7
2017-05-30,NC,9초,원종현,A,7 최원준,B,0-0,중견수 희생플라이,1사 만루 8:7
2017-05-31,NC,2초,정수민,A,7 최원준,B,1-1,1루수 땅볼,무사 1루 1:0
2017-05-31,NC,4초,정수민,A,7 최원준,B,0-0,2루수 병살타,무사 1루 2:0
2017-05-31,NC,5초,이형범,A,7 최원준,B,2-1,2루수 땅볼,2사 1루 5:0
2017-05-31,NC,8초,이형범,A,7 최원준,B,1-3,중견수 뜬공,2사  5:0
2017-05-31,NC,9초,윤수호,A,7 최원준,B,2-0,최원준/12534 : 삼진 아웃,2사 1루 10:0
2017-06-01,NC,2초,이재학,A,7 최원준,B,0-0,우익수 2루타,"무사 2,3루 1:2"
2017-06-01,NC,3초,이민호,A,7 최원준,B,0-1,2루수 땅볼,2사 2루 5:6
2017-06-01,NC,6초,임정호,A,7 최원준,B,1-2,좌익수 안타,1사  5:8
2017-06-01,NC,8초,원종현,A,7 최원준,B,2-3,1루수 땅볼,무사  7:8
2017-06-03,삼성,2초,최지광,A,8 최원준,B,2-2,최원준/12534 : 삼진 아웃,2사 1루 0:0
2017-06-03,삼성,4초,최지광,A,8 최원준,B,0-3,볼넷,"2사 1,3루 1:0"
2017-06-03,삼성,5초,김승현,A,8 최원준,B,0-3,볼넷,"1사 2,3루 5:1"
2017-06-04,삼성,2초,윤성환,A,8 최원준,B,2-2,유격수 땅볼,무사  2:0
2017-06-04,삼성,4초,윤성환,A,8 최원준,B,2-0,2루수 땅볼,무사 1루 3:1
2017-06-04,삼성,5초,이승현,A,8 최원준,B,0-0,중견수 안타[실책포함],무사 만루 7:1
2017-06-04,삼성,6초,김동호,A,8 최원준,B,2-0,2루수 땅볼,2사 1루 11:2
2017-06-07,한화,2말,윤규진,A,8 최원준,B,2-1,투수 내야안타,2사 2루 0:1
2017-06-07,한화,5말,윤규진,A,8 최원준,B,0-0,중견수 뜬공,무사  0:1
2017-06-07,한화,6말,윤규진,A,8 최원준,B,0-2,중견수 뜬공,1사 1루 0:2
2017-06-09,넥센,2말,신재영,A,7 최원준,B,2-1,3루수 파울 뜬공,2사 2루 3:0
2017-06-09,넥센,5말,신재영,A,7 최원준,B,2-1,좌익수 뜬공,무사  4:0
2017-06-09,넥센,6말,신재영,A,7 최원준,B,1-2,중견수 뜬공,1사 1루 4:3
2017-06-13,롯데,9초,윤길현,A,7 최원준,B,2-2,좌익수 2루타,"2사 2,3루 8:7"
2017-06-15,롯데,8초,강동호,A,3 최원준,B,2-1,삼진,2사  7:1
2017-06-18,LG,9말,이동현,A,2 최원준,B,2-2,3루수 파울 뜬공,무사  16:8
2017-06-21,두산,8말,전용훈,A,2 최원준,B,2-1,우익수 안타,무사  8:17
2017-06-28,삼성,1말,김대우,A,7 최원준,B,0-0,우익수 안타,2사 1루 0:3
2017-06-28,삼성,3말,백정현,A,7 최원준,B,2-1,좌익수 뜬공,1사  2:5
2017-06-29,삼성,6말,김동호,A,7 최원준,B,0-1,우익수 안타,1사 1루 1:20
2017-06-29,삼성,8말,김동호,A,7 최원준,B,1-3,볼넷,무사 1루 1:20
2017-07-04,SK,8초,서진용,A,7 최원준,B,2-0,최원준/12534 : 삼진 아웃,1사  15:4
2017-07-05,SK,5초,채병용,A,9 최원준,B,2-1,좌익수 2루타,무사 2루 6:12
2017-07-05,SK,6초,박정배,A,9 최원준,B,1-1,2루수 땅볼,무사  13:12
2017-07-05,SK,8초,김주한,A,9 최원준,B,0-1,3루수 땅볼,무사  14:12
2017-07-06,SK,3초,문승원,A,9 최원준,B,2-0,최원준/12534 : 좌익수 직선타 아웃,1사 1루 0:0
2017-07-06,SK,5초,문승원,A,9 최원준,B,1-3,중견수 2루타,2사  1:0
2017-07-06,SK,7초,서진용,A,9 최원준,B,1-1,우익수 2루타,2사  3:3
2017-07-06,SK,9초,문광은,A,9 최원준,B,2-0,투수 내야안타,무사  4:3
2017-07-08,kt,2초,로치,A,9 최원준,B,0-0,좌익수 희생플라이[실책포함],1사 만루 0:0
2017-07-08,kt,3초,로치,A,9 최원준,B,1-2,우익수 홈런,1사  7:0
2017-07-08,kt,3초,배제성,A,9 최원준,B,1-0,2루수 땅볼,"2사 1,2루 13:0"
2017-07-08,kt,5초,배우열,A,9 최원준,B,1-1,중견수 안타,1사  16:0
2017-07-08,kt,7초,주권,A,9 최원준,B,1-1,2루수 땅볼,1사  17:3
2017-07-08,kt,9초,류희운,A,9 최원준,B,0-1,좌익수 2루타,1사 1루 17:8
2017-07-13,NC,8말,최금강,A,8 최원준,B,1-2,중견수 뜬공,무사 1루 1:7
2017-07-19,넥센,7초,브리검,A,9 최원준,B,2-1,투수 땅볼,2사 3루 2:3
2017-07-19,넥센,9초,김세현,A,9 최원준,B,0-0,좌익수 뜬공,1사 1루 2:4
2017-07-21,롯데,8말,배장호,A,8 최원준,B,1-0,중견수 안타,무사  4:3
2017-07-22,롯데,3말,린드블럼,A,9 최원준,B,0-0,2루수 땅볼,무사  0:0
2017-07-22,롯데,5말,박진형,A,9 최원준,B,2-1,중견수 안타,무사  0:0
2017-07-22,롯데,7말,박진형,A,9 최원준,B,1-3,볼넷,1사  0:0
2017-07-22,롯데,9말,손승락,A,9 최원준,B,2-1,중견수 안타,1사  1:0
2017-07-26,SK,2말,박종훈,A,9 최원준,B,1-3,좌익수 안타,1사  0:2
2017-07-26,SK,4말,박종훈,A,9 최원준,B,2-2,유격수 땅볼,1사  2:2
2017-07-26,SK,6말,문광은,A,9 최원준,B,2-1,최원준/12534 : 삼진 아웃,무사  7:6
2017-07-27,SK,1말,문승원,A,2 최원준,B,1-0,우익수 안타,1사  1:0
2017-07-27,SK,3말,문승원,A,2 최원준,B,0-0,중견수 2루타,2사 1루 1:0
2017-07-27,SK,4말,문승원,A,2 최원준,B,2-1,3루수 땅볼,1사  1:5
2017-07-27,SK,6말,문승원,A,2 최원준,B,0-0,1루수 땅볼,2사  1:6
2017-07-30,두산,7초,장원준,A,9 최원준,B,1-0,3루수 땅볼,2사  3:6
2017-07-30,두산,9초,김강률,A,9 최원준,B,1-0,1루수 땅볼,2사  4:6
2017-08-01,kt,9말,홍성용,A,1 최원준,B,2-0,유격수 땅볼,1사  15:5
2017-08-03,kt,2말,류희운,A,8 최원준,B,2-0,유격수 땅볼,1사 2루 0:2
2017-08-03,kt,4말,류희운,A,8 최원준,B,0-2,우익수 홈런,"1사 1,2루 0:2"
2017-08-03,kt,6말,홍성용,A,8 최원준,B,1-0,우익수 뜬공,무사  3:6
2017-08-03,kt,7말,홍성무,A,8 최원준,B,2-2,유격수 뜬공,1사 1루 3:7
2017-08-04,한화,1초,비야누에바,A,2 최원준,B,0-1,중견수 뜬공,1사  0:0
2017-08-04,한화,3초,비야누에바,A,2 최원준,B,1-3,2루수 땅볼,2사  0:4
2017-08-04,한화,6초,비야누에바,A,2 최원준,B,1-1,중견수 2루타,무사  0:5
2017-08-04,한화,8초,박정진,A,2 최원준,B,1-1,좌익수 파울 뜬공,무사  3:6
2017-08-05,한화,2초,김범수,A,8 최원준,B,0-0,1루수 땅볼,무사  1:1
2017-08-05,한화,4초,김범수,A,8 최원준,B,0-0,1루수 병살타,무사 1루 2:1
2017-08-05,한화,6초,정재원,A,8 최원준,B,2-3,투수 땅볼,무사  5:1
2017-08-05,한화,8초,박상원,A,8 최원준,B,2-0,유격수 땅볼,무사  6:1
2017-08-09,넥센,7말,김정인,A,9 최원준,B,2-2,최원준/12534 : 삼진 아웃,무사  1:9
2017-08-11,kt,9초,김재윤,A,5 최원준,B,2-3,우익수 2루타,1사  6:7
2017-08-12,LG,1말,김대현,A,1 최원준,B,2-0,중견수 안타,무사  6:0
2017-08-12,LG,2말,김대현,A,1 최원준,B,1-2,2루수 땅볼,2사 1루 6:2
2017-08-12,LG,4말,김대현,A,1 최원준,B,1-2,3루수 파울 뜬공,2사 2루 8:2
2017-08-12,LG,6말,진해수,A,1 최원준,B,2-2,유격수 땅볼,무사  10:6
2017-08-12,LG,8말,이동현,A,1 최원준,B,2-1,중견수 안타,2사 3루 10:6
2017-08-12,LG,9말,신정락,A,1 최원준,B,1-1,중견수 희생플라이,무사 만루 10:10
2017-08-15,NC,6말,이민호,A,8 최원준,B,2-2,최원준/12534 : 삼진 아웃,2사 2루 1:3
2017-08-16,NC,3말,이재학,A,5 최원준,B,1-3,볼넷,2사  1:1
2017-08-16,NC,5말,이재학,A,5 최원준,B,2-1,최원준/12534 : 삼진 아웃,무사 1루 1:2
2017-08-16,NC,6말,강윤구,A,5 최원준,B,1-0,유격수 땅볼,"2사 1,3루 2:4"
2017-08-18,두산,7초,김강률,A,8 최원준,B,2-1,유격수 땅볼,"2사 1,2루 1:2"
2017-08-19,SK,1말,문승원,A,2 최원준,B,2-2,투수 땅볼,1사  4:0
2017-08-19,SK,4말,문승원,A,2 최원준,B,2-1,2루수 땅볼,1사  11:0
2017-08-19,SK,6말,문승원,A,2 최원준,B,1-3,볼넷,1사  12:0
2017-08-19,SK,8말,채병용,A,2 최원준,B,0-1,중견수 2루타,2사  13:0
2017-08-26,NC,6초,최금강,A,8 최원준,B,2-0,삼진,2사 만루 8:2
2017-08-27,NC,1초,이재학,A,2 최원준,B,2-3,2루수 땅볼,무사 1루 0:0
2017-08-27,NC,3초,이재학,A,2 최원준,B,1-0,투수 희생번트,무사 2루 1:1
2017-08-27,NC,5초,이재학,A,2 최원준,B,0-1,1루수 번트 아웃,1사  3:2
