date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2017-08-09,넥센,8말,김정인,A,5 백용환,B,2-1,중견수 안타,"무사 1,3루 1:9"
2017-08-11,kt,6초,심재민,A,8 백용환,B,2-3,중견수 뜬공,무사  4:6
2017-09-01,두산,2말,유희관,A,9 백용환,B,1-0,우익수 뜬공,2사  2:3
2017-09-01,두산,5말,유희관,A,9 백용환,B,2-2,투수 땅볼,무사  3:4
2017-09-05,LG,3초,차우찬,A,8 백용환,B,2-1,중견수 안타,무사  0:1
2017-09-05,LG,5초,차우찬,A,8 백용환,B,2-0,우익수 뜬공,1사 1루 0:1
2017-09-05,LG,6초,차우찬,A,8 백용환,B,2-1,좌익수 안타,2사 1루 3:1
2017-09-06,LG,9초,소사,A,6 백용환,B,2-1,투수 땅볼,2사 1루 0:6
2017-09-07,한화,8말,김경태,A,5 백용환,B,2-1,2루수 병살타,"1사 1,2루 11:1"
2017-09-08,한화,8말,서균,A,8 백용환,B,2-3,볼넷,무사  5:9
2017-09-09,삼성,8말,백정현,A,8 백용환,B,0-0,중견수 뜬공,2사 만루 3:4
2017-09-10,삼성,6말,장원삼,A,8 백용환,B,2-2,백용환/10003 : 삼진 아웃,2사  9:4
2017-09-10,삼성,8말,권오준,A,8 백용환,B,2-1,백용환/10003 : 삼진 아웃,1사 2루 9:6
2017-09-14,롯데,9초,장시환,A,9 백용환,B,2-2,좌익수 뜬공,무사 1루 11:2
2017-09-16,kt,7말,강장산,A,8 백용환,B,1-3,볼넷,1사 1루 0:14
2017-09-20,SK,5말,다이아몬드,A,8 백용환,B,0-0,3루수 뜬공,무사  2:0
2017-09-20,SK,7말,다이아몬드,A,8 백용환,B,0-3,볼넷,무사  4:3
2017-09-28,한화,7초,김경태,A,8 백용환,B,2-1,백용환/10003 : 삼진 아웃,2사 2루 3:4
2017-10-01,kt,7초,로치,A,8 백용환,B,1-0,투수 병살타,1사 1루 1:8
2017-10-01,kt,9초,김도영,A,8 백용환,B,1-1,좌익수 뜬공,2사 1루 2:20
2016-04-01,NC,3초,해커,A,8 백용환,B,1-2,좌익수 홈런,무사  0:2
2016-04-01,NC,4초,해커,A,8 백용환,B,1-1,좌익수 안타,2사 1루 3:4
2016-04-01,NC,6초,김진성,A,8 백용환,B,1-3,볼넷,2사 3루 4:4
2016-04-01,NC,8초,최금강,A,8 백용환,B,2-1,삼진,2사 3루 4:4
2016-04-02,NC,2초,스튜어트,A,8 백용환,B,0-1,중견수 뜬공,1사 1루 1:0
2016-04-02,NC,4초,스튜어트,A,8 백용환,B,2-2,백용환/10003 : 삼진 아웃,"2사 1,2루 1:0"
2016-04-02,NC,6초,박준영,A,8 백용환,B,0-1,좌익수 뜬공,무사  3:0
2016-04-02,NC,8초,강장산,A,8 백용환,B,1-3,볼넷,1사 2루 4:1
2016-04-05,LG,3말,류제국,A,7 백용환,B,2-1,3루수 땅볼,무사  1:0
2016-04-05,LG,5말,류제국,A,7 백용환,B,2-2,백용환/10003 : 삼진 아웃,무사 1루 1:0
2016-04-05,LG,6말,류제국,A,7 백용환,B,2-1,백용환/10003 : 삼진 아웃,2사  1:4
2016-04-07,LG,8말,최성훈,A,1 백용환,B,0-0,유격수 땅볼,무사  6:3
2016-04-07,LG,9말,임정우,A,1 백용환,B,2-0,백용환/10003 : 삼진 아웃,"2사 1,2루 8:4"
2016-04-08,kt,2초,마리몬,A,8 백용환,B,2-2,삼진,"2사 1,2루 0:0"
2016-04-08,kt,5초,마리몬,A,8 백용환,B,0-1,좌익수 뜬공,무사  0:2
2016-04-08,kt,7초,마리몬,A,8 백용환,B,2-3,3루수 땅볼,2사 1루 0:3
2016-04-09,kt,2초,정대현,A,7 백용환,B,2-3,삼진,2사 1루 0:0
2016-04-09,kt,4초,정대현,A,7 백용환,B,2-3,중견수 안타,"2사 1,3루 0:0"
2016-04-09,kt,7초,배우열,A,7 백용환,B,0-0,3루수 땅볼,무사  1:1
2016-04-09,kt,8초,김재윤,A,7 백용환,B,2-3,유격수 땅볼 실책[실책포함],2사 2루 3:1
2016-04-12,SK,2초,윤희상,A,8 백용환,B,1-0,좌익수 홈런,2사  1:0
2016-04-12,SK,4초,박민호,A,8 백용환,B,1-0,3루수 땅볼,1사  5:6
2016-04-12,SK,6초,박민호,A,8 백용환,B,2-1,백용환/10003 : 투수 직선타 아웃,무사 만루 6:6
2016-04-12,SK,7초,채병용,A,8 백용환,B,2-1,백용환/10003 : 삼진 아웃,2사 만루 7:6
2016-04-13,SK,2초,김광현,A,7 백용환,B,2-3,백용환/10003 : 삼진 아웃,2사  0:1
2016-04-13,SK,5초,김광현,A,7 백용환,B,1-0,우익수 뜬공,1사  0:1
2016-04-13,SK,7초,김광현,A,7 백용환,B,2-2,3루수 땅볼,"2사 1,2루 0:2"
2016-04-14,SK,2초,켈리,A,8 백용환,B,2-3,삼진,2사 1루 0:0
2016-04-14,SK,5초,켈리,A,8 백용환,B,0-1,좌익수 2루타,1사  0:0
2016-04-14,SK,7초,켈리,A,8 백용환,B,2-1,백용환/10003 : 삼진 아웃,무사 만루 0:0
2016-04-15,넥센,2말,박주현,A,8 백용환,B,2-1,백용환/10003 : 삼진 아웃,무사  2:2
2016-04-15,넥센,4말,박주현,A,8 백용환,B,2-0,우익수 안타,"1사 1,3루 5:2"
2016-04-15,넥센,6말,하영민,A,8 백용환,B,2-1,삼진,무사  6:6
2016-04-15,넥센,8말,김택형,A,8 백용환,B,1-3,볼넷,무사  6:7
2016-04-17,넥센,8말,김택형,A,1 백용환,B,2-1,중견수 안타,무사  2:1
2016-04-20,삼성,2말,웹스터,A,8 백용환,B,2-2,3루수 땅볼,2사 1루 0:0
2016-04-20,삼성,5말,웹스터,A,8 백용환,B,2-1,백용환/10003 : 삼진 아웃,무사  0:1
2016-04-20,삼성,7말,웹스터,A,8 백용환,B,0-0,3루수 내야안타[실책포함],1사  1:1
2016-04-20,삼성,10말,안지만,A,8 백용환,B,1-3,3루수 파울 뜬공,무사 1루 2:1
2016-04-21,삼성,3말,김건한,A,9 백용환,B,0-3,볼넷,1사  3:0
2016-04-21,삼성,5말,김건한,A,9 백용환,B,0-0,중견수 뜬공,"1사 1,2루 8:0"
2016-04-21,삼성,7말,김대우,A,9 백용환,B,2-3,유격수 땅볼,2사 1루 8:0
2016-04-21,삼성,9말,장필준,A,9 백용환,B,0-2,중견수 뜬공,2사 2루 8:1
2016-04-22,롯데,3초,이성민,A,9 백용환,B,2-1,백용환/10003 : 삼진 아웃,1사  1:4
