date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2017-05-31,넥센,5말,조상우,A,2 백창수,B,1-3,중견수 안타,무사  1:3
2017-05-31,넥센,6말,하영민,A,2 백창수,B,2-2,우익수 뜬공,"2사 1,3루 1:5"
2017-05-31,넥센,8말,황덕균,A,2 백창수,B,1-0,2루수 땅볼,"2사 1,3루 1:5"
2017-06-01,넥센,8말,오윤성,A,1 백창수,B,2-2,백창수/10473 : 삼진 아웃,2사  1:6
2017-06-02,NC,1말,구창모,A,2 백창수,B,2-0,3루수 땅볼,무사 1루 0:0
2017-06-02,NC,3말,구창모,A,2 백창수,B,1-1,2루수 병살타,1사 1루 1:0
2017-06-02,NC,6말,구창모,A,2 백창수,B,2-3,백창수/10473 : 삼진 아웃,1사  3:1
2017-06-02,NC,8말,김진성,A,2 백창수,B,0-0,좌익수 안타,2사  4:1
2017-06-07,kt,7초,심재민,A,2 백창수,B,2-3,중견수 희생플라이,"무사 2,3루 4:7"
2017-06-07,kt,9초,김재윤,A,2 백창수,B,0-0,좌익수 안타,무사 만루 6:7
2017-06-11,SK,1말,김태훈,A,2 백창수,B,1-1,우익수 뜬공,1사  1:0
2017-06-11,SK,2말,김태훈,A,2 백창수,B,2-1,백창수/10473 : 삼진 아웃,"1사 2,3루 1:4"
2017-06-11,SK,3말,허건엽,A,2 백창수,B,2-1,좌익수 안타,1사 만루 1:8
2017-06-11,SK,4말,문광은,A,2 백창수,B,0-0,좌익수 안타,"무사 1,2루 1:14"
2017-06-11,SK,5말,서진용,A,2 백창수,B,2-3,볼넷,2사  1:18
2017-06-11,SK,8말,김대유,A,2 백창수,B,1-0,우익수 2루타,1사  1:18
2017-06-13,두산,9초,이용찬,A,8 백창수,B,2-1,2루수 땅볼,무사  4:7
2017-06-15,두산,1초,함덕주,A,2 백창수,B,2-1,백창수/10473 : 삼진 아웃,1사  0:0
2017-06-15,두산,2초,함덕주,A,2 백창수,B,1-2,2루수 뜬공,"2사 1,3루 3:4"
2017-06-15,두산,4초,함덕주,A,2 백창수,B,2-2,좌익수 뜬공,1사  6:4
2017-06-16,KIA,1초,팻딘,A,2 백창수,B,0-0,포수 희생번트,무사 2루 0:0
2017-06-16,KIA,3초,팻딘,A,2 백창수,B,1-0,유격수 땅볼,무사  2:0
2017-06-16,KIA,5초,팻딘,A,2 백창수,B,2-1,백창수/10473 : 삼진 아웃,"무사 2,3루 2:0"
2017-06-18,KIA,9초,박경태,A,3 백창수,B,0-0,좌익수 2루타,1사 만루 13:8
2017-06-21,삼성,8말,김동호,A,5 백창수,B,0-3,몸에 맞는 볼,"2사 1,2루 10:3"
2017-06-22,삼성,9말,장필준,A,2 백창수,B,2-1,우익수 뜬공,1사  5:1
2017-06-23,넥센,8초,김성민,A,2 백창수,B,2-3,우익수 안타,1사  2:7
2017-06-24,넥센,1초,금민철,A,2 백창수,B,0-0,유격수 땅볼,1사  0:0
2017-06-24,넥센,3초,금민철,A,2 백창수,B,2-1,좌익수 2루타[실책포함],무사 1루 0:1
2017-06-24,넥센,5초,금민철,A,2 백창수,B,1-1,유격수 땅볼,무사  2:1
2017-06-27,롯데,10초,차재용,A,7 백창수,B,0-2,좌익수 뜬공,"2사 1,2루 10:5"
2017-06-30,KIA,1말,정용운,A,2 백창수,B,2-3,볼넷,1사  2:0
2017-06-30,KIA,3말,정용운,A,2 백창수,B,2-1,우익수 뜬공,1사 1루 2:0
2017-06-30,KIA,5말,정용운,A,2 백창수,B,2-3,중견수 안타,1사  4:2
2017-06-30,KIA,7말,한승혁,A,2 백창수,B,2-0,좌익수 2루타,1사  10:4
2017-06-30,KIA,8말,박진태,A,2 백창수,B,0-1,우익수 안타,2사 2루 10:5
2017-07-01,KIA,1말,임기준,A,2 백창수,B,1-2,좌익수 안타,1사  1:0
2017-07-01,KIA,3말,임기준,A,2 백창수,B,0-1,2루수 뜬공,1사  1:2
2017-07-01,KIA,5말,김윤동,A,2 백창수,B,2-3,볼넷,1사 1루 2:2
2017-07-01,KIA,7말,김윤동,A,2 백창수,B,2-2,좌익수 안타,2사  4:2
2017-07-02,KIA,1말,양현종,A,1 백창수,B,2-1,중견수 2루타,무사  1:0
2017-07-02,KIA,3말,양현종,A,1 백창수,B,1-0,중견수 뜬공,무사  1:2
2017-07-02,KIA,5말,양현종,A,1 백창수,B,2-3,백창수/10473 : 삼진 아웃,무사  5:4
2017-07-05,NC,1초,구창모,A,1 백창수,B,2-1,유격수 뜬공,무사  0:0
2017-07-05,NC,3초,구창모,A,1 백창수,B,2-2,좌익수 안타,무사 1루 0:2
2017-07-05,NC,4초,이민호,A,1 백창수,B,2-3,볼넷,무사  6:2
2017-07-05,NC,6초,최금강,A,1 백창수,B,0-1,좌익수 홈런,2사  6:2
2017-07-08,한화,1말,윤규진,A,1 백창수,B,1-0,유격수 내야안타,무사  0:0
2017-07-08,한화,3말,윤규진,A,1 백창수,B,2-0,중견수 뜬공,2사 2루 2:0
2017-07-08,한화,6말,윤규진,A,1 백창수,B,2-3,좌익수 2루타,무사  5:1
2017-07-08,한화,8말,강승현,A,1 백창수,B,1-2,우익수 희생플라이,"무사 1,3루 6:2"
2017-07-09,한화,1말,김범수,A,1 백창수,B,0-3,볼넷,무사  1:0
2017-07-09,한화,2말,김범수,A,1 백창수,B,2-3,우익수 뜬공,2사 1루 1:2
2017-07-09,한화,4말,김진영,A,1 백창수,B,2-1,백창수/10473 : 삼진 아웃,2사  1:3
2017-07-11,SK,1초,다이아몬드,A,1 백창수,B,0-0,유격수 땅볼,무사  0:0
2017-07-11,SK,3초,다이아몬드,A,1 백창수,B,1-0,1루수 희생번트,무사 1루 0:0
2017-07-11,SK,5초,다이아몬드,A,1 백창수,B,2-2,3루수 땅볼,무사  1:5
2017-07-11,SK,8초,다이아몬드,A,1 백창수,B,2-1,백창수/10473 : 삼진 아웃,무사  1:6
2017-07-12,SK,1초,문승원,A,1 백창수,B,1-3,좌익수 홈런,무사  0:0
2017-07-12,SK,3초,문승원,A,1 백창수,B,1-2,우익수 뜬공,무사  1:4
2017-07-12,SK,4초,문승원,A,1 백창수,B,2-3,우익수 뜬공,"1사 1,3루 4:4"
2017-07-12,SK,6초,박정배,A,1 백창수,B,2-3,볼넷,2사 1루 4:5
2017-07-13,SK,1초,윤희상,A,1 백창수,B,1-2,우익수 홈런,무사  0:0
2017-07-13,SK,2초,윤희상,A,1 백창수,B,2-0,백창수/10473 : 삼진 아웃,2사 1루 1:0
2017-07-13,SK,4초,윤희상,A,1 백창수,B,0-3,볼넷,1사 2루 4:0
2017-07-18,kt,1말,피어밴드,A,1 백창수,B,1-1,유격수 땅볼,무사  0:0
2017-07-18,kt,2말,피어밴드,A,1 백창수,B,2-0,우익수 뜬공,2사 1루 0:2
2017-07-18,kt,5말,피어밴드,A,1 백창수,B,2-0,백창수/10473 : 삼진 아웃,1사  0:2
2017-07-18,kt,7말,피어밴드,A,1 백창수,B,2-3,몸에 맞는 볼,2사 1루 0:2
2017-07-20,kt,1말,정성곤,A,1 백창수,B,2-2,백창수/10473 : 삼진 아웃,무사  1:0
2017-07-20,kt,1말,정성곤,A,1 백창수,B,0-1,좌익수 안타,2사 만루 1:4
2017-07-20,kt,3말,정성곤,A,1 백창수,B,0-0,좌익수 2루타,2사 1루 2:6
2017-07-20,kt,5말,주권,A,1 백창수,B,1-1,좌익수 홈런,2사 1루 5:6
2017-07-20,kt,7말,이상화,A,1 백창수,B,2-1,좌익수 안타,1사  9:9
