date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2017-03-31,두산,7초,니퍼트,A,6 송광민,B,2-2,송광민/10555 : 삼진 아웃,1사  0:2
2017-03-31,두산,9초,김성배,A,6 송광민,B,2-3,좌익수 뜬공,2사  0:3
2017-04-01,두산,1초,유희관,A,3 송광민,B,1-3,좌익수 안타,1사 1루 0:0
2017-04-01,두산,3초,유희관,A,3 송광민,B,1-2,우익수 뜬공,1사 2루 1:0
2017-04-01,두산,5초,유희관,A,3 송광민,B,0-3,볼넷,1사  2:2
2017-04-01,두산,7초,김명신,A,3 송광민,B,1-0,중견수 안타,무사  4:4
2017-04-01,두산,9초,이용찬,A,3 송광민,B,0-0,투수 희생번트,무사 1루 4:4
2017-04-01,두산,11초,이현승,A,3 송광민,B,1-1,우익수 안타,무사  4:4
2017-04-02,두산,1초,고원준,A,3 송광민,B,0-2,좌익수 안타,2사  0:0
2017-04-02,두산,3초,고원준,A,3 송광민,B,0-0,좌익수 안타,2사 1루 0:0
2017-04-02,두산,5초,고원준,A,3 송광민,B,2-3,볼넷,1사 2루 0:0
2017-04-02,두산,7초,김명신,A,3 송광민,B,1-1,몸에 맞는 볼,무사  3:0
2017-04-04,NC,1말,최금강,A,3 송광민,B,2-1,송광민/10555 : 삼진 아웃,"무사 1,3루 0:0"
2017-04-06,NC,4말,해커,A,7 송광민,B,1-0,3루수 땅볼 실책[실책포함],2사  3:1
2017-04-06,NC,6말,장현식,A,7 송광민,B,1-1,우익수 뜬공,"1사 1,2루 5:2"
2017-04-06,NC,8말,원종현,A,7 송광민,B,1-0,3루수 땅볼,"2사 1,2루 5:2"
2017-04-07,KIA,1초,헥터,A,3 송광민,B,0-0,유격수 땅볼,2사  0:0
2017-04-07,KIA,4초,헥터,A,3 송광민,B,0-2,중견수 안타,무사  0:0
2017-04-07,KIA,6초,헥터,A,3 송광민,B,1-0,좌익수 안타,1사 1루 0:4
2017-04-07,KIA,8초,헥터,A,3 송광민,B,1-0,유격수 땅볼 실책[실책포함],무사 3루 1:4
2017-04-08,KIA,1초,팻딘,A,3 송광민,B,2-2,송광민/10555 : 삼진 아웃,2사  0:0
2017-04-08,KIA,3초,팻딘,A,3 송광민,B,0-1,3루수 병살타,"무사 1,3루 1:2"
2017-04-08,KIA,5초,팻딘,A,3 송광민,B,0-0,유격수 땅볼,"1사 1,2루 1:2"
2017-04-08,KIA,7초,한승혁,A,3 송광민,B,2-1,송광민/10555 : 삼진 아웃,1사 3루 1:2
2017-04-08,KIA,9초,임창용,A,3 송광민,B,2-1,송광민/10555 : 삼진 아웃,"1사 1,2루 2:3"
