date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2017-04-01,두산,6초,김승회,A,1 하주석,B,1-1,1루수 땅볼,1사 만루 2:4
2017-04-01,두산,8초,이용찬,A,1 하주석,B,1-1,좌익수 뜬공,2사 1루 4:4
2017-04-01,두산,10초,이현승,A,1 하주석,B,0-3,볼넷,2사 3루 4:4
2017-04-02,두산,1초,고원준,A,1 하주석,B,1-1,유격수 뜬공,무사  0:0
2017-04-02,두산,3초,고원준,A,1 하주석,B,2-2,하주석/10913 : 삼진 아웃,1사  0:0
2017-04-02,두산,5초,고원준,A,1 하주석,B,1-1,2루수 땅볼,무사  0:0
2017-04-02,두산,6초,김명신,A,1 하주석,B,1-3,볼넷,2사  3:0
2017-04-02,두산,8초,김승회,A,1 하주석,B,0-0,포수 땅볼,1사  3:0
2017-04-02,두산,10초,이현승,A,1 하주석,B,0-0,투수 땅볼,2사  3:3
2017-04-04,NC,1말,최금강,A,2 하주석,B,1-1,중견수 안타,무사 2루 0:0
2017-04-04,NC,3말,최금강,A,2 하주석,B,0-0,유격수 땅볼 실책[실책포함],무사 1루 0:0
2017-04-04,NC,4말,배재환,A,2 하주석,B,0-2,좌익수 홈런,1사  0:5
2017-04-04,NC,6말,배재환,A,2 하주석,B,2-2,3루수 뜬공,2사 3루 0:6
2017-04-06,NC,1말,해커,A,2 하주석,B,2-1,1루수 땅볼,1사  0:0
2017-04-06,NC,3말,해커,A,2 하주석,B,2-1,우익수 안타,무사  3:1
2017-04-06,NC,5말,해커,A,2 하주석,B,2-1,2루수 병살타,1사 1루 4:1
2017-04-06,NC,7말,임정호,A,2 하주석,B,2-1,삼진,2사  5:2
2017-04-07,KIA,1초,헥터,A,2 하주석,B,0-1,3루수 파울 뜬공,1사  0:0
2017-04-07,KIA,3초,헥터,A,2 하주석,B,0-0,2루수 땅볼,2사  0:0
2017-04-07,KIA,6초,헥터,A,2 하주석,B,1-1,중견수 안타,1사  0:4
2017-04-07,KIA,8초,헥터,A,2 하주석,B,1-0,중견수 3루타,무사 1루 0:4
2017-04-07,KIA,9초,헥터,A,2 하주석,B,0-0,좌익수 뜬공,2사 1루 2:4
2017-04-08,KIA,1초,팻딘,A,1 하주석,B,2-1,하주석/10913 : 삼진 아웃,무사  0:0
2017-04-08,KIA,3초,팻딘,A,1 하주석,B,2-1,우익수 3루타,무사  1:2
2017-04-08,KIA,5초,팻딘,A,1 하주석,B,2-3,우익수 안타,1사  1:2
2017-04-08,KIA,7초,심동섭,A,1 하주석,B,1-2,유격수 땅볼,무사  1:2
2017-04-08,KIA,9초,임창용,A,1 하주석,B,0-1,좌익수 안타,1사  2:3
2017-04-09,KIA,1초,양현종,A,1 하주석,B,2-0,투수 땅볼,무사  0:0
2017-04-09,KIA,3초,양현종,A,1 하주석,B,2-0,삼진,1사  1:0
2017-04-09,KIA,6초,양현종,A,1 하주석,B,1-0,좌익수 안타,1사  1:1
2017-04-09,KIA,8초,한승혁,A,1 하주석,B,1-2,중견수 안타,무사 1루 1:3
2017-04-09,KIA,9초,심동섭,A,1 하주석,B,2-0,유격수 땅볼,"2사 1,2루 2:3"
2017-04-11,삼성,1초,장원삼,A,1 하주석,B,1-0,투수 땅볼,무사  0:0
2017-04-11,삼성,3초,장원삼,A,1 하주석,B,1-2,좌익수 안타,1사  0:0
2017-04-11,삼성,4초,장원삼,A,1 하주석,B,0-0,1루수 땅볼,2사 1루 4:2
2017-04-11,삼성,6초,백정현,A,1 하주석,B,2-3,좌익수 안타,"1사 1,3루 6:8"
2017-04-11,삼성,8초,김승현,A,1 하주석,B,0-1,1루수 땅볼,1사  7:8
2017-04-11,삼성,10초,심창민,A,1 하주석,B,2-3,볼넷,2사  8:8
2017-04-12,삼성,1초,페트릭,A,1 하주석,B,2-1,하주석/10913 : 삼진 아웃,무사  0:0
2017-04-12,삼성,4초,페트릭,A,1 하주석,B,1-0,우익수 3루타,무사  0:0
2017-04-12,삼성,5초,페트릭,A,1 하주석,B,2-0,유격수 땅볼,2사  3:0
2017-04-12,삼성,8초,페트릭,A,1 하주석,B,1-0,하주석/10913 : 2루수 직선타 아웃,무사  4:0
2017-04-13,삼성,1초,우규민,A,1 하주석,B,0-0,중견수 안타,무사  0:0
2017-04-13,삼성,3초,우규민,A,1 하주석,B,2-3,2루수 땅볼,1사  0:0
2017-04-13,삼성,6초,우규민,A,1 하주석,B,0-0,2루수 땅볼,무사  1:0
2017-04-13,삼성,8초,백정현,A,1 하주석,B,2-2,하주석/10913 : 삼진 아웃,1사  1:1
2017-04-14,SK,1말,윤희상,A,1 하주석,B,1-1,우익수 뜬공,무사  0:0
2017-04-14,SK,4말,윤희상,A,1 하주석,B,2-1,하주석/10913 : 삼진 아웃,무사  4:0
2017-04-14,SK,6말,윤희상,A,1 하주석,B,1-1,몸에 맞는 볼,1사 2루 5:0
2017-04-14,SK,8말,김성민,A,1 하주석,B,1-1,3루수 내야안타[실책포함],1사  6:1
2017-04-15,SK,1말,문승원,A,3 하주석,B,2-1,1루수 땅볼,1사 2루 0:0
2017-04-15,SK,3말,문승원,A,3 하주석,B,1-0,2루수 땅볼,"1사 1,2루 3:1"
2017-04-15,SK,5말,문승원,A,3 하주석,B,2-1,하주석/10913 : 삼진 아웃,1사 1루 9:1
2017-04-15,SK,7말,임준혁,A,3 하주석,B,0-0,하주석/10913 : 좌익수 직선타 아웃,1사 1루 10:2
2017-04-16,SK,1말,박종훈,A,1 하주석,B,1-1,유격수 땅볼,무사  0:0
2017-04-16,SK,2말,박종훈,A,1 하주석,B,2-0,하주석/10913 : 삼진 아웃,"2사 2,3루 2:0"
2017-04-16,SK,5말,박종훈,A,1 하주석,B,2-2,하주석/10913 : 삼진 아웃,2사  3:0
2017-04-16,SK,7말,박희수,A,1 하주석,B,1-2,2루수 땅볼,2사 1루 10:1
2017-04-18,LG,1말,소사,A,1 하주석,B,2-1,우익수 안타,무사  0:0
2017-04-18,LG,3말,소사,A,1 하주석,B,2-2,우익수 뜬공,무사 1루 2:1
2017-04-18,LG,5말,소사,A,1 하주석,B,1-2,2루수 땅볼,1사  2:1
2017-04-18,LG,8말,진해수,A,1 하주석,B,2-1,1루수 땅볼,무사  2:2
2017-04-19,LG,1말,김대현,A,2 하주석,B,0-3,볼넷,1사  0:0
2017-04-19,LG,3말,김대현,A,2 하주석,B,1-1,유격수 땅볼,2사 2루 0:1
2017-04-19,LG,6말,김대현,A,2 하주석,B,0-3,볼넷,1사  0:1
2017-04-19,LG,7말,고우석,A,2 하주석,B,2-2,하주석/10913 : 삼진 아웃,2사 1루 0:3
2017-04-20,LG,1말,류제국,A,5 하주석,B,1-0,우익수 2루타,"1사 1,3루 1:1"
2017-04-20,LG,3말,류제국,A,5 하주석,B,2-1,하주석/10913 : 삼진 아웃,1사  3:2
2017-04-20,LG,5말,류제국,A,5 하주석,B,0-0,유격수 땅볼,2사 3루 4:3
2017-04-20,LG,8말,진해수,A,5 하주석,B,1-1,유격수 땅볼,1사  4:3
2017-04-21,kt,2초,피어밴드,A,8 하주석,B,2-2,하주석/10913 : 삼진 아웃,2사 2루 1:0
2017-04-21,kt,5초,피어밴드,A,8 하주석,B,2-0,하주석/10913 : 삼진 아웃,2사  1:2
2017-04-21,kt,7초,심재민,A,8 하주석,B,2-0,하주석/10913 : 삼진 아웃,1사 2루 3:2
2017-04-21,kt,9초,조무근,A,8 하주석,B,1-1,3루수 뜬공,무사  7:2
2017-04-22,kt,2초,정성곤,A,7 하주석,B,1-1,우익수 안타,2사  0:0
2017-04-22,kt,4초,정성곤,A,7 하주석,B,0-0,좌익수 안타,"2사 1,3루 0:4"
2017-04-22,kt,5초,정성곤,A,7 하주석,B,2-0,1루수 땅볼,2사 2루 5:4
2017-04-22,kt,7초,심재민,A,7 하주석,B,1-2,우익수 2루타,"1사 1,2루 6:9"
2017-04-22,kt,9초,김재윤,A,7 하주석,B,2-1,좌익수 안타,1사  9:11
2017-04-23,KT,1초,고영표,A,1 하주석,B,2-1,하주석/10913 : 삼진 아웃,무사  0:0
2017-04-23,KT,3초,고영표,A,1 하주석,B,1-1,중견수 2루타,1사 1루 0:0
2017-04-23,KT,4초,고영표,A,1 하주석,B,1-0,우익수 홈런,"1사 1,2루 3:0"
2017-04-23,KT,5초,배제성,A,1 하주석,B,2-3,볼넷,2사 1루 7:0
2017-04-23,KT,7초,조무근,A,1 하주석,B,1-2,우익수 안타,무사 2루 8:0
2017-04-23,KT,7초,주권,A,1 하주석,B,1-2,2루수 땅볼,2사 만루 13:0
2017-04-23,KT,9초,주권,A,1 하주석,B,2-3,유격수 내야안타,2사 3루 13:1
2017-04-25,롯데,1초,송승준,A,1 하주석,B,2-0,삼진,무사  0:0
2017-04-25,롯데,3초,송승준,A,1 하주석,B,2-1,삼진,1사  1:1
2017-04-25,롯데,6초,송승준,A,1 하주석,B,2-1,유격수 땅볼,1사  1:3
2017-04-25,롯데,8초,박시영,A,1 하주석,B,1-0,투수 희생번트,"무사 1,2루 1:3"
2017-04-26,롯데,1초,박진형,A,5 하주석,B,1-1,투수 번트 아웃,2사 2루 1:0
2017-04-26,롯데,4초,박진형,A,5 하주석,B,2-0,하주석/10913 : 삼진 아웃,무사  2:2
2017-04-26,롯데,6초,이정민,A,5 하주석,B,0-0,유격수 땅볼,2사  2:5
2017-04-27,롯데,1초,애디튼,A,2 하주석,B,2-1,유격수 땅볼,1사  0:0
2017-04-27,롯데,3초,애디튼,A,2 하주석,B,2-3,중견수 안타,무사 3루 2:0
2017-04-27,롯데,4초,애디튼,A,2 하주석,B,0-0,중견수 안타,1사 1루 5:0
2017-04-27,롯데,6초,강동호,A,2 하주석,B,2-1,중견수 뜬공,2사  6:1
2017-04-27,롯데,9초,김유영,A,2 하주석,B,2-2,삼진,2사  6:1
2017-04-28,넥센,1말,신재영,A,3 하주석,B,2-1,하주석/10913 : 삼진 아웃,2사  0:0
2017-04-28,넥센,4말,신재영,A,3 하주석,B,2-1,1루수 땅볼,1사  2:0
