date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2017-04-02,한화,11말,안영명,A,5 최재훈,B,2-3,투수 땅볼,1사  4:4
2017-04-07,넥센,7말,밴헤켄,A,8 최재훈,B,1-2,중견수 안타,무사  7:1
2017-04-07,넥센,8말,금민철,A,8 최재훈,B,0-1,중견수 안타,"2사 1,2루 7:1"
2017-04-08,넥센,2말,오설리반,A,8 최재훈,B,2-3,볼넷,1사 2루 5:1
2017-04-08,넥센,3말,한현희,A,8 최재훈,B,0-2,중견수 안타,2사  5:6
2017-04-08,넥센,5말,한현희,A,8 최재훈,B,2-2,우익수 뜬공,2사 1루 5:7
2017-04-09,넥센,3말,최원태,A,8 최재훈,B,1-1,2루수 땅볼,1사  10:0
2017-04-11,KIA,8말,박지훈,A,3 최재훈,B,0-0,투수 땅볼,무사 3루 4:15
2017-04-18,LG,3말,소사,A,9 최재훈,B,1-0,유격수 땅볼 실책[실책포함],무사  2:1
2017-04-18,LG,5말,소사,A,9 최재훈,B,1-1,우익수 뜬공,무사  2:1
2017-04-18,LG,7말,소사,A,9 최재훈,B,1-1,투수 병살타,1사 1루 2:2
2017-04-19,LG,3말,김대현,A,9 최재훈,B,2-2,최재훈/10170 : 삼진 아웃,1사 2루 0:0
2017-04-19,LG,5말,김대현,A,9 최재훈,B,1-0,2루수 뜬공,2사  0:1
2017-04-19,LG,7말,고우석,A,9 최재훈,B,1-3,볼넷,1사  0:3
2017-04-20,LG,2말,류제국,A,9 최재훈,B,2-3,볼넷,1사  2:2
2017-04-20,LG,4말,류제국,A,9 최재훈,B,2-0,2루수 땅볼,2사  3:2
2017-04-20,LG,6말,김지용,A,9 최재훈,B,2-1,최재훈/10170 : 삼진 아웃,2사 1루 4:3
2017-04-21,kt,3초,피어밴드,A,9 최재훈,B,1-1,중견수 뜬공,무사  1:1
2017-04-21,kt,6초,피어밴드,A,9 최재훈,B,2-1,우익수 안타,무사  1:2
2017-04-21,kt,7초,심재민,A,9 최재훈,B,2-3,3루수 땅볼,2사 2루 3:2
2017-04-21,kt,9초,조무근,A,9 최재훈,B,1-1,3루수 땅볼,1사  7:2
2017-04-22,kt,3초,정성곤,A,9 최재훈,B,2-3,최재훈/10170 : 삼진 아웃,무사  0:2
2017-04-22,kt,5초,정성곤,A,9 최재훈,B,2-2,우익수 안타,무사  1:4
2017-04-22,kt,6초,이상화,A,9 최재훈,B,0-1,우익수 안타,1사  5:6
2017-04-22,kt,7초,심재민,A,9 최재훈,B,0-2,중견수 안타,"2사 2,3루 7:9"
2017-04-23,KT,3초,고영표,A,8 최재훈,B,2-2,몸에 맞는 볼,무사  0:0
