date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2015-04-01,두산,9말,윤명준,A,7 지성준,B,2-0,지성준/11413 : 삼진 아웃,무사  6:3
2015-04-03,NC,9초,민태호,A,6 지성준,B,2-1,지성준/11413 : 삼진 아웃,무사  2:11
2015-04-07,LG,6말,임정우,A,8 지성준,B,2-3,지성준/11413 : 삼진 아웃,무사 1루 3:2
2015-04-07,LG,8말,이동현,A,8 지성준,B,1-2,2루수 땅볼,1사  3:3
2015-04-07,LG,10말,정찬헌,A,8 지성준,B,1-0,중견수 안타,1사  3:3
2015-07-29,두산,9초,오현택,A,6 지성준,B,1-0,좌익수 2루타,1사  1:8
2015-07-31,KIA,6말,최영필,A,7 지성준,B,2-0,3루수 뜬공,2사  9:1
2015-07-31,KIA,8말,한기주,A,7 지성준,B,1-1,좌익수 안타,무사 1루 12:3
2015-07-31,KIA,9말,한승혁,A,7 지성준,B,2-2,지성준/11413 : 삼진 아웃,1사 만루 12:4
2015-08-04,SK,9초,박정배,A,5 지성준,B,2-1,좌익수 뜬공,무사  2:9
2015-08-05,SK,5초,켈리,A,9 지성준,B,2-1,지성준/11413 : 삼진 아웃,2사  1:7
2015-08-05,SK,8초,켈리,A,9 지성준,B,2-2,3루수 땅볼 실책[실책포함],무사  1:7
