date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2017-03-31,넥센,9초,김상수,A,6 손주인,B,2-3,1루수 파울 뜬공,1사  2:1
2017-04-01,넥센,2초,오설리반,A,9 손주인,B,2-2,유격수 뜬공,1사  3:0
2017-04-01,넥센,4초,오설리반,A,9 손주인,B,2-2,3루수 땅볼,2사 3루 4:0
2017-04-01,넥센,6초,김정훈,A,9 손주인,B,1-2,좌익수 안타,1사 3루 7:3
2017-04-01,넥센,9초,박정준,A,9 손주인,B,0-0,우익수 안타,무사  8:3
2017-04-02,넥센,3초,신재영,A,9 손주인,B,2-1,3루수 땅볼,무사  2:0
2017-04-02,넥센,5초,신재영,A,9 손주인,B,2-1,손주인/10325 : 삼진 아웃,2사  2:0
2017-04-02,넥센,7초,박주현,A,9 손주인,B,2-0,중견수 안타,2사 만루 2:1
2017-04-04,삼성,1말,장원삼,A,9 손주인,B,2-3,중견수 안타,"2사 2,3루 0:4"
2017-04-04,삼성,3말,장원삼,A,9 손주인,B,1-1,좌익수 안타,1사 1루 0:7
2017-04-04,삼성,5말,백정현,A,9 손주인,B,1-0,유격수 땅볼,무사  0:9
2017-04-04,삼성,7말,김대우,A,9 손주인,B,2-3,볼넷,무사 1루 0:9
2017-04-09,롯데,8초,윤길현,A,2 손주인,B,2-1,우익수 안타,1사  1:7
2017-04-11,NC,2초,장현식,A,9 손주인,B,2-0,손주인/10325 : 삼진 아웃,1사 1루 1:0
2017-04-11,NC,4초,장현식,A,9 손주인,B,2-2,손주인/10325 : 삼진 아웃,"1사 2,3루 1:0"
2017-04-11,NC,6초,최금강,A,9 손주인,B,2-2,중견수 안타,무사  1:1
2017-04-13,NC,9초,임창민,A,8 손주인,B,1-2,좌익수 2루타,2사 1루 1:3
2017-04-14,kt,3말,정대현,A,9 손주인,B,1-1,좌익수 안타,무사  2:2
2017-04-14,kt,6말,정대현,A,9 손주인,B,1-2,중견수 안타,무사  2:2
2017-04-14,kt,7말,엄상백,A,9 손주인,B,0-1,투수 땅볼,1사  2:5
2017-04-15,kt,1말,피어밴드,A,2 손주인,B,2-2,우익수 뜬공,무사 2루 0:0
2017-04-15,kt,3말,피어밴드,A,2 손주인,B,2-1,손주인/10325 : 삼진 아웃,"1사 1,2루 0:0"
2017-04-15,kt,6말,피어밴드,A,2 손주인,B,1-0,우익수 뜬공,무사  0:0
2017-04-16,kt,2말,이상화,A,9 손주인,B,2-1,우익수 뜬공,무사  3:5
2017-04-16,kt,4말,엄상백,A,9 손주인,B,0-0,1루수 파울 뜬공,무사  3:5
2017-04-16,kt,5말,정성곤,A,9 손주인,B,2-0,손주인/10325 : 삼진 아웃,1사  4:7
2017-04-16,kt,7말,장시환,A,9 손주인,B,0-0,유격수 땅볼,1사 3루 5:9
2017-04-20,한화,2초,안영명,A,9 손주인,B,2-2,우익수 안타,2사 1루 2:2
2017-04-20,한화,4초,장민재,A,9 손주인,B,2-2,중견수 안타,1사  3:2
2017-04-20,한화,7초,송창식,A,9 손주인,B,2-1,중견수 뜬공,무사  4:3
2017-04-21,KIA,1말,팻딘,A,2 손주인,B,0-0,좌익수 안타,무사  0:1
2017-04-21,KIA,3말,팻딘,A,2 손주인,B,1-2,우익수 뜬공,무사  0:2
2017-04-21,KIA,5말,팻딘,A,2 손주인,B,0-0,유격수 병살타,"1사 1,2루 1:2"
2017-04-21,KIA,8말,한승혁,A,2 손주인,B,0-0,투수 희생번트,무사 1루 2:3
2017-04-22,KIA,1말,양현종,A,2 손주인,B,0-1,1루수 직선타 실책[실책포함],1사  0:0
2017-04-22,KIA,3말,양현종,A,2 손주인,B,1-2,좌익수 안타,1사 2루 1:0
2017-04-22,KIA,5말,양현종,A,2 손주인,B,2-1,유격수 병살타,1사 1루 1:2
2017-04-22,KIA,8말,박지훈,A,2 손주인,B,2-3,좌익수 뜬공,무사 1루 5:2
2017-04-22,KIA,9말,임창용,A,2 손주인,B,2-2,손주인/10325 : 삼진 아웃,"2사 1,3루 5:4"
2017-04-23,KIA,1말,정동현,A,2 손주인,B,1-1,유격수 땅볼,무사 1루 0:0
2017-04-23,KIA,2말,정동현,A,2 손주인,B,2-3,손주인/10325 : 삼진 아웃,"1사 1,2루 0:2"
2017-04-23,KIA,4말,홍건희,A,2 손주인,B,1-1,좌익수 희생플라이,"무사 1,3루 0:3"
2017-04-23,KIA,5말,김윤동,A,2 손주인,B,0-1,중견수 희생플라이,"1사 1,3루 0:6"
2017-04-23,KIA,7말,한승혁,A,2 손주인,B,0-0,2루수 땅볼 실책[실책포함],1사  0:7
2017-04-25,SK,1말,다이아몬드,A,2 손주인,B,2-0,유격수 땅볼,무사 1루 1:0
2017-04-25,SK,4말,다이아몬드,A,2 손주인,B,2-1,유격수 병살타,무사 1루 7:0
2017-04-25,SK,6말,임준혁,A,2 손주인,B,1-0,좌익수 안타,2사  7:0
2017-04-25,SK,8말,박정배,A,2 손주인,B,2-2,손주인/10325 : 삼진 아웃,무사  7:3
2017-04-26,SK,3말,윤희상,A,9 손주인,B,0-0,1루수 희생번트,무사 1루 0:1
2017-04-26,SK,4말,윤희상,A,9 손주인,B,2-1,중견수 안타,1사 1루 0:4
2017-04-26,SK,6말,전유수,A,9 손주인,B,0-1,좌익수 2루타,1사  0:5
2017-04-26,SK,7말,전유수,A,9 손주인,B,2-1,손주인/10325 : 삼진 아웃,무사  0:9
2017-04-27,SK,2말,문승원,A,9 손주인,B,0-0,중견수 안타,2사 1루 0:1
2017-04-27,SK,4말,문승원,A,9 손주인,B,1-2,중견수 뜬공,"1사 1,2루 0:2"
2017-04-27,SK,6말,김주한,A,9 손주인,B,0-0,유격수 땅볼,무사  0:4
2017-04-27,SK,8말,서진용,A,9 손주인,B,2-0,1루수 뜬공,1사 1루 0:4
2017-04-28,kt,8초,심재민,A,9 손주인,B,2-1,손주인/10325 : 삼진 아웃,무사  1:1
2017-04-29,kt,2초,고영표,A,9 손주인,B,1-0,2루수 병살타,"1사 1,2루 0:0"
2017-04-29,kt,5초,고영표,A,9 손주인,B,0-1,유격수 땅볼,2사  0:6
2017-04-29,kt,8초,고영표,A,9 손주인,B,2-2,1루수 파울 뜬공,1사  0:6
2017-04-30,kt,2초,로치,A,9 손주인,B,0-2,중견수 뜬공,2사 1루 1:0
2017-04-30,kt,5초,로치,A,9 손주인,B,1-1,중견수 뜬공,무사  2:0
2017-04-30,kt,6초,심재민,A,9 손주인,B,0-0,우익수 안타,1사  6:0
2017-04-30,kt,8초,이상화,A,9 손주인,B,1-1,2루수 안타,"1사 1,2루 6:5"
2017-05-02,NC,3말,최금강,A,9 손주인,B,2-3,볼넷,1사 2루 0:0
2017-05-02,NC,5말,최금강,A,9 손주인,B,1-1,투수 희생번트,무사 1루 0:1
2017-05-02,NC,7말,원종현,A,9 손주인,B,2-3,우익수 뜬공,2사  2:1
2017-05-03,NC,2말,구창모,A,9 손주인,B,2-3,볼넷,1사 1루 0:2
2017-05-03,NC,3말,장현식,A,9 손주인,B,0-2,유격수 뜬공,1사 만루 0:5
2017-05-03,NC,5말,장현식,A,9 손주인,B,0-3,볼넷,1사  0:9
2017-05-03,NC,7말,이형범,A,9 손주인,B,1-1,좌익수 파울 뜬공,무사  0:11
2017-05-03,NC,8말,윤수호,A,9 손주인,B,1-3,우익수 뜬공,"2사 1,3루 0:13"
2017-05-04,NC,8말,원종현,A,7 손주인,B,0-0,좌익수 안타,2사 1루 3:4
2017-05-05,두산,2초,장원준,A,9 손주인,B,1-0,3루수 땅볼,2사 1루 0:0
2017-05-05,두산,5초,장원준,A,9 손주인,B,2-1,좌익수 뜬공,"무사 1,2루 0:0"
2017-05-05,두산,7초,김강률,A,9 손주인,B,1-0,우익수 뜬공,무사  2:1
2017-05-05,두산,9초,이현승,A,9 손주인,B,2-0,3루수 땅볼,1사  3:1
2017-05-06,두산,3초,함덕주,A,9 손주인,B,0-1,중견수 안타,1사 2루 0:1
2017-05-06,두산,4초,함덕주,A,9 손주인,B,1-1,몸에 맞는 볼,1사 만루 4:1
2017-05-06,두산,6초,박치국,A,9 손주인,B,1-0,유격수 땅볼,1사  7:2
2017-05-06,두산,9초,이용찬,A,9 손주인,B,2-1,중견수 안타,1사  7:5
2017-05-07,두산,2초,유희관,A,6 손주인,B,1-0,좌익수 뜬공,무사  0:0
2017-05-07,두산,4초,유희관,A,6 손주인,B,2-3,포수 파울 뜬공,무사  2:2
2017-05-07,두산,5초,유희관,A,6 손주인,B,0-2,2루수 뜬공,2사 1루 4:2
2017-05-07,두산,7초,김강률,A,6 손주인,B,0-2,몸에 맞는 볼,"무사 1,3루 6:4"
2017-05-07,두산,8초,김성배,A,6 손주인,B,1-0,3루수 땅볼,2사 1루 9:4
2017-05-10,삼성,2초,윤성환,A,9 손주인,B,2-3,유격수 뜬공,2사  0:0
2017-05-10,삼성,5초,윤성환,A,9 손주인,B,1-0,우익수 파울 뜬공,무사  1:1
2017-05-10,삼성,7초,윤성환,A,9 손주인,B,2-1,손주인/10325 : 삼진 아웃,1사  1:1
2017-05-11,삼성,3초,페트릭,A,9 손주인,B,2-2,1루수 땅볼,1사  0:2
2017-05-11,삼성,5초,페트릭,A,9 손주인,B,1-0,중견수 2루타,1사 1루 2:3
2017-05-11,삼성,7초,김승현,A,9 손주인,B,1-1,2루수 뜬공,1사  5:5
2017-05-11,삼성,8초,심창민,A,9 손주인,B,1-3,볼넷,2사 2루 8:5
2017-05-12,한화,7말,송창식,A,9 손주인,B,0-1,1루수 희생번트,"무사 1,2루 4:1"
2017-05-12,한화,9말,정우람,A,9 손주인,B,1-0,3루수 뜬공,무사  5:3
2017-05-13,한화,2말,김재영,A,7 손주인,B,1-1,중견수 뜬공,2사  2:0
2017-05-13,한화,5말,김재영,A,7 손주인,B,1-0,3루수 땅볼,무사  8:0
2017-05-13,한화,7말,김재영,A,7 손주인,B,2-3,몸에 맞는 볼,1사 1루 10:0
2017-05-13,한화,9말,김범수,A,7 손주인,B,1-1,유격수 땅볼,2사  10:0
2017-05-14,한화,3말,윤규진,A,9 손주인,B,2-0,3루수 뜬공,무사  1:0
2017-05-14,한화,5말,윤규진,A,9 손주인,B,2-1,중견수 안타,2사  1:0
2017-05-14,한화,7말,권혁,A,9 손주인,B,1-2,유격수 땅볼,무사  1:4
2017-05-16,KIA,3초,김진우,A,9 손주인,B,1-1,중견수 안타,1사  0:1
2017-05-16,KIA,5초,김진우,A,9 손주인,B,1-1,우익수 안타,1사 1루 0:1
2017-05-16,KIA,7초,홍건희,A,9 손주인,B,1-3,볼넷,1사  2:2
2017-05-16,KIA,10초,김윤동,A,9 손주인,B,0-0,유격수 땅볼,1사  2:2
