date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2017-04-18,두산,7초,김성배,A,7 박한이,B,1-3,볼넷,무사 1루 2:2
2017-04-19,두산,2초,니퍼트,A,5 박한이,B,0-1,중견수 뜬공,1사  0:0
2017-04-19,두산,5초,니퍼트,A,5 박한이,B,1-1,중견수 뜬공,무사  0:1
2017-04-19,두산,7초,니퍼트,A,5 박한이,B,0-0,투수 번트 아웃,2사 1루 0:1
2017-04-19,두산,9초,이용찬,A,5 박한이,B,2-2,유격수 땅볼,2사  1:1
2017-04-20,두산,9초,이용찬,A,7 박한이,B,2-2,박한이/10336 : 삼진 아웃,"무사 1,2루 2:4"
2017-04-21,NC,9말,김진성,A,8 박한이,B,2-1,박한이/10336 : 삼진 아웃,1사 2루 4:4
2017-04-22,NC,2말,장현식,A,6 박한이,B,2-0,박한이/10336 : 삼진 아웃,1사 1루 2:0
2017-04-22,NC,3말,강장산,A,6 박한이,B,1-3,볼넷,2사 1루 3:5
2017-04-22,NC,5말,윤수호,A,6 박한이,B,2-1,유격수 땅볼,2사 1루 8:6
2017-04-23,NC,2말,해커,A,6 박한이,B,2-0,3루수 파울 뜬공,무사 2루 0:0
2017-04-23,NC,4말,해커,A,6 박한이,B,2-2,3루수 파울 뜬공,"무사 2,3루 1:1"
2017-04-23,NC,6말,해커,A,6 박한이,B,2-1,박한이/10336 : 유격수 직선타 아웃,1사  2:2
2017-04-23,NC,8말,원종현,A,6 박한이,B,2-3,삼진,1사  6:3
2017-04-25,KIA,1초,임기영,A,5 박한이,B,2-3,1루수 땅볼,2사  2:0
2017-04-25,KIA,3초,임기영,A,5 박한이,B,2-2,박한이/10336 : 삼진 아웃,"2사 1,2루 2:3"
2017-04-25,KIA,5초,임기영,A,5 박한이,B,1-1,2루수 땅볼,2사 3루 3:5
2017-05-11,LG,8말,김지용,A,6 박한이,B,2-1,박한이/10336 : 삼진 아웃,1사  8:5
2017-05-12,넥센,8말,금민철,A,5 박한이,B,0-0,좌익수 뜬공,2사 2루 1:4
2017-05-14,넥센,2말,한현희,A,7 박한이,B,1-1,우익수 2루타,2사 2루 0:0
2017-05-14,넥센,4말,한현희,A,7 박한이,B,2-2,박한이/10336 : 삼진 아웃,1사 2루 2:3
2017-05-16,SK,9초,허건엽,A,5 박한이,B,1-0,중견수 안타,무사 만루 7:2
2017-05-17,SK,2초,박종훈,A,6 박한이,B,1-1,좌익수 안타,2사  0:1
2017-05-17,SK,4초,박종훈,A,6 박한이,B,1-1,1루수 땅볼,무사 2루 0:1
2017-05-17,SK,6초,문광은,A,6 박한이,B,2-2,중견수 뜬공,1사  1:1
2017-05-18,SK,8초,김주한,A,9 박한이,B,2-3,박한이/10336 : 삼진 아웃,1사  1:4
2017-05-23,kt,8말,이상화,A,1 박한이,B,2-1,박한이/10336 : 삼진 아웃,무사  10:3
2017-05-24,kt,3말,로치,A,8 박한이,B,2-0,좌익수 뜬공,무사  2:0
2017-05-24,kt,4말,로치,A,8 박한이,B,2-3,박한이/10336 : 삼진 아웃,2사 1루 2:1
2017-05-24,kt,6말,로치,A,8 박한이,B,1-1,우익수 홈런,"2사 1,3루 4:1"
2017-05-24,kt,8말,심재민,A,8 박한이,B,2-2,1루수 내야안타,2사 1루 4:4
2017-05-25,kt,8말,류희운,A,7 박한이,B,2-3,1루수 땅볼,1사  0:6
2017-05-26,넥센,2초,한현희,A,7 박한이,B,1-1,2루수 땅볼,2사  0:0
2017-05-26,넥센,4초,한현희,A,7 박한이,B,1-0,3루수 땅볼,"2사 2,3루 0:6"
2017-05-26,넥센,6초,한현희,A,7 박한이,B,2-3,중견수 뜬공,1사  3:8
2017-05-26,넥센,8초,황덕균,A,7 박한이,B,0-0,좌익수 뜬공,1사  3:15
2017-05-27,넥센,9초,김상수,A,8 박한이,B,0-2,중견수 뜬공,1사 1루 4:7
2017-05-30,롯데,9말,손승락,A,7 박한이,B,0-0,2루수 땅볼,1사  1:0
2017-06-01,롯데,7말,배장호,A,7 박한이,B,2-2,박한이/10336 : 삼진 아웃,2사  2:10
2017-06-04,KIA,9말,김광수,A,5 박한이,B,1-2,중견수 뜬공,1사  13:3
2017-06-07,두산,7초,김승회,A,9 박한이,B,2-2,좌익수 2루타,무사  7:9
2017-06-08,두산,3초,니퍼트,A,7 박한이,B,1-3,볼넷,무사  0:3
2017-06-08,두산,5초,니퍼트,A,7 박한이,B,2-2,좌익수 뜬공,1사  0:3
2017-06-08,두산,7초,김강률,A,7 박한이,B,0-1,유격수 뜬공,무사 1루 1:3
2017-06-08,두산,9초,김성배,A,7 박한이,B,2-2,박한이/10336 : 삼진 아웃,2사  3:3
2017-06-10,한화,7초,배영수,A,9 박한이,B,1-1,유격수 땅볼,"2사 1,2루 2:6"
2017-06-11,한화,8초,심수창,A,2 박한이,B,2-2,삼진,2사 3루 6:4
2017-06-14,kt,2말,고영표,A,8 박한이,B,2-2,박한이/10336 : 삼진 아웃,무사  1:3
2017-06-14,kt,4말,류희운,A,8 박한이,B,2-1,박한이/10336 : 삼진 아웃,무사  1:5
2017-06-16,SK,9말,문광은,A,9 박한이,B,2-0,박한이/10336 : 삼진 아웃,2사  2:1
2017-07-08,넥센,9말,김상수,A,8 박한이,B,2-3,박한이/10336 : 삼진 아웃,무사 1루 10:8
2017-07-09,넥센,1말,브리검,A,2 박한이,B,1-1,포수 희생번트,무사 1루 0:0
2017-07-09,넥센,3말,브리검,A,2 박한이,B,0-1,1루수 땅볼,1사  1:1
2017-07-09,넥센,5말,브리검,A,2 박한이,B,2-1,중견수 안타,1사  1:3
2017-07-09,넥센,6말,윤영삼,A,2 박한이,B,0-0,중견수 뜬공,2사 1루 1:5
2017-07-09,넥센,8말,윤영삼,A,2 박한이,B,2-3,볼넷,2사 2루 2:7
2017-07-12,kt,9초,조무근,A,8 박한이,B,2-3,삼진,2사  11:1
2017-07-19,롯데,1초,송승준,A,2 박한이,B,1-3,2루수 땅볼,1사  0:0
2017-07-19,롯데,3초,송승준,A,2 박한이,B,2-0,2루수 땅볼,2사  0:0
2017-07-19,롯데,6초,송승준,A,2 박한이,B,2-1,우익수 2루타,무사  0:0
2017-07-19,롯데,7초,이명우,A,2 박한이,B,2-2,유격수 내야안타,2사 1루 2:0
2017-07-20,롯데,11초,배장호,A,7 박한이,B,1-1,중견수 2루타,1사  4:4
2017-07-21,LG,9말,김지용,A,2 박한이,B,1-2,우익수 홈런,1사  2:1
2017-07-21,LG,11말,최동환,A,2 박한이,B,2-1,우익수 2루타,무사 1루 10:2
2017-07-23,LG,1말,임찬규,A,2 박한이,B,1-1,좌익수 안타,무사 2루 0:0
2017-07-23,LG,2말,임찬규,A,2 박한이,B,1-2,1루수 땅볼,2사  3:4
2017-07-23,LG,4말,임찬규,A,2 박한이,B,2-3,3루수 파울 뜬공,2사 1루 5:4
2017-07-23,LG,6말,진해수,A,2 박한이,B,2-3,중견수 희생플라이,1사 3루 5:6
2017-07-25,NC,1말,맨쉽,A,2 박한이,B,2-1,2루수 땅볼,1사  0:0
2017-07-25,NC,3말,맨쉽,A,2 박한이,B,2-2,중견수 2루타,2사 2루 0:0
2017-07-25,NC,6말,맨쉽,A,2 박한이,B,1-2,우익수 뜬공,무사  1:2
2017-07-26,NC,1말,장현식,A,2 박한이,B,1-1,유격수 내야안타,1사  0:0
2017-07-26,NC,3말,장현식,A,2 박한이,B,2-2,1루수 땅볼,1사  0:2
2017-07-26,NC,5말,장현식,A,2 박한이,B,1-1,좌익수 뜬공,"1사 1,2루 0:2"
2017-07-27,NC,1말,해커,A,2 박한이,B,0-0,우익수 안타,1사  1:0
2017-07-27,NC,4말,해커,A,2 박한이,B,2-1,박한이/10336 : 삼진 아웃,1사  4:0
2017-07-27,NC,6말,해커,A,2 박한이,B,2-3,박한이/10336 : 삼진 아웃,1사 1루 4:0
2017-07-27,NC,9말,강윤구,A,2 박한이,B,1-1,좌익수 안타,1사  7:0
2017-07-29,넥센,9초,하영민,A,4 박한이,B,2-3,박한이/10336 : 삼진 아웃,2사 만루 1:14
2017-07-30,넥센,6초,브리검,A,6 박한이,B,2-1,1루수 땅볼,2사 3루 2:5
2017-07-30,넥센,8초,김상수,A,6 박한이,B,2-0,좌익수 뜬공,"무사 1,2루 4:9"
2017-08-01,두산,8말,김승회,A,9 박한이,B,2-2,박한이/10336 : 삼진 아웃,1사 2루 12:4
2017-08-02,두산,2말,니퍼트,A,7 박한이,B,0-1,우익수 안타,1사  2:0
2017-08-02,두산,4말,니퍼트,A,7 박한이,B,2-3,우익수 홈런,1사  2:1
2017-08-02,두산,6말,니퍼트,A,7 박한이,B,2-3,좌익수 안타,1사  2:2
2017-08-02,두산,8말,김승회,A,7 박한이,B,2-0,박한이/10336 : 삼진 아웃,1사  3:2
2017-08-03,두산,2말,유희관,A,6 박한이,B,1-0,2루수 땅볼,무사  5:0
2017-08-03,두산,3말,유희관,A,6 박한이,B,1-0,좌익수 안타,2사 2루 12:2
2017-08-03,두산,5말,유희관,A,6 박한이,B,1-0,2루수 땅볼,1사  13:4
2017-08-03,두산,8말,이현호,A,6 박한이,B,2-1,박한이/10336 : 삼진 아웃,무사  14:4
2017-08-04,NC,2초,이재학,A,6 박한이,B,0-0,투수 땅볼,무사 2루 0:0
2017-08-04,NC,4초,이재학,A,6 박한이,B,0-1,중견수 홈런,2사 1루 0:1
2017-08-04,NC,6초,임정호,A,6 박한이,B,2-3,볼넷,무사  4:1
2017-08-05,NC,2초,맨쉽,A,6 박한이,B,2-0,박한이/10336 : 삼진 아웃,무사 1루 0:0
2017-08-05,NC,3초,맨쉽,A,6 박한이,B,0-0,박한이/10336 : 1루수 직선타 아웃,"2사 1,2루 3:2"
2017-08-05,NC,6초,원종현,A,6 박한이,B,2-1,박한이/10336 : 삼진 아웃,무사  3:3
2017-08-08,LG,3말,류제국,A,7 박한이,B,2-3,볼넷,무사  4:0
2017-08-08,LG,4말,류제국,A,7 박한이,B,2-1,2루수 땅볼,무사 2루 5:3
2017-08-08,LG,6말,김지용,A,7 박한이,B,2-3,볼넷,무사  7:4
2017-08-08,LG,8말,이동현,A,7 박한이,B,2-1,박한이/10336 : 삼진 아웃,1사  9:6
2017-08-09,LG,8말,신정락,A,8 박한이,B,0-3,고의4구,"1사 1,3루 4:5"
2017-08-11,한화,9초,박상원,A,7 박한이,B,2-1,박한이/10336 : 삼진 아웃,1사  3:8
2017-08-12,롯데,8말,박시영,A,8 박한이,B,1-3,볼넷,2사 1루 5:13
2017-08-13,롯데,2말,박세웅,A,8 박한이,B,0-2,중견수 안타,1사 1루 1:0
2017-08-13,롯데,3말,박세웅,A,8 박한이,B,2-0,우익수 안타,2사 2루 1:3
2017-08-13,롯데,5말,박세웅,A,8 박한이,B,0-3,고의4구,2사 2루 8:5
2017-08-13,롯데,8말,박진형,A,8 박한이,B,0-0,2루수 땅볼,무사  9:5
2017-08-13,롯데,9말,손승락,A,8 박한이,B,2-0,박한이/10336 : 삼진 아웃,"1사 1,2루 9:7"
2017-08-16,넥센,9말,한현희,A,6 박한이,B,2-3,박한이/10336 : 삼진 아웃,2사  6:5
2017-08-19,LG,8초,이동현,A,9 박한이,B,1-2,1루수 땅볼,1사  4:5
2017-08-22,넥센,2초,브리검,A,6 박한이,B,2-0,박한이/10336 : 삼진 아웃,무사 1루 0:0
2017-08-22,넥센,3초,브리검,A,6 박한이,B,2-1,포수 병살타,무사 1루 4:0
2017-08-22,넥센,5초,브리검,A,6 박한이,B,1-2,투수 땅볼,2사 2루 4:3
2017-08-22,넥센,7초,오주원,A,6 박한이,B,0-0,투수 희생번트 실책[실책포함],무사 1루 5:6
2017-08-22,넥센,9초,김정인,A,6 박한이,B,1-2,중견수 2루타,2사  5:11
2017-08-23,넥센,9초,윤영삼,A,9 박한이,B,0-0,중견수 안타,1사  1:5
2017-08-24,SK,9말,박정배,A,9 박한이,B,2-3,좌익수 2루타,2사  9:7
2017-08-25,SK,7말,채병용,A,9 박한이,B,1-2,1루수 땅볼,1사  7:3
2017-08-29,KIA,8말,김세현,A,7 박한이,B,0-1,중견수 뜬공,"2사 1,2루 10:9"
2017-08-30,KIA,6말,임기준,A,6 박한이,B,1-1,중견수 뜬공,"2사 1,3루 1:0"
2017-08-31,SK,9초,박정배,A,7 박한이,B,1-0,우익수 안타,무사  3:4
2017-09-01,SK,7초,문광은,A,9 박한이,B,1-1,1루수 땅볼,무사  5:7
2017-09-01,SK,9초,박정배,A,9 박한이,B,1-3,볼넷,1사  5:8
2017-09-07,롯데,9초,김유영,A,8 박한이,B,1-0,투수 병살타,무사 만루 6:4
2017-09-09,KIA,3초,임기영,A,7 박한이,B,2-1,3루수 파울 뜬공,무사  0:2
2017-09-09,KIA,5초,임기영,A,7 박한이,B,0-3,볼넷,2사 3루 0:2
2017-09-12,한화,8말,강승현,A,9 박한이,B,1-1,1루수 땅볼,무사  6:2
2017-09-17,두산,6말,박치국,A,3 박한이,B,2-0,박한이/10336 : 삼진 아웃,"2사 1,2루 19:5"
2017-09-17,두산,9말,이현호,A,3 박한이,B,2-3,우익수 안타,무사 1루 21:5
2017-10-01,LG,6초,배민관,A,9 박한이,B,0-3,볼넷,"2사 1,2루 5:2"
2017-10-03,넥센,2말,한현희,A,7 박한이,B,2-1,박한이/10336 : 삼진 아웃,1사  1:2
2017-10-03,넥센,4말,금민철,A,7 박한이,B,0-1,좌익수 안타,"무사 1,3루 3:3"
2017-10-03,넥센,5말,신재영,A,7 박한이,B,2-0,1루수 2루타,"2사 1,2루 6:6"
2017-10-03,넥센,6말,김성민,A,7 박한이,B,2-3,3루수 뜬공,"2사 2,3루 6:10"
2016-04-01,두산,1말,니퍼트,A,6 박한이,B,2-1,삼진,"2사 1,3루 0:1"
2016-04-01,두산,4말,니퍼트,A,6 박한이,B,2-1,좌익수 뜬공,무사 1루 4:1
2016-04-01,두산,7말,함덕주,A,6 박한이,B,1-1,1루수 땅볼,무사  4:1
2016-04-02,두산,1말,유희관,A,6 박한이,B,1-1,중견수 안타,"2사 1,2루 1:1"
2016-04-02,두산,3말,유희관,A,6 박한이,B,2-1,박한이/10336 : 삼진 아웃,1사  2:4
2016-04-02,두산,5말,유희관,A,6 박한이,B,1-1,좌익수 안타,2사 1루 4:4
2016-04-02,두산,7말,정재훈,A,6 박한이,B,0-2,좌익수 뜬공,2사  4:5
2016-04-05,kt,2초,밴와트,A,6 박한이,B,2-1,유격수 내야안타,1사  0:3
2016-04-05,kt,4초,밴와트,A,6 박한이,B,2-2,1루수 땅볼,무사  1:5
2016-04-05,kt,5초,밴와트,A,6 박한이,B,2-3,유격수 땅볼,2사 3루 1:5
2016-04-05,kt,7초,배우열,A,6 박한이,B,2-2,중견수 안타,2사  1:8
2016-04-05,kt,9초,김사율,A,6 박한이,B,1-3,볼넷,2사 2루 1:8
2016-04-06,kt,2초,정성곤,A,6 박한이,B,0-1,포수 번트 파울 뜬공,"무사 1,2루 0:0"
2016-04-06,kt,3초,정성곤,A,6 박한이,B,1-0,유격수 땅볼,"2사 1,2루 3:3"
2016-04-06,kt,4초,정성곤,A,6 박한이,B,0-0,2루수 땅볼,"2사 1,2루 7:3"
2016-04-06,kt,6초,김사율,A,6 박한이,B,2-2,삼진,무사  11:3
2016-04-07,kt,2초,엄상백,A,6 박한이,B,2-1,좌익수 뜬공,무사 1루 0:0
