date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2017-09-03,µÎ»ê,9ÃÊ,±è¼º¹è,A,9 ±è¹Î¼ö,B,2-2,¿ìÀÍ¼ö ¶á°ø,1»ç  1:7
2017-09-09,KIA,3ÃÊ,ÀÓ±â¿µ,A,9 ±è¹Î¼ö,B,2-3,Áß°ß¼ö ¶á°ø,1»ç 1·ç 0:2
2017-09-09,KIA,5ÃÊ,ÀÓ±â¿µ,A,9 ±è¹Î¼ö,B,2-1,À¯°Ý¼ö ¶¥º¼,"2»ç 1,3·ç 1:2"
2017-09-14,NC,5ÃÊ,ÃÖ±Ý°­,A,9 ±è¹Î¼ö,B,2-1,Áß°ß¼ö ¾ÈÅ¸,"¹«»ç 1,2·ç 1:6"
2017-09-14,NC,6ÃÊ,±èÁø¼º,A,9 ±è¹Î¼ö,B,2-2,±è¹Î¼ö/11266 : »ïÁø ¾Æ¿ô,2»ç 1·ç 6:6
2017-09-15,NC,1ÃÊ,¸Ç½±,A,9 ±è¹Î¼ö,B,2-1,±è¹Î¼ö/11266 : 2·ç¼ö Á÷¼±Å¸ ¾Æ¿ô,1»ç 2·ç 6:0
2017-09-15,NC,4ÃÊ,¸Ç½±,A,9 ±è¹Î¼ö,B,2-0,±è¹Î¼ö/11266 : »ïÁø ¾Æ¿ô,¹«»ç  6:0
2017-09-15,NC,5ÃÊ,°­À±±¸,A,9 ±è¹Î¼ö,B,2-3,±è¹Î¼ö/11266 : »ïÁø ¾Æ¿ô,1»ç  9:0
2017-09-15,NC,7ÃÊ,¹ÎÅÂÈ£,A,9 ±è¹Î¼ö,B,2-1,±è¹Î¼ö/11266 : »ïÁø ¾Æ¿ô,1»ç  11:3
2017-09-17,µÎ»ê,6¸»,¹ÚÄ¡±¹,A,9 ±è¹Î¼ö,B,2-0,±è¹Î¼ö/11266 : »ïÁø ¾Æ¿ô,1»ç 1·ç 19:4
2017-09-22,LG,2¸»,Â÷¿ìÂù,A,9 ±è¹Î¼ö,B,2-2,1·ç¼ö ÆÄ¿ï ¶á°ø,"2»ç 2,3·ç 0:0"
2017-09-22,LG,5¸»,Â÷¿ìÂù,A,9 ±è¹Î¼ö,B,0-0,3·ç¼ö ÆÄ¿ï ¶á°ø,1»ç  2:0
2017-09-23,ÇÑÈ­,2ÃÊ,À±±ÔÁø,A,9 ±è¹Î¼ö,B,1-0,¿ìÀÍ¼ö 2·çÅ¸,2»ç 1·ç 1:0
2017-09-23,ÇÑÈ­,4ÃÊ,À±±ÔÁø,A,9 ±è¹Î¼ö,B,0-1,3·ç¼ö ¶¥º¼,1»ç  4:4
2017-09-27,NC,3¸»,ÀåÇö½Ä,A,9 ±è¹Î¼ö,B,2-1,±è¹Î¼ö/11266 : »ïÁø ¾Æ¿ô,¹«»ç  1:1
2017-09-27,NC,5¸»,ÀåÇö½Ä,A,9 ±è¹Î¼ö,B,2-3,º¼³Ý,2»ç  4:1
2017-10-01,LG,2ÃÊ,ÀÓÂù±Ô,A,9 ±è¹Î¼ö,B,2-3,±è¹Î¼ö/11266 : »ïÁø ¾Æ¿ô,1»ç ¸¸·ç 1:0
2017-10-01,LG,4ÃÊ,ÀÓÂù±Ô,A,9 ±è¹Î¼ö,B,0-1,À¯°Ý¼ö ¶¥º¼,2»ç  4:0
2017-10-03,³Ø¼¾,2¸»,ÇÑÇöÈñ,A,9 ±è¹Î¼ö,B,2-0,3·ç¼ö ¶¥º¼,2»ç 1·ç 1:2
2017-10-03,³Ø¼¾,4¸»,ÀÌº¸±Ù,A,9 ±è¹Î¼ö,B,1-3,À¯°Ý¼ö ¶¥º¼,¹«»ç ¸¸·ç 3:4
2017-10-03,³Ø¼¾,5¸»,½ÅÀç¿µ,A,9 ±è¹Î¼ö,B,0-0,ÁÂÀÍ¼ö ¾ÈÅ¸,2»ç 3·ç 6:9
2017-10-03,³Ø¼¾,7¸»,¿ÀÁÖ¿ø,A,9 ±è¹Î¼ö,B,2-2,±è¹Î¼ö/11266 : »ïÁø ¾Æ¿ô,1»ç  6:10
2014-03-30,·Ôµ¥,2ÃÊ,¼Û½ÂÁØ,A,9 ±è¹Î¼ö,B,0-0,Áß°ß¼ö ¿ÞÂÊ ¾ÈÅ¸,2»ç  0:0
2014-03-30,·Ôµ¥,3ÃÊ,¼Û½ÂÁØ,A,9 ±è¹Î¼ö,B,1-1,Áß°ß¼ö ¶á°ø,"2»ç 2,3·ç 2:0"
2014-03-30,·Ôµ¥,6ÃÊ,°­¿µ½Ä,A,9 ±è¹Î¼ö,B,0-0,Áß°ß¼ö ¶á°ø,¹«»ç  3:1
2014-03-30,·Ôµ¥,8ÃÊ,¿Á½ºÇÁ¸µ,A,9 ±è¹Î¼ö,B,2-2,±è¹Î¼ö/1266 : »ïÁø ¾Æ¿ô,1»ç  4:2
2014-03-31,·Ôµ¥,2ÃÊ,Àå¿øÁØ,A,9 ±è¹Î¼ö,B,0-0,Áß°ß¼ö ¶á°ø,2»ç 1·ç 1:0
2014-03-31,·Ôµ¥,5ÃÊ,Àå¿øÁØ,A,9 ±è¹Î¼ö,B,0-1,À¯°Ý¼ö ¶¥º¼,¹«»ç  2:0
2014-04-01,»ï¼º,2¸»,Àå¿ø»ï,A,9 ±è¹Î¼ö,B,1-0,2·ç¼ö ¶¥º¼,"1»ç 2,3·ç 0:0"
