date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2015-09-03,NC,8초,이혜천,A,8 김응민,B,2-1,좌익수 홈런,2사 1루 2:15
2015-09-08,넥센,9초,하영민,A,6 김응민,B,0-1,투수 병살타,무사 1루 3:11
2015-09-25,kt,9말,조무근,A,9 김응민,B,2-0,중견수 뜬공,2사  10:4
2014-07-06,삼성,8말,배영수,A,8 김응민,B,1-2,3루수 땅볼,1사 3루 7:1
2014-08-14,넥센,9초,송신영,A,8 김응민,B,2-2,1루수 땅볼,1사  2:8
2014-10-10,한화,8초,정대훈,A,5 김응민,B,2-1,중견수 앞 안타,"2사 1,3루 6:3"
2014-10-11,LG,9말,김선우,A,7 김응민,B,1-1,3루수 땅볼,1사  15:2
2014-10-16,SK,2말,김광현,A,8 김응민,B,2-3,좌익수 뜬공,2사  0:1
2014-10-16,SK,4말,김광현,A,8 김응민,B,2-3,좌중간 안타[실책포함],1사 2루 0:4
2014-10-16,SK,6말,김광현,A,8 김응민,B,2-1,김응민/890 : 삼진 아웃,2사  5:5
2014-10-16,SK,8말,전유수,A,8 김응민,B,2-3,중견수 뜬공,2사  5:5
2014-10-17,NC,3말,임창민,A,8 김응민,B,1-2,포수 뜬공(파울),1사  1:0
2014-10-17,NC,5말,원종현,A,8 김응민,B,0-0,1루수 뜬공(파울),"1사 1,2루 1:0"
2014-10-17,NC,7말,이민호,A,8 김응민,B,2-3,몸에 맞는 볼,2사 2루 1:1
2014-10-17,NC,10말,박명환,A,8 김응민,B,1-2,몸에 맞는 볼,무사  1:1
