date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2017-04-08,SK,3초,윤희상,A,9 박광열,B,1-1,우익수 파울 뜬공,1사  0:1
2017-04-08,SK,5초,윤희상,A,9 박광열,B,0-0,박광열/11246 : 2루수 직선타 아웃,무사  2:4
2017-04-08,SK,7초,박정배,A,9 박광열,B,0-0,우익수 뜬공,2사 1루 2:5
2017-04-14,두산,6말,유희관,A,8 박광열,B,2-0,삼진,2사  9:3
2017-04-14,두산,9말,이용찬,A,8 박광열,B,2-1,박광열/11246 : 삼진 아웃,1사 1루 10:3
2017-04-15,두산,7말,김성배,A,8 박광열,B,0-0,2루수 땅볼,무사  8:2
2017-04-15,두산,9말,김강률,A,8 박광열,B,0-1,중견수 2루타,1사  11:2
2017-04-28,KIA,2초,양현종,A,8 박광열,B,2-0,삼진,2사  1:3
2017-04-28,KIA,5초,양현종,A,8 박광열,B,0-0,중견수 2루타,무사  1:4
2017-04-28,KIA,7초,양현종,A,8 박광열,B,1-1,우익수 2루타,2사  2:8
2017-05-03,LG,5초,임찬규,A,8 박광열,B,2-0,2루수 병살타,1사 1루 0:8
2017-05-03,LG,8초,정찬헌,A,8 박광열,B,2-1,투수 땅볼,1사 1루 0:11
2017-05-06,삼성,4말,백정현,A,9 박광열,B,2-3,박광열/11246 : 삼진 아웃,무사  7:1
2017-05-06,삼성,6말,백정현,A,9 박광열,B,1-1,중견수 뜬공,2사  7:1
2017-05-06,삼성,9말,김시현,A,9 박광열,B,1-1,박광열/11246 : 좌익수 직선타 아웃,무사  12:1
2017-05-19,SK,3말,윤희상,A,9 박광열,B,2-1,박광열/11246 : 삼진 아웃,1사  7:0
2017-05-19,SK,5말,윤희상,A,9 박광열,B,2-1,박광열/11246 : 삼진 아웃,1사 1루 10:1
2017-05-19,SK,8말,임준혁,A,9 박광열,B,2-0,좌익수 안타,무사  11:1
2017-05-25,넥센,9초,오윤성,A,7 박광열,B,0-0,우익수 3루타,1사  12:3
