date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2017-03-31,롯데,2말,레일리,A,7 모창민,B,2-0,모창민/10093 : 삼진 아웃,무사 1루 0:0
2017-03-31,롯데,4말,레일리,A,7 모창민,B,2-0,모창민/10093 : 삼진 아웃,"1사 1,3루 1:0"
2017-03-31,롯데,6말,레일리,A,7 모창민,B,2-3,우익수 2루타,"1사 2,3루 1:0"
2017-03-31,롯데,7말,배장호,A,7 모창민,B,2-2,3루수 내야안타,2사 3루 1:5
2017-04-01,롯데,1말,김원중,A,2 모창민,B,2-1,모창민/10093 : 삼진 아웃,1사  1:0
2017-04-01,롯데,3말,김원중,A,2 모창민,B,1-1,모창민/10093 : 우익수 직선타 아웃,2사  3:0
2017-04-01,롯데,5말,김원중,A,2 모창민,B,1-1,중견수 뜬공,"1사 1,2루 3:0"
2017-04-01,롯데,7말,박시영,A,2 모창민,B,1-2,좌익수 뜬공,2사 1루 3:0
2017-04-01,롯데,9말,손승락,A,2 모창민,B,1-1,3루수 땅볼,2사 1루 3:0
2017-04-02,롯데,1말,박진형,A,2 모창민,B,2-3,볼넷,1사  2:0
2017-04-02,롯데,3말,박진형,A,2 모창민,B,2-2,모창민/10093 : 삼진 아웃,2사  2:0
2017-04-02,롯데,5말,배장호,A,2 모창민,B,1-1,3루수 땅볼,1사  5:2
2017-04-02,롯데,7말,송승준,A,2 모창민,B,0-0,투수 뜬공,1사  10:4
2017-04-04,한화,2초,배영수,A,6 모창민,B,2-1,모창민/10093 : 삼진 아웃,1사 1루 0:0
2017-04-04,한화,4초,배영수,A,6 모창민,B,0-0,투수 번트 아웃,2사  0:5
2017-04-04,한화,6초,배영수,A,6 모창민,B,1-2,2루수 뜬공,2사 1루 0:6
2017-04-08,SK,8초,박희수,A,5 모창민,B,2-3,모창민/10093 : 삼진 아웃,"2사 1,2루 2:8"
2017-04-09,SK,9초,서진용,A,7 모창민,B,0-0,유격수 땅볼,2사  5:8
2017-04-11,LG,2말,차우찬,A,6 모창민,B,1-0,좌익수 안타,2사  1:0
2017-04-11,LG,4말,차우찬,A,6 모창민,B,2-0,모창민/10093 : 삼진 아웃,2사  1:1
2017-04-11,LG,6말,차우찬,A,6 모창민,B,2-2,유격수 땅볼,2사  3:4
2017-04-11,LG,8말,김지용,A,6 모창민,B,0-1,유격수 땅볼,2사 2루 3:4
2017-04-13,LG,1말,윤지웅,A,2 모창민,B,1-1,중견수 뜬공,1사  0:0
2017-04-13,LG,3말,윤지웅,A,2 모창민,B,1-1,좌익수 홈런,"1사 1,2루 0:0"
2017-04-13,LG,5말,김대현,A,2 모창민,B,2-3,3루수 병살타,1사 1루 1:3
2017-04-13,LG,8말,정찬헌,A,2 모창민,B,2-3,우익수 2루타,2사  1:3
2017-04-14,두산,1말,유희관,A,2 모창민,B,1-1,좌익수 희생플라이,무사 3루 1:0
2017-04-14,두산,3말,유희관,A,2 모창민,B,0-2,좌익수 안타,1사 1루 4:1
2017-04-14,두산,5말,유희관,A,2 모창민,B,2-2,3루수 내야안타,"무사 2,3루 6:1"
2017-04-14,두산,7말,유희관,A,2 모창민,B,2-0,모창민/10093 : 삼진 아웃,2사  9:3
2017-04-14,두산,9말,이용찬,A,2 모창민,B,2-0,중견수 안타,"2사 1,2루 10:4"
2017-04-15,두산,1말,김명신,A,2 모창민,B,1-3,볼넷,1사  0:0
2017-04-15,두산,3말,김명신,A,2 모창민,B,2-1,좌익수 안타,무사 만루 8:0
2017-04-15,두산,5말,김명신,A,2 모창민,B,0-0,중견수 뜬공,2사  8:1
2017-04-15,두산,7말,김승회,A,2 모창민,B,2-2,2루수 땅볼,2사 1루 8:2
