date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2017-09-30,넥센,6말,신재영,A,7 노진혁,B,1-0,포수 땅볼,무사  0:10
2017-09-30,넥센,8말,금민철,A,7 노진혁,B,2-1,중견수 뜬공,1사  2:11
2017-10-03,한화,3초,김민우,A,7 노진혁,B,0-0,중견수 2루타,1사 1루 5:4
2017-10-03,한화,5초,강승현,A,7 노진혁,B,2-3,우익수 안타,1사  6:4
2017-10-03,한화,7초,박상원,A,7 노진혁,B,0-0,중견수 뜬공,무사  8:7
2017-10-03,한화,9초,정우람,A,7 노진혁,B,2-1,노진혁/11165 : 삼진 아웃,1사 1루 8:8
2017-10-03,한화,12초,이동걸,A,7 노진혁,B,0-0,1루수 땅볼,1사  8:8
2017-10-08,롯데,9초,손승락,A,8 노진혁,B,2-2,노진혁/11165 : 삼진 아웃,1사  2:2
2017-10-08,롯데,11초,이명우,A,8 노진혁,B,0-0,3루수 야수선택(희번),무사 2루 3:2
2017-10-11,롯데,3말,송승준,A,6 노진혁,B,0-2,우익수 홈런,2사 2루 2:3
2017-10-11,롯데,5말,김원중,A,6 노진혁,B,1-0,우익수 안타,2사  4:7
2017-10-11,롯데,6말,장시환,A,6 노진혁,B,0-2,우익수 안타,2사  4:11
2017-10-11,롯데,8말,김유영,A,6 노진혁,B,1-0,중견수 홈런,2사  6:12
2017-10-13,롯데,2말,린드블럼,A,7 노진혁,B,0-0,좌익수 뜬공,1사 1루 0:0
2017-10-13,롯데,4말,린드블럼,A,7 노진혁,B,0-1,포수 파울 뜬공,1사 1루 1:1
2017-10-13,롯데,7말,린드블럼,A,7 노진혁,B,2-2,노진혁/11165 : 삼진 아웃,1사  7:1
2017-10-13,롯데,9말,박진형,A,7 노진혁,B,1-1,좌익수 파울 뜬공,2사 1루 7:1
2017-10-17,두산,7초,이용찬,A,7 노진혁,B,2-1,2루수 땅볼,"2사 1,3루 6:5"
2017-10-17,두산,8초,김명신,A,7 노진혁,B,2-3,좌익수 2루타,"2사 2,3루 10:5"
2017-10-20,두산,1말,보우덴,A,2 노진혁,B,2-3,투수 땅볼,1사  0:0
2017-10-20,두산,2말,보우덴,A,2 노진혁,B,2-3,볼넷,"2사 2,3루 5:2"
2017-10-20,두산,4말,함덕주,A,2 노진혁,B,0-0,중견수 뜬공,무사 1루 7:3
2017-10-20,두산,7말,김승회,A,2 노진혁,B,1-0,2루수 땅볼,무사  14:3
2017-10-20,두산,9말,김명신,A,2 노진혁,B,0-1,2루수 병살타,1사 1루 14:3
2015-04-03,한화,8말,장민재,A,7 노진혁,B,0-1,유격수 땅볼,"2사 1,2루 2:11"
2015-04-07,KIA,9초,홍건희,A,5 노진혁,B,2-1,노진혁/11165 : 삼진 아웃,"2사 1,3루 5:3"
2015-04-11,SK,8말,고효준,A,9 노진혁,B,2-2,2루수 땅볼,"2사 1,2루 2:4"
2015-04-16,롯데,9초,정재훈,A,9 노진혁,B,2-1,노진혁/11165 : 삼진 아웃,1사 1루 5:3
2015-04-24,LG,7말,김지용,A,1 노진혁,B,2-2,3루수 뜬공,2사 1루 1:10
2015-05-02,kt,9초,김민수,A,8 노진혁,B,2-3,1루수 땅볼,"무사 1,2루 11:1"
2015-05-03,kt,8초,김민수,A,8 노진혁,B,2-1,노진혁/11165 : 삼진 아웃,1사 2루 11:2
2015-05-21,kt,2말,정성곤,A,8 노진혁,B,2-2,노진혁/11165 : 삼진 아웃,무사  2:2
2015-05-21,kt,4말,정성곤,A,8 노진혁,B,0-0,투수 희생번트,무사 1루 2:3
2015-05-21,kt,6말,김재윤,A,8 노진혁,B,0-0,우익수 뜬공,무사  2:3
2015-05-21,kt,8말,최대성,A,8 노진혁,B,0-1,1루수 땅볼,1사 2루 2:4
2015-05-22,넥센,9초,하영민,A,7 노진혁,B,2-1,노진혁/11165 : 삼진 아웃,2사  10:0
2015-05-23,넥센,9초,마정길,A,8 노진혁,B,1-1,중견수 뜬공,1사  9:4
2015-06-05,삼성,8말,클로이드,A,9 노진혁,B,2-3,우익수 2루타,1사 1루 6:1
2015-06-10,SK,6초,켈리,A,7 노진혁,B,2-0,노진혁/11165 : 삼진 아웃,"1사 1,2루 4:2"
2015-06-10,SK,9초,문광은,A,7 노진혁,B,2-1,우익수 뜬공,무사  4:2
