date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2015-05-22,롯데,8초,이인복,A,1 양원혁,B,2-0,좌익수 안타,1사  16:5
2015-05-23,롯데,8초,이명우,A,1 양원혁,B,1-1,2루수 땅볼,"1사 1,3루 9:16"
