date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2017-06-15,한화,2말,김재영,A,8 이성우,B,1-1,이성우/10004 : 1루수 직선타 아웃,1사  2:3
2017-06-15,한화,4말,김재영,A,8 이성우,B,1-1,3루수 땅볼,1사  2:4
2017-06-15,한화,6말,강승현,A,8 이성우,B,2-0,유격수 땅볼,"2사 1,2루 2:4"
2017-06-15,한화,8말,심수창,A,8 이성우,B,2-1,3루수 땅볼,"2사 1,2루 2:4"
2017-06-17,삼성,8초,김동호,A,8 이성우,B,0-1,3루수 땅볼,1사 2루 14:9
2017-06-21,NC,9말,해커,A,9 이성우,B,2-3,유격수 땅볼,2사 만루 2:1
2017-06-22,NC,8말,임정호,A,4 이성우,B,1-0,유격수 땅볼,1사  6:13
2017-06-23,kt,3말,정성곤,A,8 이성우,B,2-3,우익수 뜬공,1사  0:0
2017-06-23,kt,5말,정성곤,A,8 이성우,B,0-3,볼넷,1사  1:0
2017-06-23,kt,6말,배우열,A,8 이성우,B,0-1,중견수 안타,2사  1:4
2017-06-30,삼성,2말,윤성환,A,8 이성우,B,1-1,유격수 땅볼,1사  2:2
2017-06-30,삼성,4말,윤성환,A,8 이성우,B,1-1,우익수 뜬공,1사  4:5
2017-06-30,삼성,6말,장원삼,A,8 이성우,B,2-3,중견수 뜬공,2사  4:5
2017-06-30,삼성,8말,최충연,A,8 이성우,B,2-3,중견수 뜬공,무사 1루 5:7
2017-07-04,KIA,5말,헥터,A,8 이성우,B,2-0,우익수 뜬공,무사  15:3
2017-07-04,KIA,6말,헥터,A,8 이성우,B,2-2,2루수 땅볼,"2사 1,3루 15:4"
2017-07-06,KIA,3말,정용운,A,9 이성우,B,2-3,2루수 병살타,1사 1루 0:0
2017-07-06,KIA,5말,정용운,A,9 이성우,B,0-2,유격수 땅볼,"2사 1,3루 1:0"
2017-07-06,KIA,7말,임창용,A,9 이성우,B,0-1,중견수 안타,1사  3:3
2017-07-08,롯데,9초,손승락,A,8 이성우,B,0-3,볼넷,무사 1루 4:6
2017-07-09,롯데,3초,송승준,A,9 이성우,B,2-2,좌익수 안타,무사  0:0
2017-07-09,롯데,5초,송승준,A,9 이성우,B,2-3,볼넷,2사 3루 0:0
2017-07-09,롯데,7초,강동호,A,9 이성우,B,2-2,2루수 땅볼,무사 2루 0:0
2017-07-09,롯데,8초,조정훈,A,9 이성우,B,2-1,이성우/10004 : 삼진 아웃,1사  6:0
2017-07-11,LG,3말,임찬규,A,9 이성우,B,2-0,이성우/10004 : 삼진 아웃,1사 1루 0:0
2017-07-11,LG,4말,손주영,A,9 이성우,B,1-2,2루수 땅볼,2사 2루 1:5
2017-07-11,LG,6말,최동환,A,9 이성우,B,1-0,유격수 땅볼,2사 2루 1:6
2017-07-12,LG,2말,소사,A,9 이성우,B,2-1,좌익수 안타,무사  1:4
2017-07-12,LG,4말,소사,A,9 이성우,B,2-1,2루수 땅볼,1사  4:4
2017-07-12,LG,6말,이동현,A,9 이성우,B,2-1,우익수 안타,무사  5:5
2017-07-12,LG,7말,김지용,A,9 이성우,B,2-1,이성우/10004 : 삼진 아웃,2사  8:6
2017-07-13,LG,7말,진해수,A,8 이성우,B,2-0,삼진,무사  9:0
2017-07-18,두산,3말,보우덴,A,9 이성우,B,0-0,중견수 뜬공,2사  0:0
2017-07-18,두산,5말,보우덴,A,9 이성우,B,2-1,2루수 땅볼,2사 3루 0:0
2017-07-20,두산,9말,전용훈,A,7 이성우,B,1-0,2루수 땅볼,무사 1루 14:2
2017-07-28,롯데,8말,박진형,A,7 이성우,B,0-0,3루수 땅볼,1사 1루 7:7
2017-07-29,롯데,3말,린드블럼,A,9 이성우,B,2-3,유격수 땅볼,무사  1:1
2017-07-29,롯데,4말,린드블럼,A,9 이성우,B,1-0,1루수 번트안타,"1사 1,3루 1:2"
2017-07-29,롯데,6말,이정민,A,9 이성우,B,2-1,3루수 땅볼,1사  1:4
2017-07-29,롯데,8말,이정민,A,9 이성우,B,2-3,이성우/10004 : 삼진 아웃,"2사 1,2루 1:4"
2017-07-30,롯데,2말,레일리,A,9 이성우,B,2-1,이성우/10004 : 삼진 아웃,1사 3루 1:1
2017-07-30,롯데,5말,레일리,A,9 이성우,B,2-2,삼진,1사  1:1
2017-07-30,롯데,8말,레일리,A,9 이성우,B,0-0,3루수 희생번트,무사 1루 1:1
2017-08-01,넥센,3초,밴헤켄,A,9 이성우,B,1-0,중견수 안타,1사 1루 0:2
2017-08-01,넥센,6초,밴헤켄,A,9 이성우,B,1-0,유격수 땅볼,1사  0:2
2017-08-04,kt,2초,로치,A,9 이성우,B,0-1,3루수 땅볼,1사 1루 2:0
2017-08-04,kt,4초,로치,A,9 이성우,B,1-0,우익수 안타,"1사 1,2루 2:2"
2017-08-04,kt,6초,로치,A,9 이성우,B,2-2,유격수 땅볼,1사 1루 4:2
2017-08-04,kt,8초,엄상백,A,9 이성우,B,2-2,2루수 땅볼,1사  6:4
2017-08-05,kt,2초,피어밴드,A,9 이성우,B,1-2,중견수 안타,1사 1루 1:0
2017-08-05,kt,4초,피어밴드,A,9 이성우,B,2-2,이성우/10004 : 삼진 아웃,1사  2:0
2017-08-05,kt,6초,이상화,A,9 이성우,B,2-2,이성우/10004 : 삼진 아웃,2사 3루 2:1
2017-08-08,NC,2말,강윤구,A,9 이성우,B,1-0,투수 희생번트,무사 1루 0:2
2017-08-08,NC,4말,강윤구,A,9 이성우,B,2-1,우익수 뜬공,2사 1루 0:2
2017-08-08,NC,7말,정수민,A,9 이성우,B,1-1,투수 희생번트,무사 1루 0:3
2017-08-09,NC,2말,구창모,A,9 이성우,B,2-2,이성우/10004 : 삼진 아웃,2사 2루 1:2
2017-08-09,NC,5말,구창모,A,9 이성우,B,1-1,우익수 뜬공,무사 1루 6:2
2017-08-10,LG,2초,임찬규,A,9 이성우,B,2-1,우익수 2루타,1사  1:0
2017-08-10,LG,4초,임찬규,A,9 이성우,B,0-1,몸에 맞는 볼,1사  1:1
2017-08-10,LG,6초,여건욱,A,9 이성우,B,0-1,포수 파울 뜬공,1사  2:1
2017-08-10,LG,8초,이동현,A,9 이성우,B,1-2,유격수 땅볼,2사 1루 2:1
2017-08-11,LG,3초,소사,A,9 이성우,B,0-0,좌익수 안타,1사  1:0
2017-08-11,LG,4초,소사,A,9 이성우,B,1-0,투수 땅볼,2사 1루 2:1
2017-08-11,LG,7초,진해수,A,9 이성우,B,0-1,유격수 땅볼,무사  2:1
2017-08-12,kt,2말,로치,A,9 이성우,B,2-1,좌익수 2루타,2사 3루 0:0
2017-08-12,kt,4말,로치,A,9 이성우,B,1-3,3루수 땅볼,1사 2루 1:3
2017-08-12,kt,6말,로치,A,9 이성우,B,2-3,중견수 안타,무사  1:4
2017-08-12,kt,8말,김사율,A,9 이성우,B,0-1,포수 희생번트,무사 1루 2:4
2017-08-13,kt,3말,고영표,A,9 이성우,B,1-1,2루수 땅볼,1사  3:0
2017-08-13,kt,5말,고영표,A,9 이성우,B,2-1,이성우/10004 : 삼진 아웃,2사  7:2
2017-08-16,한화,3초,오간도,A,9 이성우,B,2-2,이성우/10004 : 삼진 아웃,1사 1루 0:3
2017-08-16,한화,5초,오간도,A,9 이성우,B,2-2,3루수 땅볼,1사  3:4
2017-08-17,LG,2말,소사,A,9 이성우,B,0-0,2루수 땅볼,"1사 1,3루 0:1"
2017-08-17,LG,4말,최동환,A,9 이성우,B,2-1,이성우/10004 : 삼진 아웃,무사  0:4
2017-08-17,LG,6말,최성훈,A,9 이성우,B,0-2,유격수 땅볼,1사  1:6
2017-08-17,LG,8말,진해수,A,9 이성우,B,2-3,볼넷,1사 2루 1:6
2017-08-18,LG,8말,고우석,A,8 이성우,B,2-0,3루수 땅볼 실책[실책포함],"2사 1,3루 2:7"
2017-08-19,KIA,2초,배힘찬,A,9 이성우,B,2-1,2루수 땅볼,1사  4:0
2017-08-19,KIA,3초,배힘찬,A,9 이성우,B,0-0,좌익수 안타,1사 2루 9:0
2017-08-19,KIA,5초,박진태,A,9 이성우,B,2-3,중견수 안타,2사  11:0
2017-08-23,두산,2말,장원준,A,9 이성우,B,2-1,이성우/10004 : 삼진 아웃,"2사 1,2루 1:1"
2017-08-23,두산,5말,장원준,A,9 이성우,B,1-1,포수 번트병살타,"무사 1,2루 2:1"
2017-08-24,삼성,2초,정인욱,A,9 이성우,B,2-2,투수 땅볼,1사  4:1
2017-08-24,삼성,4초,정인욱,A,9 이성우,B,0-1,좌익수 홈런,2사  4:4
2017-08-24,삼성,7초,권오준,A,9 이성우,B,2-3,3루수 땅볼,무사  5:4
2017-08-24,삼성,9초,장필준,A,9 이성우,B,0-1,우익수 안타,1사  7:7
2017-08-25,삼성,3초,윤성환,A,9 이성우,B,0-0,2루수 땅볼,1사  1:1
2017-08-25,삼성,5초,윤성환,A,9 이성우,B,2-3,중견수 안타,1사  3:1
2017-08-25,삼성,6초,윤성환,A,9 이성우,B,2-3,중견수 2루타,"2사 1,2루 4:1"
2017-08-25,삼성,8초,임대한,A,9 이성우,B,2-0,이성우/10004 : 삼진 아웃,무사 1루 7:3
2017-08-29,넥센,2초,밴헤켄,A,9 이성우,B,2-3,좌익수 2루타,"1사 1,2루 0:1"
2017-08-29,넥센,5초,밴헤켄,A,9 이성우,B,2-2,우익수 뜬공,무사  2:4
2017-08-30,넥센,2초,김성민,A,9 이성우,B,1-3,유격수 땅볼,"2사 1,2루 0:0"
