date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2017-09-22,삼성,3초,백정현,A,8 백승현,B,2-3,백승현/13009 : 삼진 아웃,1사  0:0
2017-09-22,삼성,5초,백정현,A,8 백승현,B,1-0,투수 희생번트,무사 1루 0:0
2017-09-22,삼성,6초,임대한,A,8 백승현,B,2-3,백승현/13009 : 삼진 아웃,2사 1루 4:0
2017-09-22,삼성,8초,김시현,A,8 백승현,B,0-0,우익수 안타,1사  5:3
2017-09-22,삼성,9초,최지광,A,8 백승현,B,0-0,백승현/13009 : 우익수 직선타 아웃,1사 1루 8:3
2017-09-23,NC,1초,맨쉽,A,8 백승현,B,2-3,볼넷,2사 만루 2:0
2017-09-23,NC,4초,정수민,A,8 백승현,B,2-2,백승현/13009 : 삼진 아웃,무사  3:5
2017-09-23,NC,5초,김진성,A,8 백승현,B,2-1,중견수 안타,2사  7:5
2017-09-23,NC,6초,임창민,A,8 백승현,B,1-1,유격수 땅볼,2사 1루 10:6
2017-09-24,NC,3초,해커,A,8 백승현,B,1-0,3루수 땅볼,무사  1:0
2017-09-26,KIA,3초,양현종,A,8 백승현,B,2-3,우익수 안타,무사  0:0
2017-09-26,KIA,5초,양현종,A,8 백승현,B,2-2,유격수 땅볼,2사  0:5
2017-09-28,kt,2초,정성곤,A,8 백승현,B,0-3,볼넷,"무사 2,3루 1:1"
2017-09-28,kt,4초,정성곤,A,8 백승현,B,0-1,우익수 안타,무사  4:2
2017-09-28,kt,5초,김사율,A,8 백승현,B,0-0,유격수 땅볼,"2사 1,2루 6:2"
2017-09-28,kt,7초,강장산,A,8 백승현,B,0-3,볼넷,1사  7:4
2017-09-28,kt,8초,배우열,A,8 백승현,B,2-3,볼넷,2사 1루 11:5
2017-09-29,두산,3말,장원준,A,8 백승현,B,2-0,유격수 땅볼,무사  0:0
2017-09-29,두산,5말,장원준,A,8 백승현,B,0-1,몸에 맞는 볼,2사 2루 3:0
2017-09-29,두산,7말,장원준,A,8 백승현,B,0-0,유격수 땅볼,2사  5:1
2017-09-30,삼성,3말,최지광,A,8 백승현,B,1-0,우익수 뜬공,무사 1루 1:0
2017-09-30,삼성,4말,최지광,A,8 백승현,B,1-1,1루수 뜬공,2사  2:3
2017-09-30,삼성,6말,황수범,A,8 백승현,B,1-1,중견수 뜬공,2사 만루 2:3
2017-09-30,삼성,9말,심창민,A,8 백승현,B,2-3,볼넷,"무사 1,2루 3:3"
2017-10-01,삼성,3말,우규민,A,8 백승현,B,2-0,백승현/13009 : 삼진 아웃,1사  4:0
2017-10-01,삼성,5말,우규민,A,8 백승현,B,0-0,좌익수 뜬공,1사  4:2
2017-10-01,삼성,7말,권오준,A,8 백승현,B,1-0,1루수 땅볼,무사  9:3
2017-10-03,롯데,2초,레일리,A,8 백승현,B,2-0,백승현/13009 : 삼진 아웃,무사 만루 0:0
2017-10-03,롯데,5초,레일리,A,8 백승현,B,2-2,중견수 2루타,무사  0:0
2017-10-03,롯데,7초,레일리,A,8 백승현,B,2-3,백승현/13009 : 삼진 아웃,1사  1:2
