date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2015-04-14,kt,8초,정성곤,A,9 양종민,B,0-2,좌익수 홈런,1사 1루 15:2
2015-04-15,kt,3초,이성민,A,7 양종민,B,0-0,양종민/10248 : 중견수 직선타 아웃,"1사 1,2루 3:2"
2015-04-15,kt,6초,이성민,A,7 양종민,B,2-3,양종민/10248 : 삼진 아웃,무사  3:6
2015-04-15,kt,8초,장시환,A,7 양종민,B,2-0,3루수 땅볼,무사  3:6
2015-04-21,넥센,9초,하영민,A,8 양종민,B,2-3,양종민/10248 : 삼진 아웃,2사 1루 0:12
2015-04-22,넥센,8초,하영민,A,2 양종민,B,2-3,볼넷,1사 2루 11:6
2015-05-01,삼성,9초,김기태,A,6 양종민,B,2-1,중견수 뜬공,무사  4:12
2015-05-09,한화,8말,박정진,A,8 양종민,B,2-0,양종민/10248 : 삼진 아웃,1사  3:1
2015-05-20,삼성,9말,김건한,A,5 양종민,B,0-0,우익수 뜬공,"2사 1,2루 25:6"
2015-05-26,NC,8초,민태호,A,6 양종민,B,2-2,양종민/10248 : 삼진 아웃,"2사 1,2루 2:13"
2015-05-30,kt,9초,김사율,A,8 양종민,B,0-0,2루수 뜬공,2사 2루 7:4
2015-06-03,KIA,7말,박정수,A,6 양종민,B,0-0,좌익수 안타,무사  1:7
2015-06-04,KIA,3말,양현종,A,8 양종민,B,0-0,중견수 뜬공,무사  1:0
2015-06-04,KIA,6말,양현종,A,8 양종민,B,2-3,볼넷,무사  2:0
2015-06-04,KIA,9말,양현종,A,8 양종민,B,1-0,우익수 파울 뜬공,무사  6:0
2015-07-31,삼성,8말,김기태,A,9 양종민,B,1-1,포수 파울 뜬공,무사  10:1
2015-09-17,롯데,8말,배장호,A,8 양종민,B,2-3,양종민/10248 : 삼진 아웃,무사 2루 0:13
2015-09-27,LG,9말,김지용,A,3 양종민,B,1-2,좌익수 뜬공,"2사 1,2루 10:3"
2014-04-30,넥센,8말,오재영,A,8 양종민,B,2-2,양종민/248 : 삼진 아웃,2사  1:7
2014-05-01,넥센,3말,문성현,A,8 양종민,B,2-0,양종민/248 : 삼진 아웃,무사  0:0
2014-05-01,넥센,5말,문성현,A,8 양종민,B,1-0,3루수 땅볼,2사  0:0
2014-05-04,LG,7초,임정우,A,8 양종민,B,0-1,좌익수 뜬공,1사 2루 0:7
