date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2015-05-08,NC,6초,임정호,A,8 오윤석,B,1-1,좌익수 뜬공,무사  2:4
2015-05-08,NC,8초,이민호,A,8 오윤석,B,2-3,볼넷,2사  3:4
2015-05-10,NC,9초,이민호,A,9 오윤석,B,2-3,오윤석/11397 : 삼진 아웃,"1사 1,3루 2:6"
2015-05-17,kt,9초,조무근,A,3 오윤석,B,1-1,우익수 뜬공,2사  6:2
2015-05-22,LG,9말,임정우,A,9 오윤석,B,0-3,좌익수 안타,1사  20:12
2015-05-23,LG,7말,김지용,A,6 오윤석,B,1-1,우익수 뜬공,2사  3:16
2015-05-26,SK,8초,이한진,A,4 오윤석,B,1-3,볼넷,1사 1루 9:2
2015-05-27,SK,2초,김광현,A,8 오윤석,B,2-2,오윤석/11397 : 삼진 아웃,"1사 1,2루 0:1"
2015-05-27,SK,4초,김광현,A,8 오윤석,B,0-2,3루수 땅볼 실책[실책포함],2사 2루 0:1
2015-06-03,삼성,9초,윤성환,A,1 오윤석,B,2-1,오윤석/11397 : 삼진 아웃,1사  1:8
2015-06-04,삼성,9초,임창용,A,6 오윤석,B,1-0,3루수 병살타,무사 1루 2:6
2015-06-24,삼성,4말,조현근,A,7 오윤석,B,2-3,좌익수 안타,"1사 1,2루 4:7"
2015-06-24,삼성,5말,김현우,A,7 오윤석,B,1-0,우익수 안타[실책포함],2사  9:13
2015-06-24,삼성,8말,안지만,A,7 오윤석,B,0-0,2루수 땅볼 실책[실책포함],무사  9:13
2015-06-27,넥센,4말,밴헤켄,A,6 오윤석,B,1-1,우익수 안타,2사 1루 2:0
2015-06-27,넥센,6말,밴헤켄,A,6 오윤석,B,2-2,삼진,1사  2:3
2015-06-27,넥센,9말,손승락,A,6 오윤석,B,2-0,2루수 땅볼,무사  8:3
2015-06-28,넥센,3말,한현희,A,9 오윤석,B,1-1,우익수 안타,1사 1루 5:0
2015-06-28,넥센,5말,한현희,A,9 오윤석,B,2-1,오윤석/11397 : 삼진 아웃,무사 1루 5:1
2015-06-28,넥센,7말,김세현,A,9 오윤석,B,2-2,삼진,무사  6:1
2015-06-28,넥센,9말,이상민,A,9 오윤석,B,0-0,유격수 병살타,1사 1루 7:1
2015-07-01,NC,9초,임창민,A,6 오윤석,B,2-2,좌익수 안타,무사  2:3
2015-07-03,SK,10말,정우람,A,7 오윤석,B,2-1,오윤석/11397 : 삼진 아웃,1사  7:7
2015-07-03,SK,12말,이재영,A,7 오윤석,B,2-1,중견수 뜬공,"1사 1,2루 8:7"
2015-07-04,SK,2말,윤희상,A,7 오윤석,B,2-0,오윤석/11397 : 삼진 아웃,1사  0:1
2015-07-04,SK,5말,윤희상,A,7 오윤석,B,0-0,3루수 땅볼,무사  2:1
2015-07-04,SK,6말,윤희상,A,7 오윤석,B,0-1,투수 희생번트,무사 1루 2:4
2015-07-07,LG,8초,이승현,A,7 오윤석,B,2-2,중견수 2루타,무사  6:3
2015-07-09,LG,9초,임정우,A,9 오윤석,B,2-3,오윤석/11397 : 1루수 직선타 아웃,2사  1:1
2015-09-09,SK,7초,세든,A,8 오윤석,B,2-1,유격수 땅볼,1사  1:3
2015-10-02,넥센,2초,피어밴드,A,7 오윤석,B,2-0,중견수 안타,무사 만루 0:2
2015-10-02,넥센,3초,피어밴드,A,7 오윤석,B,1-1,중견수 뜬공,2사  4:2
2015-10-02,넥센,6초,피어밴드,A,7 오윤석,B,2-3,중견수 홈런,1사  4:7
2015-10-02,넥센,8초,한현희,A,7 오윤석,B,2-0,1루수 땅볼,무사  6:9
2015-10-03,LG,3초,우규민,A,7 오윤석,B,1-0,우익수 뜬공,무사  0:0
2015-10-03,LG,5초,우규민,A,7 오윤석,B,1-2,중견수 뜬공,1사 1루 1:3
