date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2016-05-29,한화,7초,로저스,A,6 김준태,B,1-1,우익수 안타,1사 1루 1:9
2016-05-29,한화,9초,로저스,A,6 김준태,B,1-1,유격수 땅볼,2사  2:9
2016-06-03,NC,7말,원종현,A,9 김준태,B,0-0,중견수 안타,"2사 1,2루 2:2"
2016-06-05,NC,7말,김진성,A,9 김준태,B,2-1,좌익수 안타,무사 1루 10:4
2016-06-07,SK,9초,김주한,A,5 김준태,B,2-3,볼넷,2사 3루 9:5
2016-06-11,두산,8초,이현승,A,6 김준태,B,1-2,중견수 뜬공,"2사 1,3루 8:8"
2016-06-12,두산,10초,정재훈,A,9 김준태,B,2-3,김준태/10835 : 삼진 아웃,무사  4:4
2016-06-14,넥센,3초,최원태,A,8 김준태,B,0-1,좌익수 안타,무사  0:1
2016-06-14,넥센,4초,최원태,A,8 김준태,B,2-3,볼넷,2사 만루 1:1
2016-06-14,넥센,6초,마정길,A,8 김준태,B,1-2,중견수 뜬공,무사  5:1
2016-06-14,넥센,8초,금민철,A,8 김준태,B,2-0,김준태/10835 : 삼진 아웃,1사 2루 6:1
2016-06-15,넥센,1초,박주현,A,8 김준태,B,2-3,3루수 땅볼,"2사 1,2루 3:0"
2016-06-15,넥센,4초,박주현,A,8 김준태,B,2-3,좌익수 안타,무사  3:0
2016-06-15,넥센,4초,정용준,A,8 김준태,B,2-3,좌익수 안타,2사 만루 7:0
2016-06-15,넥센,6초,금민철,A,8 김준태,B,0-0,중견수 희생플라이[실책포함],"1사 1,3루 10:3"
2016-06-15,넥센,9초,금민철,A,8 김준태,B,0-1,2루수 땅볼,무사  11:6
2016-06-16,넥센,3초,신재영,A,8 김준태,B,2-2,좌익수 안타,무사  1:5
2016-06-16,넥센,4초,신재영,A,8 김준태,B,2-1,김준태/10835 : 삼진 아웃,"1사 1,3루 3:5"
2016-06-16,넥센,7초,이보근,A,8 김준태,B,2-2,삼진,무사  3:8
2016-06-16,넥센,8초,김상수,A,8 김준태,B,2-3,볼넷,무사 만루 5:8
2016-06-17,SK,9말,김주한,A,6 김준태,B,1-3,1루수 땅볼,무사  12:1
