date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2017-03-31,NC,2초,맨쉽,A,4 이대호,B,1-0,2루수 뜬공,무사  0:0
2017-03-31,NC,4초,맨쉽,A,4 이대호,B,1-0,중견수 안타,2사 2루 0:0
2017-03-31,NC,7초,맨쉽,A,4 이대호,B,2-2,중견수 안타,1사  1:3
2017-03-31,NC,9초,임창민,A,4 이대호,B,2-3,좌익수 홈런,무사  4:6
2017-04-01,NC,1초,이재학,A,4 이대호,B,0-0,2루수 뜬공,1사 3루 1:0
2017-04-01,NC,3초,이재학,A,4 이대호,B,2-3,몸에 맞는 볼,무사 1루 1:0
2017-04-01,NC,5초,장현식,A,4 이대호,B,0-0,중견수 안타,2사  3:0
2017-04-01,NC,8초,장현식,A,4 이대호,B,2-2,유격수 땅볼,무사  3:0
2017-04-02,NC,1초,구창모,A,4 이대호,B,2-1,우익수 안타,2사 1루 0:0
2017-04-02,NC,3초,구창모,A,4 이대호,B,2-1,2루수 땅볼,2사  2:0
2017-04-02,NC,5초,김진성,A,4 이대호,B,1-2,몸에 맞는 볼,2사  5:2
2017-04-02,NC,7초,윤수호,A,4 이대호,B,2-0,이대호/10251 : 삼진 아웃,무사 만루 6:4
2017-04-04,넥센,1말,최원태,A,4 이대호,B,1-1,좌익수 홈런,1사 2루 0:1
2017-04-04,넥센,3말,최원태,A,4 이대호,B,2-2,좌익수 안타,무사  0:5
2017-04-04,넥센,6말,최원태,A,4 이대호,B,2-0,이대호/10251 : 삼진 아웃,무사  1:5
2017-04-04,넥센,8말,한현희,A,4 이대호,B,2-2,3루수 땅볼,2사 1루 1:5
2017-04-06,넥센,2말,오주원,A,4 이대호,B,1-0,중견수 안타,무사  0:0
2017-04-06,넥센,3말,오주원,A,4 이대호,B,0-1,우익수 뜬공,1사 1루 0:3
2017-04-06,넥센,5말,마정길,A,4 이대호,B,2-2,이대호/10251 : 삼진 아웃,무사 3루 1:5
2017-04-06,넥센,7말,박주현,A,4 이대호,B,2-3,볼넷,1사 1루 1:7
2017-04-07,LG,2말,류제국,A,4 이대호,B,2-1,몸에 맞는 볼,무사  0:0
2017-04-07,LG,3말,류제국,A,4 이대호,B,2-1,이대호/10251 : 삼진 아웃,1사 2루 0:1
2017-04-07,LG,5말,류제국,A,4 이대호,B,0-0,좌익수 뜬공,무사 1루 0:4
2017-04-07,LG,7말,김지용,A,4 이대호,B,0-0,좌익수 뜬공,2사  6:4
2017-04-08,LG,1말,윤지웅,A,4 이대호,B,1-1,좌익수 뜬공,"1사 1,2루 1:0"
2017-04-08,LG,3말,윤지웅,A,4 이대호,B,0-0,좌익수 안타,2사  1:1
