date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2015-04-05,두산,8말,이현호,A,9 강로한,B,2-1,강동수/11389 : 삼진 아웃,무사 1루 4:16
2015-04-10,한화,11말,권혁,A,2 강로한,B,2-2,1루수 내야안타,무사  9:8
2015-04-26,삼성,2말,윤성환,A,8 강로한,B,2-1,1루수 땅볼,"2사 1,2루 1:0"
2015-04-26,삼성,4말,윤성환,A,8 강로한,B,2-0,강동수/11389 : 삼진 아웃,무사  1:5
2015-04-26,삼성,6말,윤성환,A,8 강로한,B,2-2,강동수/11389 : 삼진 아웃,1사  1:5
2015-04-26,삼성,8말,임창용,A,8 강로한,B,2-2,강동수/11389 : 삼진 아웃,2사  1:7
2015-05-02,한화,3초,배영수,A,9 강로한,B,2-0,강동수/11389 : 삼진 아웃,무사  0:4
2015-05-02,한화,6초,배영수,A,9 강로한,B,2-2,강동수/11389 : 삼진 아웃,무사  0:5
