date,opponent,inning,pitcher,p_class,batter,b_class,P,result,before
2017-06-03,kt,8말,배제성,A,1 황진수,B,0-3,좌익수 2루타,무사  9:0
2017-06-04,kt,7말,강장산,A,3 황진수,B,2-1,황진수/10257 : 삼진 아웃,"1사 2,3루 7:12"
2017-06-07,NC,5초,최금강,A,8 황진수,B,1-1,2루수 땅볼 실책[실책포함],무사 1루 1:6
2017-06-07,NC,6초,원종현,A,8 황진수,B,2-0,중견수 뜬공,1사 만루 4:6
2017-06-07,NC,9초,임정호,A,8 황진수,B,0-2,중견수 안타,무사  4:12
2017-06-08,NC,9초,최성영,A,5 황진수,B,2-2,중견수 2루타,2사  0:16
2017-06-09,두산,3말,함덕주,A,7 황진수,B,2-0,우익수 안타,무사  1:0
2017-06-09,두산,5말,함덕주,A,7 황진수,B,0-3,볼넷,1사  4:0
2017-06-09,두산,8말,함덕주,A,7 황진수,B,2-0,우익수 뜬공,무사  4:0
2017-06-09,두산,9말,이용찬,A,7 황진수,B,2-1,황진수/10257 : 삼진 아웃,2사 1루 4:0
2017-06-10,두산,2말,이현호,A,7 황진수,B,0-0,유격수 땅볼 실책[실책포함],"무사 2,3루 2:1"
2017-06-10,두산,3말,이영하,A,7 황진수,B,0-0,투수 땅볼,"2사 1,2루 2:4"
2017-06-11,두산,7말,김성배,A,7 황진수,B,1-1,중견수 희생플라이,1사 만루 3:5
2017-06-13,KIA,2말,박진태,A,8 황진수,B,2-1,우익수 2루타,1사 1루 5:1
2017-06-13,KIA,4말,박진태,A,8 황진수,B,2-2,황진수/10257 : 삼진 아웃,무사  5:4
2017-06-13,KIA,6말,고효준,A,8 황진수,B,2-1,3루수 땅볼 실책[실책포함],2사  5:4
2017-06-13,KIA,7말,심동섭,A,8 황진수,B,2-1,황진수/10257 : 삼진 아웃,2사 1루 6:7
2017-06-14,KIA,3말,헥터,A,7 황진수,B,2-3,황진수/10257 : 삼진 아웃,무사  1:0
2017-06-14,KIA,5말,헥터,A,7 황진수,B,1-2,3루수 번트 아웃,무사  1:2
2017-06-17,넥센,8초,박승주,A,9 황진수,B,2-3,볼넷,2사  1:8
2017-06-18,넥센,1초,금민철,A,2 황진수,B,0-1,투수 희생번트,무사 1루 0:0
2017-06-18,넥센,3초,금민철,A,2 황진수,B,0-0,2루수 땅볼,무사  1:0
2017-06-18,넥센,5초,금민철,A,2 황진수,B,0-0,우익수 뜬공,1사 1루 1:2
2017-06-18,넥센,7초,하영민,A,2 황진수,B,2-2,황진수/10257 : 삼진 아웃,1사 만루 1:8
2017-06-20,kt,2초,고영표,A,7 황진수,B,2-3,중견수 뜬공,2사 1루 0:0
2017-06-20,kt,3초,고영표,A,7 황진수,B,2-0,우익수 안타,2사 2루 5:0
2017-06-20,kt,5초,고영표,A,7 황진수,B,2-1,1루수 땅볼,2사  7:0
2017-06-20,kt,7초,배우열,A,7 황진수,B,0-0,좌익수 2루타,2사 1루 8:1
2017-06-20,kt,9초,강장산,A,7 황진수,B,1-1,중견수 2루타,무사  10:1
2017-06-21,kt,2초,피어밴드,A,7 황진수,B,2-0,좌익수 안타,1사 1루 0:0
2017-06-21,kt,4초,피어밴드,A,7 황진수,B,2-1,황진수/10257 : 삼진 아웃,무사  3:0
2017-06-21,kt,5초,피어밴드,A,7 황진수,B,2-1,좌익수 안타,2사 1루 6:1
2017-06-21,kt,7초,정대현,A,7 황진수,B,1-2,3루수 땅볼,무사 1루 6:2
2017-06-21,kt,9초,홍성용,A,7 황진수,B,2-3,볼넷,1사 1루 7:2
2017-06-22,kt,1초,류희운,A,7 황진수,B,1-1,1루수 땅볼,"2사 1,2루 2:0"
2017-06-22,kt,3초,류희운,A,7 황진수,B,0-0,포수 파울 뜬공,"2사 1,2루 2:5"
2017-06-22,kt,6초,주권,A,7 황진수,B,2-3,황진수/10257 : 삼진 아웃,무사  3:7
2017-06-23,두산,2초,장원준,A,7 황진수,B,2-1,황진수/10257 : 삼진 아웃,1사  1:0
2017-06-23,두산,4초,장원준,A,7 황진수,B,2-1,좌익수 안타,2사 1루 1:6
2017-06-23,두산,6초,장원준,A,7 황진수,B,2-2,황진수/10257 : 삼진 아웃,2사  1:8
2017-06-23,두산,9초,장민익,A,7 황진수,B,2-2,황진수/10257 : 삼진 아웃,무사 1루 1:9
2017-06-24,두산,2초,유희관,A,7 황진수,B,2-1,유격수 땅볼,2사 1루 0:1
2017-06-25,두산,2초,이영하,A,7 황진수,B,0-0,좌익수 뜬공,1사  0:0
2017-06-25,두산,4초,이영하,A,7 황진수,B,2-2,몸에 맞는 볼,2사  0:0
2017-06-25,두산,6초,이영하,A,7 황진수,B,2-2,유격수 뜬공,2사  1:0
2017-06-27,LG,2말,차우찬,A,7 황진수,B,2-1,우익수 안타,1사 1루 1:0
2017-06-27,LG,4말,차우찬,A,7 황진수,B,1-1,유격수 땅볼,무사  4:3
2017-06-27,LG,6말,차우찬,A,7 황진수,B,1-1,중견수 2루타,2사  4:3
2017-06-27,LG,8말,정찬헌,A,7 황진수,B,2-0,황진수/10257 : 삼진 아웃,무사 1루 5:5
2017-06-27,LG,10말,신정락,A,7 황진수,B,0-0,우익수 안타,무사 2루 10:5
2017-06-27,LG,11말,이동현,A,7 황진수,B,2-1,황진수/10257 : 삼진 아웃,1사  10:10
2017-06-28,LG,2말,류제국,A,7 황진수,B,0-1,2루수 땅볼,무사 만루 1:0
2017-06-28,LG,5말,류제국,A,7 황진수,B,2-1,중견수 뜬공,무사  1:2
2017-06-28,LG,6말,신정락,A,7 황진수,B,2-1,황진수/10257 : 삼진 아웃,"1사 1,2루 6:5"
2017-06-28,LG,8말,김지용,A,7 황진수,B,0-0,유격수 땅볼,무사  8:7
2017-06-28,LG,10말,정찬헌,A,7 황진수,B,2-1,삼진,무사  8:8
2017-06-28,LG,12말,윤지웅,A,7 황진수,B,2-1,황진수/10257 : 삼진 아웃,1사 2루 9:9
2017-06-30,NC,2말,장현식,A,7 황진수,B,2-3,유격수 땅볼,2사  0:1
2017-06-30,NC,5말,장현식,A,7 황진수,B,1-2,중견수 안타,1사  0:1
2017-06-30,NC,6말,장현식,A,7 황진수,B,1-3,볼넷,2사 2루 0:5
2017-06-30,NC,7말,정수민,A,7 황진수,B,2-3,황진수/10257 : 삼진 아웃,2사 1루 0:9
2017-07-01,NC,2말,최금강,A,7 황진수,B,2-2,중견수 안타,"1사 1,2루 0:0"
2017-07-01,NC,4말,이민호,A,7 황진수,B,0-0,1루수 땅볼,1사 1루 3:1
2017-07-01,NC,6말,김진성,A,7 황진수,B,1-1,우익수 뜬공,무사  3:5
2017-07-01,NC,7말,원종현,A,7 황진수,B,2-2,우익수 3루타,2사 만루 5:6
2017-07-02,NC,2말,해커,A,7 황진수,B,2-1,황진수/10257 : 삼진 아웃,2사  0:0
2017-07-02,NC,5말,해커,A,7 황진수,B,2-1,황진수/10257 : 삼진 아웃,무사  1:1
2017-07-02,NC,6말,해커,A,7 황진수,B,2-3,중견수 뜬공[실책포함],1사 1루 1:2
2017-07-02,NC,8말,임창민,A,7 황진수,B,1-3,볼넷,1사  1:2
2017-07-04,삼성,3초,백정현,A,7 황진수,B,0-1,좌익수 안타,무사  0:2
2017-07-04,삼성,5초,백정현,A,7 황진수,B,1-0,유격수 땅볼,2사 1루 0:2
2017-07-04,삼성,7초,심창민,A,7 황진수,B,0-1,몸에 맞는 볼,2사  1:2
2017-07-05,삼성,2초,페트릭,A,7 황진수,B,2-2,황진수/10257 : 삼진 아웃,1사 1루 0:0
2017-07-05,삼성,4초,페트릭,A,7 황진수,B,1-1,유격수 땅볼,1사 3루 1:2
2017-07-05,삼성,6초,페트릭,A,7 황진수,B,0-0,1루수 땅볼,"1사 1,2루 1:2"
2017-07-05,삼성,8초,심창민,A,7 황진수,B,2-2,황진수/10257 : 삼진 아웃,1사 1루 3:5
2017-07-08,SK,2말,박종훈,A,7 황진수,B,2-3,황진수/10257 : 삼진 아웃,1사 3루 0:1
2017-07-08,SK,4말,박종훈,A,7 황진수,B,2-0,황진수/10257 : 삼진 아웃,2사  3:2
2017-07-11,한화,2초,김재영,A,8 황진수,B,2-2,중견수 뜬공,1사 2루 2:0
2017-07-11,한화,5초,김재영,A,8 황진수,B,2-2,황진수/10257 : 삼진 아웃,무사  2:2
2017-08-18,넥센,12초,윤영삼,A,3 황진수,B,0-1,중견수 3루타,"2사 1,2루 6:4"
2017-08-20,한화,9초,심수창,A,3 황진수,B,2-0,황진수/10257 : 삼진 아웃,"2사 2,3루 4:3"
2017-08-22,KIA,9초,임기준,A,3 황진수,B,1-1,좌익수 안타,1사  5:1
2017-08-24,LG,8말,신정락,A,4 황진수,B,1-2,몸에 맞는 볼,무사 1루 0:10
2017-08-27,넥센,8말,한현희,A,7 황진수,B,2-0,황진수/10257 : 삼진 아웃,무사  9:8
2017-08-30,두산,3초,함덕주,A,9 황진수,B,2-3,중견수 뜬공,1사 2루 0:0
2017-08-30,두산,6초,함덕주,A,9 황진수,B,2-3,볼넷,1사  0:0
2017-08-30,두산,8초,이현승,A,9 황진수,B,1-1,좌익수 안타,1사  1:0
2017-08-30,두산,9초,이영하,A,9 황진수,B,0-1,우익수 뜬공,2사 1루 5:1
2017-08-31,NC,1말,장현식,A,7 황진수,B,1-0,우익수 안타,"2사 1,2루 0:2"
2017-08-31,NC,3말,장현식,A,7 황진수,B,2-3,볼넷,무사 2루 1:4
2017-08-31,NC,5말,최금강,A,7 황진수,B,2-1,삼진,무사  2:6
2017-08-31,NC,7말,윤수호,A,7 황진수,B,2-0,황진수/10257 : 삼진 아웃,무사 2루 4:8
2017-09-01,NC,3말,이재학,A,8 황진수,B,2-0,황진수/10257 : 삼진 아웃,무사  1:1
2017-09-01,NC,5말,이재학,A,8 황진수,B,2-2,황진수/10257 : 삼진 아웃,1사  1:1
2017-09-02,한화,3말,윤규진,A,8 황진수,B,2-0,황진수/10257 : 삼진 아웃,무사  0:0
2017-09-02,한화,4말,윤규진,A,8 황진수,B,2-2,2루수 땅볼,1사  0:3
2017-09-02,한화,5말,윤규진,A,8 황진수,B,1-1,우익수 안타,2사 1루 0:7
2017-09-03,한화,8말,장민재,A,5 황진수,B,2-1,황진수/10257 : 삼진 아웃,무사  2:7
2017-09-07,삼성,2말,윤성환,A,8 황진수,B,2-1,황진수/10257 : 삼진 아웃,"2사 2,3루 0:0"
2017-09-07,삼성,4말,윤성환,A,8 황진수,B,0-0,중견수 뜬공,1사  3:2
2017-09-07,삼성,6말,윤성환,A,8 황진수,B,0-0,중견수 안타,2사  6:4
2017-09-07,삼성,8말,심창민,A,8 황진수,B,2-2,황진수/10257 : 삼진 아웃,2사  6:4
2017-09-08,삼성,8말,최충연,A,4 황진수,B,2-0,황진수/10257 : 삼진 아웃,"2사 1,2루 5:6"
2017-09-10,kt,9초,윤근영,A,3 황진수,B,1-1,2루수 내야안타,1사  7:5
2017-09-14,KIA,9말,박진태,A,7 황진수,B,1-0,투수 땅볼,1사 1루 11:2
2017-09-15,KIA,2말,임기영,A,9 황진수,B,2-2,우익수 안타,2사 3루 0:1
2017-09-15,KIA,4말,임기영,A,9 황진수,B,2-1,황진수/10257 : 삼진 아웃,2사  1:2
2017-09-15,KIA,7말,임기영,A,9 황진수,B,0-1,2루수 병살타,1사 1루 3:2
2017-09-16,SK,3말,켈리,A,9 황진수,B,1-0,우익수 안타,무사  0:0
2017-09-16,SK,4말,켈리,A,9 황진수,B,2-1,유격수 병살타,1사 1루 0:3
2017-09-16,SK,6말,켈리,A,9 황진수,B,0-0,좌익수 뜬공,"2사 1,3루 0:4"
2017-09-17,SK,2말,문승원,A,9 황진수,B,2-3,중견수 뜬공,1사  0:3
2017-09-17,SK,4말,문승원,A,9 황진수,B,1-1,중견수 홈런,"2사 1,3루 0:3"
2017-09-17,SK,6말,채병용,A,9 황진수,B,1-3,포수 파울 뜬공,1사 2루 5:6
2017-09-19,두산,3말,유희관,A,9 황진수,B,0-0,유격수 땅볼,무사  1:1
2017-09-19,두산,5말,유희관,A,9 황진수,B,1-2,유격수 땅볼,1사 1루 8:1
2017-09-22,한화,3초,안영명,A,9 황진수,B,1-1,좌익수 안타,2사  0:0
2017-09-22,한화,5초,안영명,A,9 황진수,B,1-0,투수 희생번트,무사 1루 1:0
2017-09-22,한화,7초,안영명,A,9 황진수,B,0-0,투수 번트 땅볼,무사 1루 2:0
2017-09-23,넥센,3말,브리검,A,9 황진수,B,2-1,유격수 내야안타,무사  1:1
2017-09-23,넥센,4말,브리검,A,9 황진수,B,0-0,중견수 안타,1사  1:4
2017-09-23,넥센,6말,한현희,A,9 황진수,B,2-2,황진수/10257 : 삼진 아웃,"1사 1,2루 2:4"
2017-09-26,한화,2말,김민우,A,9 황진수,B,2-3,볼넷,"1사 2,3루 1:1"
2017-09-26,한화,3말,김민우,A,9 황진수,B,1-3,볼넷,2사 2루 4:5
2017-09-26,한화,6말,서균,A,9 황진수,B,2-1,좌익수 안타,무사  7:5
2017-09-26,한화,7말,이충호,A,9 황진수,B,1-3,볼넷,무사  7:11
2017-09-29,SK,3초,다이아몬드,A,9 황진수,B,2-2,중견수 안타,무사  0:0
2017-09-29,SK,4초,다이아몬드,A,9 황진수,B,0-0,우익수 안타,무사 만루 2:0
2017-09-29,SK,6초,김주한,A,9 황진수,B,0-0,1루수 땅볼 실책[실책포함],1사 1루 5:0
2017-09-29,SK,8초,채병용,A,9 황진수,B,2-3,황진수/10257 : 삼진 아웃,무사  7:1
2017-10-03,LG,3말,김대현,A,9 황진수,B,0-1,1루수 땅볼,1사 2루 0:0
2017-10-03,LG,5말,김대현,A,9 황진수,B,1-0,2루수 땅볼[실책포함],"1사 1,3루 0:0"
2017-10-08,NC,2말,해커,A,9 황진수,B,1-3,좌익수 파울 뜬공,2사 1루 1:0
2017-10-08,NC,4말,해커,A,9 황진수,B,0-0,2루수 땅볼,"1사 2,3루 2:0"
2017-10-08,NC,6말,해커,A,9 황진수,B,0-0,우익수 뜬공,"2사 1,3루 2:1"
2017-10-08,NC,8말,김진성,A,9 황진수,B,2-1,우익수 뜬공,2사  2:2
2017-10-08,NC,11말,임창민,A,9 황진수,B,2-2,황진수/10257 : 삼진 아웃,2사  9:2
2017-10-15,NC,8말,원종현,A,3 황진수,B,1-2,좌익수 2루타,1사  9:0
2016-04-13,LG,9초,이동현,A,9 황진수,B,2-2,황진수/10257 : 삼진 아웃,2사  3:5
2016-04-15,NC,2초,이재학,A,7 황진수,B,2-3,황진수/10257 : 삼진 아웃,2사  0:0
2016-04-15,NC,5초,이재학,A,7 황진수,B,2-2,우익수 뜬공,1사  0:1
2016-04-15,NC,7초,김진성,A,7 황진수,B,0-0,유격수 땅볼,무사 1루 0:3
2016-05-01,NC,2말,이민호,A,9 황진수,B,0-0,우익수 뜬공,"2사 1,2루 3:1"
2016-05-01,NC,5말,이민호,A,9 황진수,B,2-2,유격수 뜬공,무사  3:1
2016-05-03,KIA,9초,김광수,A,9 황진수,B,2-3,황진수/10257 : 삼진 아웃,1사  2:3
2016-05-05,KIA,7초,배힘찬,A,6 황진수,B,1-2,좌익수 뜬공,무사  1:13
2016-05-11,넥센,9말,박정준,A,7 황진수,B,2-0,삼진,1사  16:2
2016-08-11,한화,8말,송창식,A,5 황진수,B,2-0,황진수/10257 : 삼진 아웃,무사 1루 3:2
2015-08-06,NC,9초,임창민,A,2 황진수,B,1-0,투수 땅볼,무사 1루 3:8
2015-08-07,NC,8초,손민한,A,2 황진수,B,2-1,중견수 뜬공,"2사 1,2루 0:13"
2014-07-26,LG,9초,이동현,A,2 황진수,B,0-0,좌익수 뜬공,2사 1루 2:6
2014-07-28,LG,7초,신동훈,A,8 황진수,B,2-2,황진수/257 : 삼진 아웃,2사  3:0
2014-07-29,두산,7말,니퍼트,A,5 황진수,B,0-1,포수 뜬공(파울),무사  11:1
2014-07-29,두산,9말,오현택,A,5 황진수,B,1-3,좌익수 뜬공,1사  12:1
2014-07-31,두산,6말,김명성,A,3 황진수,B,1-2,1루수 땅볼,1사  0:13
